policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seed_sched_v2_conservative,4.020405086977347,15.772643881518889,15.801132597414835,-0.02848871589594637
seed_sched_v2_conservative,4.061484711568502,15.772643881513432,15.801132597414835,-0.02848871590140334
seed_sched_v2_conservative,4.102564336159656,15.77264388153344,15.801132597414835,-0.028488715881394455
seed_sched_v2_conservative,4.14364396075081,15.772643881538897,15.801132597414835,-0.028488715875937487
seed_sched_v2_conservative,4.184723585341964,15.772643881527983,15.801132597413016,-0.028488715885032434
seed_sched_v2_conservative,4.225803209933119,15.772643881538897,15.801132597414835,-0.028488715875937487
seed_sched_v2_conservative,4.2668828345242735,15.77264388153344,15.801132597414835,-0.028488715881394455
seed_sched_v3_early_derate,0.2,59.59772714330808,59.600125491795836,-0.0023983484877589945
seed_sched_v3_early_derate,0.24107962459115428,113.0336126330227,113.03743201615856,-0.0038193831358626085
seed_sched_v3_early_derate,0.28215924918230856,0.7705811795262889,0.7716696515254853,-0.001088471999196372
seed_sched_v3_early_derate,0.32323887377346283,34.32885859801797,34.331617683810464,-0.002759085792490623
seed_sched_v3_early_derate,0.3643184983646171,88.56911648449284,88.57479274335844,-0.005676258865605632
seed_sched_v3_early_derate,0.4053981229557714,134.54148747973727,134.5520060514026,-0.010518571665329546
seed_sched_v3_early_derate,0.44647774754692565,12.04541954982733,12.046564576612354,-0.0011450267850250384
seed_sched_v3_early_derate,0.4875573721380799,62.70985944622339,62.71320206315863,-0.003342616935242404
seed_sched_v3_early_derate,0.5286369967292341,115.75902153264724,115.76520250418548,-0.006180971538242375
seed_sched_v3_early_derate,0.5697166213203885,0.04189671247718252,0.04092993519566335,0.0009667772815191711
seed_sched_v3_early_derate,0.6107962459115428,37.26843581077719,37.270960011341685,-0.0025242005644940946
seed_sched_v3_early_derate,0.651875870502697,91.62293067510723,91.62907786800042,-0.006147192893195097
seed_sched_v3_early_derate,0.6929554950938512,135.98854170962022,135.99902838375374,-0.010486674133517226
