protocol_pair,Q_Ah,dt_raw_s,dt_geom_prescribed_s,dt_resid_prescribed_s,dt_geom_fitted_s,dt_resid_fitted_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,phi_fit_rad,fit_rmse_A
0.3C DC vs 0.3C+0.7C 1tau,1.77,56.41987735345356,23.57981271142762,32.840064642025936,55.53063251014191,0.8892448433116442,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.78,36.445995102226334,47.15404744971511,-10.708052347488774,35.75199005658851,0.6940050456378231,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.79,56.405934092798816,24.17057589314936,32.235358199649454,55.49906703744455,0.9068670553542688,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.8,36.89507573846004,47.632004915783,-10.736929177322963,36.19836284116718,0.6967128972928549,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.81,56.3059339688125,24.761600863962485,31.54433310485001,55.36854887416939,0.9373850946431048,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.82,37.34366553888594,48.10049205486757,-10.75682651598163,36.644518595173395,0.6991469437125488,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.83,55.99327645397898,25.352793504472174,30.640482949506804,55.011917117925805,0.981359336053174,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.84,37.79170629750388,48.55344118682933,-10.761734889325451,37.090453045219874,0.7012532522840047,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.85,54.91947726444778,25.944060501486092,28.97541676296169,53.62829616667295,1.2911810977748246,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.86,38.239608115946794,48.98725147529967,-10.747643359352878,37.536161900171464,0.7034462157753296,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.87,14.412122397746316,26.535309044315,-12.123186646568683,13.716108041479856,0.6960143562664598,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.88,38.687139134663994,49.406919049427415,-10.719779914762512,37.981640850813164,0.7054982838508295,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.89,14.82951174365553,27.126446524535822,-12.296934780879385,14.133734175492464,0.6957775681630665,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.9,39.1339889912806,49.81113240835839,-10.677143417076875,38.42688556953908,0.7071034217415217,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.91,15.25380887305164,27.717380237415455,-12.463571364362906,14.557400182252422,0.6964086907992169,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.92,39.578897181662796,50.19842797288584,-10.619530791222132,38.869690698677005,0.7092064829857918,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.93,15.680981057082136,28.30801708332092,-12.627036026237874,14.983599662269626,0.6973813948125098,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.94,40.022069404246395,50.56716760962263,-10.545098205375323,39.31119698571911,0.7108724185272877,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.95,16.212107930313323,28.898206259530525,-12.686098329216293,15.410489297980348,0.8016186323329748,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.96,40.567927168342976,50.88277769435899,-10.314850526015109,39.75234076341803,0.815586404924943,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.97,16.64009304690444,29.48797319082314,-12.8478801439187,15.837156840128955,0.8029362067754846,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.98,41.00978340831443,51.17546223552836,-10.165678827213924,40.19357392285474,0.8162094854596944,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.99,17.068706400418705,30.07715720039687,-13.008450799978164,16.26438125076038,0.8043251496583252,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.0,41.451138238724525,51.43741496507755,-9.986276726353026,40.63448408538534,0.8166541533391865,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.01,17.498167483930956,30.66565719077153,-13.16748970684057,16.693066196053223,0.8051012878777328,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.02,41.892027561006216,51.60431177884766,-9.712284217841445,41.07506640128304,0.8169611597231778,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.03,17.93258290357062,31.253369537213985,-13.320786633643364,17.127049336567325,0.8055335670032946,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.04,42.33185927145132,51.71677999930398,-9.38492072785266,41.51282242466823,0.8190368467830922,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.05,18.36893955843516,31.84018771979845,-13.471248161363292,17.56147160222281,0.8074679562123492,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.06,42.76691229941116,51.66857247475764,-8.901660175346478,41.94830872613693,0.8186035732742312,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.07,18.80559124422416,32.42600193718863,-13.62041069296447,17.99632735704654,0.8092638871776217,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.08,43.20123994833011,51.39251225072803,-8.19127230239792,42.38336792127848,0.8178720270516351,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.09,19.24310302745471,33.01069869956518,-13.767595672110474,18.431611004231854,0.8114920232228542,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.0999999999999996,43.63510195219533,50.39253488659142,-6.757432934396093,42.81799441126441,0.8171075409309196,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.11,19.68085085846542,33.59416039780717,-13.913309539341752,18.867316985578327,0.813533872887092,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.1199999999999997,44.068439674492765,9.894101662943283,34.17433801154948,43.25218255802611,0.8162571164666588,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.13,20.119452404644107,34.176264845861624,-14.056812441217517,19.30343978096971,0.8160126236743963,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.1399999999999997,44.501289042478675,10.443643385468931,34.05764565700974,43.68592668368365,0.8153623587950278,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.15,20.56058952946205,34.75688479285145,-14.196295263389402,19.742620232307672,0.8179692971543773,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.1599999999999997,44.93328200902033,10.996775634400365,33.93650637461997,44.11883663735989,0.8144453716604403,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.17,21.00409874831439,35.33588740120922,-14.33178865289483,20.18370286660138,0.8203958817130115,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.1799999999999997,45.358311145762855,11.55326645554942,33.805044690213435,44.54576888012889,0.8125422656339651,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.19,21.448491633173944,35.913133686726724,-14.46464205355278,20.62510437513265,0.8233872580412935,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.1999999999999997,45.78288426869494,12.112897856224665,33.66998641247028,44.972138453547814,0.8107458151471292,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.21,21.89346009030851,36.488477915887415,-14.595017825578909,21.06681996354837,0.8266401267601395,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.22,46.206526812290576,12.675464626726352,33.531062185562405,45.39793859310066,0.8085882191899145,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.23,22.338739747196996,37.061766955444,-14.723027208247004,21.50884486385712,0.8298948833398754,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.24,46.62952192625926,13.24077326526185,33.38874866099559,45.8231624776663,0.806359448592957,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.25,22.784511590617512,37.63283956856776,-14.848327977950248,21.95117433401265,0.8333372566048638,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.26,47.05167165766579,13.808640995050157,33.24303066261564,46.24780322872448,0.803868428941314,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.27,23.230366924426562,38.20152565121316,-14.971158726786598,22.393803657526405,0.836563266900157,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.28,47.471034505543685,14.378894863822095,33.09213964172159,46.67185390955001,0.7991805959936755,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.29,23.678849908603297,38.767645401627306,-15.088795493024008,22.839074885043374,0.8397750235599233,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.3,47.88262109360767,14.951370916944144,32.931250176663525,47.08817546166847,0.7944456319391975,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.31,24.128383402136933,39.33100841497162,-15.202625012834687,23.285159637760444,0.8432237643764893,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.32,48.293429106161966,15.52591343642871,32.76751566973326,47.503158532012094,0.7902705741498721,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.33,24.578194687523137,39.891412694119936,-15.3132180065968,23.731459530123175,0.8467351573999622,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.34,48.70299103781508,16.10237423888975,32.60061679892533,47.91740324452985,0.7855877932852309,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.35,25.028210856389705,40.44864356641483,-15.420432710025125,24.17797032181079,0.8502405345789157,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.36,49.11152873921492,16.680612026255403,32.430916712959515,48.33090106675081,0.7806276724641066,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.3699999999999997,25.47860536564076,41.00247249489985,-15.523867129259088,24.624687789251766,0.8539175763889943,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.38,49.519081434204054,17.26049178373978,32.25858965046427,48.74364338300984,0.7754380511942145,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.3899999999999997,25.929221192085606,41.55265577094178,-15.623434578856177,25.07160772531097,0.8576134667746373,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.4,49.916224650085496,17.841884220066277,32.07434043001922,49.15377465320307,0.7624499968824239,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.4099999999999997,26.379907496138912,42.09893307340826,-15.719025577269347,25.51872593898588,0.8611815571530315,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.42,50.309512579568036,18.42466524545671,31.884847334111328,49.55488616467301,0.7546264148950286,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,2.4299999999999997,26.83255872738846,42.641025877359425,-15.808467149970966,25.967384159237554,0.8651745681509055,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
