frequency_policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
fixed_local_H,2.6640981823414136,111.31544660064446,111.33067686084269,-0.015230260198222823
fixed_local_H,2.705166485380437,119.46981847597363,119.68630134251453,-0.21648286654090043
fixed_local_H,2.7462347884194607,32.50199376419005,32.515836793339076,-0.013843029149029462
fixed_local_H,2.787303091458484,86.62915402383169,86.64279492906553,-0.013640905233842204
fixed_local_H,2.8283713944975077,133.47819958031414,133.4994827316923,-0.021283151378156617
fixed_local_H,2.8694396975365315,127.82721374753055,127.86692216750271,-0.03970841997215757
fixed_local_H,2.910508000575555,119.20025227246697,119.23104975657952,-0.03079748411255423
fixed_local_H,2.9515763036145786,131.14331942405533,131.1721331386425,-0.028813714587158756
fixed_local_H,2.992644606653602,135.34603981265718,135.38409992386914,-0.03806011121196207
fixed_local_H,3.0337129096926256,119.61621635681331,119.65189401868884,-0.03567766187552479
fixed_local_H,3.074781212731649,124.61923861801188,124.64791084558419,-0.028672227572315023
fixed_local_H,3.1158495157706727,136.27420406324927,136.30618457938,-0.03198051613071584
fixed_local_H,3.156917818809696,126.7496182288869,126.78930886664511,-0.03969063775821269
fixed_local_H,3.1979861218487198,119.54704493609825,119.57636846438618,-0.029323528287932277
fixed_local_H,3.239054424887743,131.85036195946577,131.87961556555,-0.029253606084239436
fixed_local_H,3.280122727926767,134.7757629229627,134.8132341353239,-0.037471212361197104
fixed_local_H,3.3211910309657906,119.21132867851611,119.24583492267357,-0.03450624415745551
fixed_local_H,3.362259334004814,125.36090492322182,125.38947230180383,-0.02856737858201086
fixed_local_H,3.4033276370438377,136.50112124078532,136.5341592335144,-0.033037992729077814
fixed_local_H,3.444395940082861,125.68745048351957,125.72662966159169,-0.03917917807211779
fixed_local_H,3.4854642431218847,119.95544393096316,119.98516440546337,-0.029720474500209093
fixed_local_H,3.526532546160908,128.02964481825256,128.06304210401868,-0.03339728576611378
fixed_local_H,3.567600849199932,128.0296448182471,128.06304210401868,-0.03339728577157075
fixed_local_H,3.608669152238955,128.0296448182471,128.0630421040205,-0.03339728577338974
fixed_local_H,3.649737455277979,128.02964481825074,128.0630421040205,-0.03339728576975176
fixed_local_H,3.690805758317002,128.02964481824347,128.06304210401868,-0.03339728577520873
fixed_local_H,3.731874061356026,128.02964481824165,128.0630421040205,-0.03339728577884671
fixed_local_H,3.7729423643950497,128.02964481825074,128.06304210401868,-0.03339728576793277
fixed_local_H,3.814010667434073,128.0296448182453,128.0630421040205,-0.03339728577520873
fixed_local_H,3.8550789704730968,128.0296448182362,128.0630421040205,-0.033397285784303676
fixed_local_H,3.89614727351212,128.02964481823437,128.06304210401868,-0.033397285784303676
fixed_local_H,3.937215576551144,128.0296448182271,128.0630421040205,-0.03339728579339862
fixed_local_H,3.978283879590167,128.0296448182271,128.06304210401868,-0.033397285791579634
fixed_local_H,4.0193521826291905,128.02964481822346,128.06304210401868,-0.03339728579521761
fixed_local_H,4.060420485668214,128.02964481823074,128.06304210401868,-0.033397285787941655
fixed_local_H,4.101488788707238,128.02964481824347,128.0630421040205,-0.03339728577702772
fixed_local_H,4.142557091746261,128.02964481824165,128.06304210401868,-0.03339728577702772
fixed_local_H,4.183625394785285,128.02964481822892,128.0630421040205,-0.033397285791579634
fixed_local_H,4.224693697824309,128.02964481822892,128.06304210401868,-0.033397285789760645
fixed_local_H,4.265762000863332,128.02964481824165,128.0630421040205,-0.03339728577884671
seg_tau_fast_k1p5,0.2,101.40563828470704,101.42389011395022,-0.018251829243183693
seg_tau_fast_k1p5,0.24106830303902357,29.601046840905155,29.604715194570417,-0.0036683536652617477
seg_tau_fast_k1p5,0.28213660607804714,83.1593273147347,83.17262138070896,-0.013294065974264413
seg_tau_fast_k1p5,0.32320490911707067,4.262775658075952,4.2708913392662,-0.008115681190247415
seg_tau_fast_k1p5,0.3642732121560942,53.92920665970382,53.93560992982327,-0.006403270119449189
seg_tau_fast_k1p5,0.4053415151951178,100.35708838787764,100.37366764860701,-0.016579260729372436
seg_tau_fast_k1p5,0.44640981823414133,24.095691718029457,24.103204950826466,-0.00751323279700955
seg_tau_fast_k1p5,0.4874781212731649,77.88783606879383,77.89788522855201,-0.010049159758182213
seg_tau_fast_k1p5,0.5285464243121885,1.2893033104389815,1.3015236679823374,-0.01222035754335593
seg_tau_fast_k1p5,0.569614727351212,48.100269041957745,48.10808768483844,-0.007818642880693005
