pair_idx,source_file,source_json,dcac_case_id,dcac_condition,dc_case_id,dc_condition,DC_C,AC_C,tau_label,f_Hz,phase,kappa_used,n,n_finite,dt_resid_median_s,dt_resid_mean_s,dt_resid_median_abs_s,dt_resid_mean_abs_s,dt_resid_p95_abs_s,dt_resid_max_abs_s,frac_abs_gt_1s,frac_abs_gt_10s,frac_abs_gt_60s,max_resid_Q_mAh,max_resid_Q_frac_window,max_resid_is_edge,dt_model_median_s,dt_geom_median_s,resid_over_geom_median,resid_over_geom_p95,resid_over_geom_max,sign_topology,taxonomy,stable_p95_abs_s,stable_max_abs_s,stable_frac_gt_10s,stable_region_verdict,cell5B_residual_class
42,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00401Hz,0.9+0.1C 1.67τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1.67τ,0.0040058749475451,discharge_first,0.1111109762797889,80,80,0.04496710485548755,0.04361487058497493,0.0465612689806107,0.056366803978826444,0.13332901186870458,0.168717693167764,0.0,0.0,0.0,3257.067407383055,0.9113924050632911,False,-4.2454711866880075,-4.253360361993032,0.014759651253057376,0.3009768444170401,0.880988445965027,near_zero,null_residual,0.13354246880564913,0.168717693167764,0.0,stable_null,null_residual
43,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00067Hz,0.9+0.1C 10τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,10τ,0.0006660931598825,discharge_first,0.1110001213088131,80,80,0.02401278824271455,0.013366407398555316,0.050567480678552046,0.056018205909646526,0.11393505084433851,0.1420473677653717,0.0,0.0,0.0,1942.2763624175568,0.5063291139240507,False,-30.769261118295617,-30.819040209814602,0.0019446380313484727,0.07543153789799362,1.657555910523001,near_zero,null_residual,0.11408790696750655,0.1420473677653717,0.0,stable_null,null_residual
44,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00666Hz,0.9+0.1C 1τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1τ,0.006660931598825,discharge_first,0.1111106594156718,80,80,0.03382142260667815,0.028893958715170927,0.0349112596313716,0.036723892769295885,0.08490361464948813,0.1145676199571426,0.0,0.0,0.0,2359.044063277746,0.6329113924050633,False,-2.6976779338648953,-2.747860855791373,0.016106694106574337,0.33233102850670104,16.97405741406516,near_zero,null_residual,0.08708869203649097,0.1145676199571426,0.0,stable_null,null_residual
45,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.10C+AC0.90C_f0.00805Hz,0.1+0.9C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.9,1τ,0.0080491886409736,discharge_first,9.00000466484528,80,80,2.0456419786059996,10.977152529675356,2.0456419786059996,10.985345521303861,105.43980054345613,107.29724085254202,0.775,0.0875,0.0875,2416.5642459239693,0.5822784810126582,False,-34.42203368710716,-46.39033430789914,0.04038065797666793,1.187591195557559,915.4513227982069,positive_only,mixed_or_intermediate,105.45963427134285,107.29724085254202,0.09722222222222222,stable_intermediate_or_spiky,inspect_residual
46,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.10C+AC0.20C_f0.00805Hz,0.1+0.2C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.2,1τ,0.0080491886409736,discharge_first,2.000000176175508,80,80,1.5768556660113973,3.548416693231329,1.5768556660113973,3.5825689298668495,4.525205511294369,76.60753455081431,0.675,0.025,0.025,3727.9896010247135,0.7721518987341772,False,-27.027578320508837,-31.136045938515963,0.051415348910343606,3.0771613187066813,765.209419974699,positive_only,isolated_spike,4.746194137858585,76.60753455081431,0.027777777777777776,stable_weak,inspect_residual
47,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00805Hz,0.2+0.3C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,1τ,0.0080491886409736,discharge_first,1.499999995034215,80,80,-0.6491452905556798,-0.8347472791481791,0.6491452905556798,0.8413035164184507,1.6655311183117185,4.202112551867685,0.25,0.0,0.0,4416.6775377830645,0.9873417721518988,True,-29.345019378714824,-28.767724400953284,0.02128830358662434,5.312289907364472,26.93911587318654,negative_only,edge_or_boundary_artifact,1.5731304320010169,2.6147527238372277,0.0,stable_weak,small_residual
48,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00080Hz,0.2+0.3C 10τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,10τ,0.0008049188640973,discharge_first,1.500025670405872,80,80,0.4549631875443083,0.5394226379690125,0.4785418415413005,0.640027855989264,1.5904685022541323,3.5109879519477545,0.1875,0.0,0.0,3462.699955025074,0.759493670886076,False,-247.58447118249205,-248.00263644633833,0.0020309371762316825,0.32750567838974076,1.9275862471235423,positive_only,weak_distributed_residual,1.847778173046301,3.5109879519477545,0.0,stable_weak,small_residual
49,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00023Hz,0.2+0.3C 34.8τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,34.8τ,0.0002307809330628,discharge_first,1.4999835855101422,80,80,2.288301958806642,2.346325342673026,2.288301958806642,2.346325342673026,4.782082319643541,6.874698809642723,0.75,0.0,0.0,3641.951530995662,0.8227848101265823,False,-1027.4354699507849,-1028.6016091966862,0.0022662149418340247,0.08750717056288254,0.9051620141889218,positive_only,weak_distributed_residual,4.82732486131763,6.874698809642723,0.0,stable_weak,small_residual
50,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.80C_f0.08049Hz,0.2+0.8C 0.1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,0.1τ,0.0804918864097363,discharge_first,3.999999982413189,80,80,-0.3449646303706686,-2.4263876936190427,0.3449646303706686,2.4365993394445495,10.162310960482865,10.634902382662403,0.2625,0.0625,0.0,3798.208799988163,0.9367088607594937,False,-6.407916408919675,-3.85149779052972,0.08366698327584515,105.05945781846381,3607.0526202291626,negative_only,mixed_or_intermediate,10.050485013257912,10.634902382662403,0.05555555555555555,stable_intermediate_or_spiky,inspect_residual
51,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.80C_f0.00805Hz,0.2+0.8C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,1τ,0.0080491886409736,discharge_first,3.9999997785131423,80,80,-0.030502574501497202,-1.3219985737671593,0.30302722877286214,1.5035411312247233,1.1917423162703014,89.30596984913609,0.0875,0.0125,0.0125,2519.553701948218,0.620253164556962,False,-43.488033746866904,-42.305488193352176,0.006915967325905431,0.11751266609190764,493.7747628417253,negative_only,isolated_spike,1.160892676056756,89.30596984913609,0.013888888888888888,stable_weak,inspect_residual
52,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.70C_f0.08049Hz,0.3+0.7C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,0.1τ,0.0804918864097363,discharge_first,2.333333349179449,80,80,-0.974381368270997,-3.2745003921511637,0.974381368270997,3.2745003921511637,10.04004357439435,10.092371977347284,0.4875,0.075,0.0,3720.799186340486,0.9367088607594937,False,-6.218601865552728,-2.7402192776214065,0.26393411105105047,165.41911144374285,27871.996265660735,negative_only,mixed_or_intermediate,10.053502268553258,10.092371977347284,0.06944444444444445,stable_intermediate_or_spiky,inspect_residual
53,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,1τ,0.0080491886409736,discharge_first,2.3333346866906735,80,80,-0.3611000014425372,-2.3942938567544174,0.3611000014425372,2.3966697266629167,1.8556395007103672,76.00235718093063,0.2,0.025,0.025,2848.287261053882,0.7215189873417721,False,-33.46082001957393,-30.757580943497487,0.01270548117153429,3.947998994962239,114.77176632407665,negative_only,isolated_spike,1.889927992716821,76.00235718093063,0.027777777777777776,stable_weak,inspect_residual
54,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,1.3333333299926553,80,80,-2.0876940828720763,-3.164601722084788,2.0876940828720763,3.164601722084788,8.909956801393037,9.605959113452627,0.7875,0.0,0.0,4092.7358509399855,0.9873417721518988,True,-6.628828221780964,-2.4667694230388406,0.521759744007216,136.12051919934495,515.2257339831395,negative_only,edge_or_boundary_artifact,7.526698589010954,9.299592872474022,0.0,stable_weak,small_residual
55,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.00805Hz,0.3+0.4C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,1τ,0.0080491886409736,discharge_first,1.333332420042501,80,80,-0.8789624415212529,-2.221692069933995,0.8789624415212529,2.221692069933995,2.8910055270058344,49.62057989492405,0.4125,0.025,0.0,882.9368376133507,0.16455696202531644,False,-24.377934185923095,-22.281474700955187,0.033045401222426087,8.716264322235997,613.0784176120559,negative_only,isolated_spike,3.2238120832702433,49.62057989492405,0.027777777777777776,stable_weak,inspect_residual
56,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.00080Hz,0.3+0.4C 10τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,10τ,0.0008049188640973,discharge_first,1.3333248519031842,80,80,0.24399979119289125,0.11858273996329274,0.31954529275481036,0.39699547210947517,1.0268961055641281,2.13944972653735,0.0625,0.0,0.0,3127.8236313201446,0.7341772151898734,False,-232.28962943506548,-232.5200547515788,0.0011254778934860603,0.07180912547995008,140.46308774644214,mixed,weak_distributed_residual,0.9687417306027786,2.13944972653735,0.0,stable_null,small_residual
57,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.01610Hz,0.4+0.6C 0.5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,0.5τ,0.0160983772819472,discharge_first,1.5000003539958318,80,80,-0.7929874865205875,-1.7736350520613349,0.7929874865205875,1.7740565962462873,2.7000060200904943,31.39870055168285,0.425,0.025,0.0,3072.689685855174,0.7848101265822784,False,-15.846677095260361,-13.626593612557485,0.06443090268472342,19.15643504126889,116.21438401692093,negative_only,isolated_spike,2.8781448289885714,31.39870055168285,0.027777777777777776,stable_weak,inspect_residual
58,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.50C_f0.00484Hz,0.4+0.5C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.5,1.67τ,0.004840770791075,discharge_first,1.2499985436110914,80,80,-0.49829889685872786,-1.4947607415285673,0.49829889685872786,1.4988002052235814,1.8777959062670102,72.78946880032527,0.15,0.0125,0.0125,2302.684046352145,0.569620253164557,False,-39.96263969243205,-38.51291455681542,0.011432766086880554,4.440745844068073,37.50175074194403,negative_only,isolated_spike,1.9318429394268155,72.78946880032527,0.013888888888888888,stable_weak,inspect_residual
59,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00484Hz,0.4+0.6C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,1.67τ,0.004840770791075,discharge_first,1.500001861589654,80,80,-0.2883600719374044,-2.6036728700888325,0.2883600719374044,2.6526170249281043,1.1123780401607735,94.14621335692846,0.0625,0.025,0.025,3563.32947818057,0.9493670886075949,False,-47.71521145903216,-46.276997543055245,0.006629494522562788,5.397550731348975,152.68179967760054,negative_only,isolated_spike,1.2590213194881028,94.14621335692846,0.027777777777777776,stable_weak,inspect_residual
60,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00161Hz,0.4+0.6C 5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,5τ,0.0016098377281947,discharge_first,1.500024831589008,80,80,-0.04531960673898535,-0.12036483471797652,0.24045467229854012,0.29008756622432796,0.8033839574939121,1.3214709683416004,0.025,0.0,0.0,3789.866805141621,1.0,True,-127.65836036319229,-127.72622456249633,0.0014926338911080816,0.2101746180892645,121.55001794362958,negative_only,null_residual,0.6584341967980436,1.03974372945504,0.0,stable_null,small_residual
61,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00080Hz,0.4+0.6C 10τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,10τ,0.0008049188640973,discharge_first,1.5000043758608996,80,80,0.5375893104835541,0.5165168264088124,0.5419430198255668,0.5757607465337259,1.2335641921128397,1.839310370352223,0.1125,0.0,0.0,724.91373089718,0.13924050632911392,False,-258.04083856806716,-258.3923682017095,0.0019275684284300947,0.10796103845108983,213.31709704815242,mixed,weak_distributed_residual,1.1975319164909937,1.839310370352223,0.0,stable_weak,small_residual
62,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.50C+AC0.50C_f0.00805Hz,0.5+0.5C 1τ,DC0.50C_baseline,0.5C_DC,0.5,0.5,1τ,0.0080491886409736,discharge_first,0.9999999505999396,80,80,-0.4552758544321023,-0.9265700924474899,0.4552758544321023,0.929887440354284,2.254109975574054,22.61090019919584,0.2,0.0125,0.0,2681.536613712573,0.6962025316455697,False,-20.595733116310214,-19.664716609494008,0.02708530832238954,3.3680027113205884,49.52531325203871,negative_only,isolated_spike,2.5090873054450205,22.61090019919584,0.013888888888888888,stable_weak,inspect_residual
63,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00048Hz,0.9+0.1C 16.7τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,16.7τ,0.0004840770791075,discharge_first,0.1110863997377031,80,80,0.00319947125586845,0.008935456996951884,0.03580456451686585,0.047028596225365114,0.12792503306779954,0.1815754616291087,0.0,0.0,0.0,3533.44727439191,0.9746835443037974,True,-37.745142113951374,-37.76214120008365,0.0010529266779743447,0.05305391115216864,2.569900328137194,near_zero,null_residual,0.09695153674736047,0.1733098276845339,0.0,stable_null,null_residual
64,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00484Hz,0.9+0.1C 1.67τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1.67τ,0.004840770791075,discharge_first,0.1111098333871686,80,80,-0.00029006285819829997,-0.007223580358149917,0.03021756499140335,0.036452958980223785,0.0787660728065134,0.1294928732527296,0.0,0.0,0.0,3363.2039004976464,0.9240506329113924,False,-3.6265542431563063,-3.5989910125871347,0.009093633466646052,0.6766702140250076,16.212448231086842,near_zero,null_residual,0.08049910934197439,0.1294928732527296,0.0,stable_null,null_residual
65,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00080Hz,0.9+0.1C 10τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,10τ,0.0008049188640973,discharge_first,0.1111093302129998,80,80,0.03736261403031445,0.030233881430658,0.0445332184214635,0.050603269318399625,0.11772292892047742,0.135915686805788,0.0,0.0,0.0,852.1141355572572,0.17721518987341772,False,-22.37530969627744,-22.408669841626647,0.0023855535429275483,0.050256667425059694,31.78869332102164,near_zero,null_residual,0.11952928876345369,0.135915686805788,0.0,stable_null,null_residual
66,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00805Hz,0.9+0.1C 1τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1τ,0.0080491886409736,discharge_first,0.1111094649009146,80,80,0.0056190953340546,0.0062502497696158305,0.027239445855911898,0.031632808444429325,0.07608133544478048,0.0912105653119397,0.0,0.0,0.0,2102.134271674214,0.5569620253164557,False,-2.2020423683283354,-2.24615440464774,0.013775509087769646,0.5615498282924091,334.9937222312055,near_zero,null_residual,0.0758738154163552,0.0912105653119397,0.0,stable_null,null_residual
67,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.10C+AC0.90C_f0.01430Hz_X5,0.1+0.9C 1τ,DC0.10C_baseline_X5,0.1C_DC,0.1,0.9,1τ,0.0143,discharge_first,9.000000005263002,80,80,-7.931126804772248,-32.63904115525759,7.931126804772248,32.63904115525759,68.60750344848512,68.98498749289865,1.0,0.4625,0.45,3955.9904236378934,1.0,True,-59.16530442770272,-26.09104044407377,0.3556495063787267,36.76904373336951,59604.96479578783,negative_only,distributed_residual_requires_inspection,67.85877774148267,68.80312742452952,0.4444444444444444,stable_distributed_nonzero,inspect_residual
68,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.10C+AC0.20C_f0.01430Hz_X5,0.1+0.2C 1τ,DC0.10C_baseline_X5,0.1C_DC,0.1,0.2,1τ,0.0143,discharge_first,1.9999980414112768,80,80,-1.7296684419761732,-3.7831346186637917,1.7296684419761732,3.7831346186637917,9.361991003257206,44.09110129635883,0.7375,0.05,0.0,3496.3251855491258,0.7341772151898734,False,-20.74955768696691,-17.176223779185875,0.08698052110831736,71.13103458584,3845.575909557231,negative_only,isolated_spike,20.9265527168258,44.09110129635883,0.05555555555555555,stable_intermediate_or_spiky,inspect_residual
69,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.30C_f0.01430Hz_X5,0.2+0.3C 1τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.3,1τ,0.0143,discharge_first,1.5000000101103124,80,80,-1.9195796142394101,-4.541695813852283,1.9195796142394101,4.541695813852283,34.80910827437879,37.84786474275825,0.9375,0.075,0.0,4273.68034323659,0.9620253164556962,True,-19.254855812637288,-14.526528145725251,0.11040493615701358,28.60104279093442,1269.5634855499916,negative_only,edge_or_boundary_artifact,34.09379546229157,37.14915559437395,0.06944444444444445,stable_intermediate_or_spiky,inspect_residual
70,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.30C_f0.00143Hz_X5,0.2+0.3C 10τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.3,10τ,0.00143,discharge_first,1.499940952225962,80,80,0.02291311131784815,-0.0981499045272102,0.30369854199534524,0.4237461010918565,1.2049202645069264,3.846886050168905,0.0875,0.0,0.0,3502.488126024057,0.810126582278481,False,-148.11607550121334,-148.08011085722023,0.0015713762689028065,0.872600011729627,2.5881764815652164,negative_only,weak_distributed_residual,1.3355340697550682,3.846886050168905,0.0,stable_weak,small_residual
71,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.30C_f0.00041Hz_X5,0.2+0.3C 34.8τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.3,34.8τ,0.00041,discharge_first,1.4998813391833032,80,80,-0.0928625754914946,-0.5402144633637903,0.6808167928315925,1.2215208874725392,3.689266541486562,14.917946931240294,0.35,0.0125,0.0,4089.874624951837,0.9620253164556962,True,-517.9824364801266,-517.7918893901856,0.0010318349018403924,0.3439424946147683,7.200740724510097,mixed,isolated_spike,3.541159302332562,6.336240350472508,0.0,stable_weak,inspect_residual
72,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.80C_f0.14300Hz_X5,0.2+0.8C 0.1τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.8,0.1τ,0.143,discharge_first,4.0000000003888925,80,80,-14.706962652066068,-16.78245621168461,14.706962652066068,16.78245621168461,28.788698300834493,34.33343981006328,0.9625,0.7125,0.0,3953.9083583193983,1.0,True,-18.7307622850426,-2.2308887145997005,7.533307716242279,294.67847692416217,23323.256462267058,negative_only,distributed_residual_requires_inspection,28.29289821238408,33.82595320121072,0.7361111111111112,stable_distributed_nonzero,inspect_residual
73,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.80C_f0.01430Hz_X5,0.2+0.8C 1τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.8,1τ,0.0143,discharge_first,3.9999994143501367,80,80,-2.777727331721053,-10.323819243858328,2.777727331721053,10.323819243858328,55.564461687763746,58.05920338799842,0.85,0.15,0.0,3880.819168609972,1.0,True,-31.90740115728522,-22.165226639984894,0.09794241624190819,54.15032388863327,125798.14296908987,negative_only,edge_or_boundary_artifact,55.48052703318863,56.940756182220866,0.1527777777777778,stable_intermediate_or_spiky,inspect_residual
74,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C+AC0.80C_f0.00143Hz_X5,0.2+0.8C 10τ,DC0.20C_baseline_X5,0.2C_DC,0.2,0.8,10τ,0.00143,discharge_first,3.999884714303551,80,80,0.44960104212623264,0.4158612084407835,0.46034478479487007,0.45903963659233255,1.0425103298006433,1.1449694357897895,0.0625,0.0,0.0,1357.0204922424646,0.3291139240506329,False,-220.75433445083672,-221.26985002930178,0.0018634203281999552,0.06359016430139279,0.8598279985985011,positive_only,weak_distributed_residual,1.0549792907691882,1.1449694357897895,0.0,stable_weak,small_residual
75,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.70C_f0.14300Hz_X5,0.3+0.7C 0.1τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.7,0.1τ,0.143,discharge_first,2.3333333164988854,80,80,-9.355786070597787,-10.06170658969504,9.355786070597787,10.06170658969504,19.641487172268125,20.228699213328586,0.925,0.4875,0.0,3777.733555917572,0.9746835443037974,True,-12.510278353123795,-1.9066338906973215,5.354347792597408,161.90256482090916,230.47741826031844,negative_only,distributed_residual_requires_inspection,17.07970026399581,19.9189836145124,0.4861111111111111,stable_distributed_nonzero,inspect_residual
76,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.70C_f0.01430Hz_X5,0.3+0.7C 1τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.7,1τ,0.0143,discharge_first,2.333333215864757,80,80,-1.8449820004050252,-4.615343051946512,1.8449820004050252,4.615343051946512,42.01678178338654,47.40510532725693,0.8,0.0625,0.0,3000.567601921315,0.7721518987341772,False,-21.630011909987047,-18.555100645852235,0.08335458548432707,31.822563038471788,927.7862263082953,negative_only,mixed_or_intermediate,42.47520466813051,47.40510532725693,0.06944444444444445,stable_intermediate_or_spiky,inspect_residual
77,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.70C_f0.00143Hz_X5,0.3+0.7C 10τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.7,10τ,0.00143,discharge_first,2.33333422295059,80,80,-0.00041332522346240047,-5.260100396442089,0.15989837285439984,5.40705150500903,1.200701828746912,409.327049398743,0.0625,0.0125,0.0125,3214.782434302592,0.8987341772151899,False,-157.09427180303942,-155.9520481097784,0.0009344453235363601,0.44896174729900357,26.209514589274075,negative_only,isolated_spike,1.0724175475098157,409.327049398743,0.013888888888888888,stable_weak,inspect_residual
78,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.40C_f0.14300Hz_X5,0.3+0.4C 0.1τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.4,0.1τ,0.143,discharge_first,1.333333332962428,80,80,-7.32201321874345,-7.651611877503397,7.32201321874345,7.651611877503397,13.648332369567196,13.942386227272436,0.95,0.2875,0.0,4055.620753747758,1.0,True,-9.056566949045418,-1.3798642864785506,5.664303201935235,177.00502837270764,4501.236898745968,negative_only,distributed_residual_requires_inspection,13.340172345919383,13.646340023864468,0.2638888888888889,stable_distributed_nonzero,inspect_residual
79,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.40C_f0.01430Hz_X5,0.3+0.4C 1τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.4,1τ,0.0143,discharge_first,1.3333332665143278,80,80,-1.719276923231746,-3.846126525629562,1.719276923231746,3.846126525629562,31.773324807864853,33.02220437330652,0.725,0.075,0.0,3876.8883546795896,0.9620253164556962,True,-17.91367399933597,-13.051851166258075,0.12599045013333027,24.858134479365127,73.84085338835797,negative_only,edge_or_boundary_artifact,17.62480997069236,32.994734735619204,0.05555555555555555,stable_intermediate_or_spiky,inspect_residual
80,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C+AC0.40C_f0.00143Hz_X5,0.3+0.4C 10τ,DC0.30C_baseline_X5,0.3C_DC,0.3,0.4,10τ,0.00143,discharge_first,1.3332947359010936,80,80,0.6105069839600219,0.7212495737663047,0.6829107121247944,0.8074544485585065,1.8312768252089875,2.698821778682031,0.3,0.0,0.0,3525.638277542652,0.9113924050632911,False,-134.3123736298694,-135.3487997497068,0.0060342696681271206,0.35686348120291184,5.033647146914243,positive_only,weak_distributed_residual,1.9305758185309976,2.698821778682031,0.0,stable_weak,small_residual
81,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.40C+AC0.60C_f0.02860Hz_X5,0.4+0.6C 0.5τ,DC0.40C_baseline_X5,0.4C_DC,0.4,0.6,0.5τ,0.0286,discharge_first,1.5000000040940715,80,80,-1.8637408248805514,-3.830505040410562,1.8637408248805514,3.830505040410562,20.573813070713914,21.798279875896696,0.7875,0.1125,0.0,3727.0630455238193,0.9873417721518988,True,-11.233502239437255,-7.361408832030861,0.20751879106546764,81.65582293824448,58530.99400096509,negative_only,edge_or_boundary_artifact,20.039275076382072,21.509563474879545,0.1111111111111111,stable_intermediate_or_spiky,inspect_residual
82,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.40C+AC0.50C_f0.00860Hz_X5,0.4+0.5C 1.67τ,DC0.40C_baseline_X5,0.4C_DC,0.4,0.5,1.67τ,0.0086,discharge_first,1.2499978861774297,80,80,-1.0044852191631435,-2.311718191929048,1.0044852191631435,2.311718191929048,3.0002240624476113,47.22903139720893,0.5,0.025,0.0,3750.1079957707666,1.0,True,-23.432546092197867,-21.092745759269633,0.045320487300290715,10.42922839231236,414.24875311135185,negative_only,isolated_spike,2.7210685954427625,43.6220940799285,0.013888888888888888,stable_weak,inspect_residual
83,results_day8_x5A_dfn_corrected_mj1freq.json,data/results_day8_x5A_dfn_corrected_mj1freq.json,DC0.40C+AC0.60C_f0.00860Hz_X5,0.4+0.6C 1.67τ,DC0.40C_baseline_X5,0.4C_DC,0.4,0.6,1.67τ,0.0086,discharge_first,1.4999991891183333,80,80,-1.1161154284363874,-1.8458896170531418,1.1161154284363874,1.8458896170531418,2.470065316251587,55.280930432434616,0.65,0.0125,0.0,2457.639228384631,0.6329113924050633,False,-25.389325087321595,-23.650678775254732,0.03637377709888938,10.289721709371088,2382.394425529017,negative_only,isolated_spike,2.788153452579925,55.280930432434616,0.013888888888888888,stable_weak,inspect_residual
