variant_id,surface_form,tau_factor_set,protocol_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.3308091596886438,-0.08415624749022754,0.016868479040113016,-0.10102472653034056
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.3672868745173097,41.38992209976686,41.46239648895016,-0.07247438918329863
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.4037645893459756,27.877123397067407,27.926023035112394,-0.048899638044986204
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.4402423041746415,13.202624871115859,13.252765186167835,-0.05014031505197636
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.4767200190033074,1.1842240760079221,1.2582037537549695,-0.07397967774704739
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.5131977338319733,44.37239605428476,44.45116952682247,-0.07877347253770495
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.5496754486606392,32.19029023144185,32.24455491702474,-0.054264685582893435
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.5861531634893054,17.5024480901061,17.554785252156762,-0.0523371620506623
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.6226308783179713,4.074762188585282,4.137297512462283,-0.06253532387700034
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.6591085931466372,45.860730653235805,45.98269724614056,-0.12196659290475509
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.695586307975303,36.32484900027475,36.385299840320386,-0.0604508400456325
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.732064022803969,21.897282904544227,21.951624833071946,-0.054341928527719574
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.768541737632635,7.688115841532635,7.748865641799966,-0.06074980026733101
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.8050194524613008,0.39108918447618635,38.121475226093025,-37.73038604161684
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.8414971672899667,40.144151257435624,40.211630549748406,-0.06747929231278249
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.8779748821186326,26.30853907589517,26.365966002133973,-0.0574269262388043
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.9144525969472985,11.701101518775431,11.761783627101977,-0.06068210832654586
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.9509303117759644,0.43945286367670633,0.5431626369527294,-0.10370977327602304
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,1.9874080266046306,43.40947115715517,43.49558367154532,-0.08611251439015177
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.0238857414332965,30.6589160069434,30.72297285226705,-0.0640568453236483
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.0603634562619626,15.94822595612277,16.009614277129913,-0.06138832100714353
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.0968411710906283,2.936624199393009,3.005425754272437,-0.0688015548794283
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.1333188859192944,45.585876190868476,45.705359728971416,-0.11948353810294066
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.16979660074796,34.87031654135899,34.93851994145098,-0.06820340009198844
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.2062743155766262,20.318724917445252,20.382679420087698,-0.06395450264244573
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.2427520304052924,6.32842289324708,6.406393565959661,-0.07797067271258129
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.279229745233958,44.438626177575316,44.697669921803026,-0.2590437442277107
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.315707460062624,38.818647766295726,38.89846900226439,-0.07982123596866586
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.35218517489129,24.730922408585684,24.7989067814824,-0.0679843728967171
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.388662889719956,10.227603701623593,10.302451115034273,-0.07484741341068002
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.4251406045486217,-0.04664856092949776,0.09191581931918336,-0.13856438024868112
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.461618319377288,42.31326986494969,42.412328925083784,-0.09905906013409549
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.4980960342059535,29.110877002317466,29.18534083770828,-0.0744638353908158
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.5345737490346196,14.404608410796754,14.48096945094403,-0.07636104014727607
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.5710514638632858,1.8859060285567466,1.9846854305360466,-0.09877940197930002
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.6075291786919514,44.97871282417236,45.10841984265426,-0.12970701848189492
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.6440068935206176,33.37987477509978,33.46292155440551,-0.08304677930573234
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.6804846083492833,18.74235594316815,18.818993250491985,-0.07663730732383556
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.7169623231779494,5.029949672206385,5.126080724293388,-0.0961310520870029
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.753440038006615,45.61239600107001,45.81792224040055,-0.20552623933053837
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.789917752835281,37.43649912602359,37.52910875119869,-0.09260962517510052
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.826395467663947,23.148723445248834,23.228304783719068,-0.07958133847023419
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.862873182492613,8.789149573709437,8.874393080118352,-0.08524350640891498
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.8993508973212787,-0.13835664802081737,0.059613596384224365,-0.19797024440504174
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.935828612149945,41.12829870318819,41.23164715423809,-0.10334845104989654
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,2.972306326978611,27.550820093105358,27.634186621357003,-0.08336652825164492
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.0087840418072767,12.885087443739394,12.970497936631546,-0.08541049289215152
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.045261756635943,0.9748707648705022,1.1107053602172527,-0.13583459534675058
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.0817394714646085,44.155288303198176,44.285100963732475,-0.12981266053429863
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.1182171862932746,31.871452482431778,31.959926861733948,-0.08847437930216984
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.1546949011219403,17.177281496658907,17.263365180115215,-0.08608368345630879
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.1911726159506064,3.8055784842317735,3.916390715999114,-0.11081223176734056
