condition,protocol_type,tau_factor_set,Q_Ah,Q_frac_of_common_hi,t_q_s,U_NE_min_V,U_NE_separator_V,U_NE_xavg_V,I_charge_A,V_terminal_V,U_NE_min_mV,margin_class_at_Q
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.911570324543535,0.8670079241745107,6188.070452281637,0.030750474716217474,0.032158895729386065,0.052933956071103745,3.113078036273117,4.038039223545582,30.750474716217475,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.943471151891106,0.8765073581620457,6229.951592053928,0.0480700153101758,0.04918414375650928,0.06586393677551804,2.3602848710255184,4.013973410701948,48.070015310175805,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.9753719792386772,0.8860067921495807,6296.458060330848,0.08265638665946716,0.08325621032993097,0.0928418898215581,1.0882486520891097,3.9620334058343873,82.65638665946716,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.007272806586248,0.8955062261371155,7025.59919316692,0.004121415301856324,0.005902424071993852,0.03149437591016745,4.429540439570379,4.068067878351999,4.121415301856324,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.039173633933819,0.9050056601246506,7050.822426799539,-0.0026711796916207026,-0.0007851165692515827,0.026344834772542517,4.666449531616258,4.0869232019366795,-2.6711796916207025,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.0710744612813903,0.9145050941121855,7074.968830834517,-0.007956387741838244,-0.005992685164759657,0.022245230671578763,4.836178499036643,4.1035235123255935,-7.9563877418382445,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.102975288628961,0.9240045280997203,7098.42976247082,-0.011928794028961588,-0.009912109604850526,0.01904159021777439,4.944737132582935,4.118098561268792,-11.928794028961589,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.134876115976532,0.9335039620872554,7121.514903737269,-0.014711635763199437,-0.012665048385612993,0.016638143688586914,4.995470699384795,4.130745933387871,-14.711635763199437,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.1667769433241033,0.9430033960747903,7144.495638921946,-0.01637642881628545,-0.014322232344929946,0.014982282434203987,4.989953843036922,4.141467347115692,-16.37642881628545,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.198677770671674,0.9525028300623252,7167.632656784321,-0.01694131243024644,-0.014901794375215306,0.014065631522015058,4.927967793078594,4.150171024373974,-16.941312430246438,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.230578598019245,0.9620022640498602,7191.202405718464,-0.016372132778508994,-0.014370256467264076,0.013924357729574816,4.807676204199031,4.156679906040135,-16.372132778508995,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.2624794253668163,0.9715016980373952,7215.526744923856,-0.014570600111685489,-0.012630812872962712,0.014648870400056557,4.625260155716341,4.16071853455372,-14.570600111685488,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.294380252714387,0.98100113202493,7241.020880871909,-0.011347207590042707,-0.00949659538352575,0.016405284965630526,4.374046031548583,4.161872614757542,-11.347207590042707,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.326281080061958,0.9905005660124651,7268.276595784859,-0.006369141110165117,-0.0046392067084594125,0.019477611198401384,4.043021779427376,4.159507059623219,-6.369141110165117,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,3.3581819074095294,1.0,7298.233224117422,0.0009600251664398713,0.0025301781972189154,0.024366708296148273,3.613572390372646,4.1525697579848035,0.9600251664398713,near_boundary
