protocol_id,Q_Ah,t_false_s,t_differential_s,delta_t_differential_minus_false_s,neg_avg_sto_false,neg_avg_sto_differential,delta_neg_avg_sto_diff_minus_false,neg_surface_sto_xavg_false,neg_surface_sto_xavg_differential,delta_neg_surface_sto_xavg_diff_minus_false,neg_surface_sto_range_false,neg_surface_sto_range_differential,delta_neg_surface_sto_range_diff_minus_false,pos_avg_sto_false,pos_avg_sto_differential,delta_pos_avg_sto_diff_minus_false,U_NE_min_mV_false,U_NE_min_mV_differential,delta_U_NE_min_mV_diff_minus_false,eta_n_V_false,eta_n_V_differential,delta_eta_n_V_diff_minus_false,c_e_range_molm3_false,c_e_range_molm3_differential,delta_c_e_range_molm3_diff_minus_false
DC03,1.4738180909216836,3537.1634182120397,3537.1634182120356,-4.092726157978177e-12,0.3234618466339407,0.3234488326231334,-1.3014010807277376e-05,0.32841157944895855,0.32839850565279144,-1.30737961671068e-05,0.030510074675315555,0.030505816529868307,-4.258145447248035e-06,0.6556907935358075,0.6556938541941948,3.0606583872883064e-06,104.20633248050618,104.21735688342575,0.011024402919574072,-0.035683549118360025,-0.03567796809021221,5.58102814781497e-06,350.12708291895996,350.3661142282191,0.23903130925913274
DC03,1.5149089970804477,3635.7815929930753,3635.781592993073,-2.2737367544323206e-12,0.33051291395292925,0.3304998240277979,-1.3089925131382074e-05,0.3354626467679378,0.3354495049935565,-1.3141774381275617e-05,0.03202838112526954,0.03202357390880991,-4.807216459630503e-06,0.6509851811532971,0.6509883281294843,3.14697618719606e-06,101.87886039203542,101.88924681378384,0.010386421748421526,-0.03549944691993401,-0.035493953166655316,5.493753278691671e-06,349.10886925747326,349.344788345899,0.23591908842576004
DC03,1.5559999032392118,3734.399767774108,3734.399767774102,-5.9117155615240335e-12,0.33756398127191245,0.3375508262244035,-1.3155047508928153e-05,0.34251371408691916,0.34250051464637526,-1.3199440543898433e-05,0.033772872240734615,0.03376751116861302,-5.361072121595756e-06,0.6462795687707906,0.6462828044956221,3.2357248315184606e-06,99.88701294178829,99.89679580835443,0.009782866566141024,-0.03532439208048182,-0.03531898904846948,5.403032012338271e-06,348.11939263290134,348.3519495016932,0.23255686879184623
DC03,1.5970908093979757,3833.0179425551414,3833.0179425551346,-6.821210263296962e-12,0.3446150485909002,0.344601838317346,-1.3210273554220553e-05,0.3495647814059054,0.34955153354797047,-1.3247857934939322e-05,0.0357314754278291,0.035725558588330264,-5.916839498833204e-06,0.6415739563882817,0.6415772836232312,3.3272349494462006e-06,98.20223032329947,98.2114524030846,0.009222079785132564,-0.03515846225276884,-0.03515315219214073,5.310060628115065e-06,347.17317493157657,347.4021627361217,0.22898780454511325
DC03,1.6381817155567397,3931.636117336175,3931.636117336167,-8.185452315956354e-12,0.3516661159098872,0.3516528592725136,-1.3256637373615376e-05,0.3566158487248869,0.35660256057931894,-1.3288145567946774e-05,0.03789008222469174,0.03788360221365915,-6.480011032594657e-06,0.636868344005772,0.636871765863188,3.421857416086027e-06,96.79178903577154,96.80050500662364,0.008715970852094301,-0.035001710354830705,-0.03499649508361313,5.215271217572093e-06,346.2801269122275,346.50537763911615,0.2252507268886461
DC03,1.6792726217155036,4030.2542921172103,4030.254292117203,-7.275957614183426e-12,0.35871718322887,0.3587038880070297,-1.3295221840292637e-05,0.3636669160438731,0.363653594633208,-1.332141066506809e-05,0.040233154268185106,0.04022610577884363,-7.0484893414796135e-06,0.6321627316232658,0.632166251576447,3.5199531812635243e-06,95.62159628732203,95.62985687363646,0.008260586314420948,-0.03485415320199826,-0.03484903412986664,5.1190721316179966e-06,345.4463860719698,345.6677667879485,0.22138071597868247
DC03,1.7203635278742677,4128.872466898245,4128.8724668982395,-5.4569682106375694e-12,0.36576825054786616,0.36575492346056265,-1.332708730350518e-05,0.37071798336288436,0.37070463465589043,-1.334870699393198e-05,0.04274438789995196,0.04273708254287926,-7.305357072703855e-06,0.6274571192407512,0.627460741122039,3.621881287774187e-06,94.65835744612573,94.66622692674203,0.00786948061629289,-0.034715768879415805,-0.03471073947069274,5.0294087230659534e-06,344.6750597339587,344.8925452920281,0.21748555806942704
DC03,1.7614544340330316,4227.490641679278,4227.49064167927,-8.185452315956354e-12,0.3728193178668671,0.3728059646380672,-1.3353228799917183e-05,0.3777690506818831,0.37775567972824375,-1.3370953639346705e-05,0.045407256988924845,0.04540007026267406,-7.186726250787978e-06,0.6227515068582323,0.6227552348384927,3.7279802603817913e-06,93.87096402173063,93.87847159749795,0.007507575767320418,-0.034586496141323184,-0.034581576657792434,4.919483530749225e-06,343.9668843264564,344.1803937303466,0.2135094038902139
DC03,1.8025453401917957,4326.108816460312,4326.108816460305,-6.366462912410498e-12,0.3798703851858603,0.37985701063755034,-1.337454830996343e-05,0.3848201180008712,0.38480672900710505,-1.338899376612801e-05,0.04820537396971424,0.04819826722226016,-7.106747454084517e-06,0.6180458944757187,0.618049733023095,3.838547376289192e-06,93.2312290502312,93.23842863517542,0.007199584944217463,-0.0344662343952943,-0.034461416202617334,4.818192676968314e-06,343.3207913796244,343.530254714563,0.20946333493861857
DC03,1.8436362463505596,4424.726991241343,4424.726991241342,-9.094947017729282e-13,0.3869214525048534,0.3869080606596011,-1.3391845252286316e-05,0.39187118531986487,0.3918577817628955,-1.3403556969382446e-05,0.051122875969801015,0.05111579279333107,-7.083176469947772e-06,0.6133402820932057,0.61334423590395,3.953810744361519e-06,92.71427232416724,92.72119753076007,0.0069252065928253614,-0.03435485139664122,-0.03435013589573301,4.7155009082061605e-06,342.7344670190484,342.93984361682067,0.2053765977722719
DC03,1.8847271525093237,4523.345166022382,4523.345166022372,-1.000444171950221e-11,0.3939725198238389,0.393959114009114,-1.3405814724920528e-05,0.3989222526388421,0.39890883737089816,-1.3415267943961418e-05,0.05414461272353647,0.05413750336150202,-7.109362034449229e-06,0.6086346697106977,0.6086387436106646,4.073899966927641e-06,92.29850204009172,92.30517993129068,0.006677891198961561,-0.03425218765846166,-0.03424757686034827,4.610798113389991e-06,342.204800560574,342.40607779209427,0.20127723152029375
DC03,1.9258180586680875,4621.963340803417,4621.963340803402,-1.4551915228366852e-11,0.40102358714282565,0.401010170090613,-1.341705221263867e-05,0.40597331995782177,0.40595989530459814,-1.342465322362596e-05,0.05725631965795924,0.05724913819588735,-7.181462071889633e-06,0.6039290573281886,0.6039332561450704,4.198816881850753e-06,91.9654613680225,91.97191909749885,0.00645772947635237,-0.034158065781908636,-0.03415355977497835,4.506006930284079e-06,341.7282909705982,341.9254814757552,0.197190505156982
DC03,1.9669089648268516,4720.581515584453,4720.581515584435,-1.8189894035458565e-11,0.4080746544618137,0.40806122839847203,-1.3426063341648309e-05,0.4130243872768132,0.41301095512061237,-1.3432156200809953e-05,0.06044466971112688,0.06043736451750387,-7.305193623005635e-06,0.599223444945679,0.5992277733521432,4.328406464138013e-06,91.69952908571653,91.7057825256141,0.006253439897562885,-0.034072297533634624,-0.03406789890339751,4.398630237115175e-06,341.30135388856183,341.4944884172994,0.19313452873757342
DC03,2.0079998709856155,4819.199690365486,4819.199690365471,-1.546140993013978e-11,0.4151257217807913,0.41511228850763654,-1.343327315478371e-05,0.4200754545957908,0.4200620164478154,-1.343814797544196e-05,0.06369727510038986,0.06368980808224947,-7.467018140389081e-06,0.5945178325631759,0.5945222949023149,4.4623391389775335e-06,91.48758964291922,91.49365887045298,0.006069227533757271,-0.03399469342566084,-0.03399040125840534,4.292167255497137e-06,340.92057517705274,341.1097160708926,0.18914089383986266
DC03,2.0490907771443796,4917.817865146518,4917.817865146508,-1.000444171950221e-11,0.4221767890997718,0.4221633500611213,-1.3439038650475688e-05,0.4271265219147783,0.42711307897704714,-1.3442937731145133e-05,0.06700258171381374,0.06699490552727927,-7.676186534466556e-06,0.5898122201806707,0.5898168202798513,4.600099180573913e-06,91.3186618551129,91.3245579338558,0.005896078742907207,-0.033925069290814375,-0.03392088516673027,4.184124084101459e-06,340.5829036358045,340.76812930866,0.18522567285549485
DC03,2.0901816833031437,5016.436039927547,5016.436039927542,-5.4569682106375694e-12,0.42922785641875427,0.4292144127601155,-1.3443658638756517e-05,0.434177589233763,0.4341641424504913,-1.3446783271697793e-05,0.0703496903404588,0.07034166372220059,-8.026618258216711e-06,0.5851066077981647,0.5851113487927806,4.740994615892724e-06,91.18355133845493,91.18928773104345,0.005736392588516992,-0.03386325744231026,-0.03385917928181625,4.078160494011551e-06,340.28586120522783,340.46717166324913,0.18131045802130075
DC03,2.131272589461908,5115.054214708583,5115.054214708581,-1.8189894035458565e-12,0.43627892373774285,0.4362654763519847,-1.3447385758147412e-05,0.44122865655275095,0.4412152066412677,-1.3449911483276455e-05,0.07372800763499716,0.07371952373423146,-8.483900765701713e-06,0.580400995415655,0.5804058795948636,4.88417920851969e-06,91.0744777227143,91.08006355426767,0.005585831553361231,-0.033809114602450105,-0.0338051411578365,3.973444613607213e-06,340.02778532667554,340.2053403756413,0.17755504896575758
DC03,2.172363495620672,5213.672389489617,5213.672389489615,-1.8189894035458565e-12,0.44332999105672943,0.4433165406196387,-1.3450437090722911e-05,0.4482797238717273,0.4482662713579471,-1.3452513780209951e-05,0.07712669662488726,0.07711777996423116,-8.916660656096975e-06,0.5756953830331456,0.5757004117288012,5.028695655551196e-06,90.98471100140637,90.99015497828026,0.005443976873891643,-0.03376253818729503,-0.03375866746052465,3.870726770376087e-06,339.80823059428405,339.98225080406445,0.17402020978039445
DC03,2.213454401779436,5312.290564270648,5312.290564270651,2.7284841053187847e-12,0.45038105837570774,0.4503676053690843,-1.3453006623420638e-05,0.45533079119070424,0.45531733642173766,-1.3454768966580932e-05,0.08053374327825659,0.08052442052362814,-9.322754628449115e-06,0.5709897706506429,0.5709949441807817,5.173530138735671e-06,90.9081506875845,90.91346126383968,0.005310576255183719,-0.033723486849429,-0.033719715354355646,3.7714950733569452e-06,339.62862100996574,339.799307369665,0.17068635969923207
DC03,2.2545453079381996,5410.9087390516825,5410.9087390516825,0.0,0.45743212569469244,0.45741867041478046,-1.3455279911978035e-05,0.4623818585096902,0.462368401650785,-1.3456858905191993e-05,0.08393440869716447,0.0839247159196969,-9.692777467568137e-06,0.5662841582681355,0.5662894759434263,5.317675290772428e-06,90.83881085452217,90.84399621774959,0.00518536322742591,-0.033692011205473445,-0.03368833436821722,3.676837256223753e-06,339.49332433933483,339.66088995771116,0.16756561837632944
DC03,2.2956362140969637,5509.526913832715,5509.526913832714,-9.094947017729282e-13,0.46448319301368407,0.46446973556068455,-1.345745299952128e-05,0.46943292582868446,0.4694194668381819,-1.3458990502535073e-05,0.08730867925178842,0.08729867046479875,-1.0008786989673668e-05,0.5615785458856236,0.5615840060781238,5.460192500139627e-06,90.77013435018947,90.77520188240628,0.00506753221681322,-0.033668305460229864,-0.0336647174046604,3.58805556946451e-06,339.41145671473186,339.5761767305757,0.16472001584384088
DC03,2.336727120255728,5608.145088613751,5608.145088613745,-5.4569682106375694e-12,0.47153426033267587,0.47152080057414797,-1.34597585279006e-05,0.4764839931476931,0.47647053172128795,-1.346142640512582e-05,0.09062717237007373,0.09061695426888915,-1.0218101184580886e-05,0.5568729335031114,0.5568785337703125,5.600267201089082e-06,90.69403350119407,90.69899002394682,0.004956522752749493,-0.03365277172935716,-0.0336492654258672,3.50630348996267e-06,339.3996905197473,339.56184597902234,0.16215545927502717
DC03,2.377818026414492,5706.7632633947815,5706.763263394778,-3.637978807091713e-12,0.47858532765166395,0.47857186515105365,-1.346250061029508e-05,0.48353506046665606,0.4835215959403315,-1.346452632455808e-05,0.09384504730846721,0.09383478007945993,-1.0267229007279721e-05,0.552167321120602,0.5521730583696158,5.737249013870738e-06,90.59959572860795,90.60444671097102,0.0048509823630666915,-0.033646102528160714,-0.03364266934272847,3.43318543224308e-06,339.4862918391972,339.64624604943526,0.15995421023808376
DC03,2.4189089325732556,5805.381438175806,5805.381438175801,-4.547473508864641e-12,0.48563639497066174,0.4856229288748932,-1.3466095768521757e-05,0.49058612778567595,0.49057265899444896,-1.3468791226989296e-05,0.09689407114000183,0.09688400724036504,-1.0063899636786333e-05,0.5474617087380855,0.5474675794144893,5.870676403785247e-06,90.47157541151631,90.47632136795474,0.0047459564384269015,-0.03364931898303927,-0.03364594988748994,3.369095549335399e-06,339.716205093039,339.87439439601934,0.15818930298036094
DC03,2.4599998387320197,5903.999612956839,5903.9996129568335,-5.4569682106375694e-12,0.49268746228964616,0.49267399118421157,-1.3471105434592623e-05,0.4976371951046564,0.49762372021999707,-1.3474884659359088e-05,0.09967509445390048,0.09966547810012993,-9.616353770544595e-06,0.5427560963555778,0.5427620966378598,6.000282282037084e-06,90.28923302117761,90.29387067297597,0.0046376517983617305,-0.03366366673752965,-0.033660351797630085,3.314939899565217e-06,340.15516431367246,340.31219358269124,0.15702926901877845
DC03,2.5010907448907838,6002.617787737877,6002.617787737871,-5.4569682106375694e-12,0.49973852960863263,0.4997250513809863,-1.3478227646357421e-05,0.5046882624236464,0.5046747788314055,-1.3483592240848274e-05,0.10205746130668167,0.10204865683884408,-8.804467837589258e-06,0.5380504839730695,0.5380566099586425,6.125985572924542e-06,90.02683227798991,90.03135249999777,0.004520222007855068,-0.033690192871474685,-0.03368692422286248,3.2686486122063263e-06,340.88819966109196,341.044770478954,0.15657081786201843
DC03,2.542181651049548,6101.235962518907,6101.235962518903,-4.547473508864641e-12,0.5067895969276172,0.5067761087136925,-1.3488213924661707e-05,0.5117393297426102,0.5117258340594041,-1.3495683206077302e-05,0.10389431660451494,0.10388672596138047,-7.5906431344641145e-06,0.5333448715905627,0.5333511194613828,6.24787082015299e-06,89.65709029336972,89.66147820284452,0.004387909474800722,-0.03372901048822074,-0.0337257847350581,3.2257531626389557e-06,342.0067622944929,342.1637625713943,0.1570002769013854
DC03,2.5832725572083115,6199.854137299937,6199.854137299934,-2.7284841053187847e-12,0.5138406642466071,0.5138271625203965,-1.3501726210618514e-05,0.5187903970616149,0.5187768853251213,-1.3511736493554416e-05,0.10505613490332621,0.10505009695531439,-6.037948011822225e-06,0.5286392592080517,0.5286456253695987,6.3661615470334e-06,89.15695152759257,89.16120527004874,0.004253742456171494,-0.03377869455804142,-0.033775513024145595,3.18153389582132e-06,343.58448092315143,343.7428617457717,0.158380822620245
DC03,2.6243634633670756,6298.4723120809595,6298.47231208097,1.0913936421275139e-11,0.5208917315655931,0.52087821234354,-1.3519222053059998e-05,0.5258414643806137,0.5258279323183072,-1.35320623065871e-05,0.10546666532170543,0.10546233355289053,-4.331768814896941e-06,0.5239336468255432,0.5239401280157723,6.481190229057354e-06,88.51215449638099,88.51629121052422,0.0041367141432289145,-0.033836453817449284,-0.033833320861284336,3.1329561649487414e-06,345.6537085183299,345.814347757183,0.1606392388530935
DC03,2.6654543695258397,6397.090486861999,6397.090486862005,5.4569682106375694e-12,0.5279427988845775,0.5279292579410969,-1.3540943480605527e-05,0.532892531699581,0.5328789749380056,-1.355676157532848e-05,0.10511717315445787,0.10511454808457855,-2.625069879316766e-06,0.5192280344430364,0.5192346278130313,6.59336999486726e-06,87.71753359729708,87.72160077104417,0.004067173747088759,-0.03389904252947434,-0.03389596155960552,3.0809698688197273e-06,348.1977307128691,348.3612610618262,0.16353034895712426
DC03,2.706545275684604,6495.708661643034,6495.708661643037,2.7284841053187847e-12,0.5349938662035637,0.5349802992074156,-1.356699614807333e-05,0.5399435990185828,0.5399300131573777,-1.3585861205145378e-05,0.10405312108934608,0.10405208954622293,-1.03154312315612e-06,0.5145224220605281,0.5145291252287169,6.703168188737507e-06,86.7737711655193,86.77783352375545,0.00406235823614054,-0.033963668204112674,-0.03396063972168626,3.028482426413459e-06,351.1597521713041,351.32652967691604,0.1667775056119467
DC03,2.7476361818433674,6594.326836424064,6594.3268364240685,4.547473508864641e-12,0.5420449335225441,0.5420313360702076,-1.3597452336533422e-05,0.5469946663375468,0.5469810469173166,-1.3619420230148727e-05,0.10234877659833906,0.10234917187149618,3.952731571221779e-07,0.5098168096780231,0.5098236207622313,6.811084208191431e-06,85.68334218738362,85.68746801163805,0.004125824254430199,-0.03402839152962212,-0.034025412944418736,2.9785852033864524e-06,354.45792230175084,354.6280852793501,0.17016297759926147
DC03,2.7887270880021315,6692.945011205094,6692.945011205095,1.8189894035458565e-12,0.5490960008415303,0.549082368407906,-1.3632433624288787e-05,0.5540457336565412,0.5540320760512996,-1.365760524163484e-05,0.10008674579083313,0.10008842241694921,1.6766261160816587e-06,0.5051111972955153,0.5051181149285049,6.917632989544842e-06,84.44744583964516,84.45169868331494,0.004252843669789286,-0.03409209703977732,-0.034089163418645596,2.9336211317260164e-06,357.99635801365963,358.16992652439103,0.17356851073139978
DC03,2.8298179941608956,6791.563185986134,6791.563185986134,0.0,0.5561470681605251,0.5561333959864286,-1.3672174096424072e-05,0.5610968009755236,0.5610831002420587,-1.3700733464960813e-05,0.09734645814863375,0.09734926078883745,2.8026402036918086e-06,0.5004055849130015,0.5004126082442325,7.0233312310374885e-06,83.0638822524801,83.06832886147437,0.004446608994271628,-0.03415431404896776,-0.03415141856256043,2.895486407326897e-06,361.6696304952464,361.84658212381504,0.176951628568645
DC03,2.8709089003196597,6890.181360767158,6890.181360767163,4.547473508864641e-12,0.5631981354795074,0.563184418413911,-1.3717065596385858e-05,0.5681478682945147,0.5681341189799463,-1.3749314568434201e-05,0.0942010883410432,0.09420487446388189,3.7861228386892876e-06,0.4956999725304952,0.4957071012194423,7.128688947088957e-06,81.5257643061248,81.5304714753958,0.004707169271000566,-0.03421508386767921,-0.03421221844414362,2.8654235355862756e-06,365.3604665994349,365.54079429929766,0.18032769986274388
DC03,2.911999806478424,6988.799535548194,6988.799535548197,2.7284841053187847e-12,0.5702492027984872,0.5702354350907851,-1.3767707702116994e-05,0.5751989356134894,0.5751851315136347,-1.3804099854741736e-05,0.09071889526860932,0.09072354517612964,4.649907520318242e-06,0.4909943601479913,0.4910015943508683,7.234202877015594e-06,79.82020971032203,79.82525725492668,0.005047544604650511,-0.034274958274519006,-0.03427211308707905,2.845187439953767e-06,368.93225233759534,369.1160154395351,0.18376310193974632
DC03,2.9530907126371875,7087.417710329226,7087.417710329222,-3.637978807091713e-12,0.5773002701174693,0.5772864451630217,-1.3824954447572146e-05,0.5822500029324648,0.5822361368043508,-1.3866128113937393e-05,0.08696890706192441,0.08697429451951288,5.387457588476585e-06,0.4862887477654856,0.4862960881179015,7.340352415896589e-06,77.92726038924488,77.93273303585664,0.005472646611764276,-0.03433516927412825,-0.034332332915469436,2.836358658810101e-06,372.21667589895293,372.4040191053844,0.1873432064314784
DC03,2.9941816187959516,7186.035885110268,7186.0358851102565,-1.1823431123048067e-11,0.5843513374364658,0.5843374474835784,-1.3889952887424784e-05,0.5893010702514873,0.5892871334989982,-1.3936752489063231e-05,0.08303041002081059,0.0830363933699916,5.983349181018505e-06,0.4815831353829704,0.48159058297963286,7.447596662490952e-06,75.81904867624289,75.82505298994232,0.006004313699435215,-0.03439797327592781,-0.034395131860211876,2.8414157159303843e-06,374.9972207187531,375.1883928746367,0.19117215588357794
DC03,3.0352725249547157,7284.6540598913025,7284.654059891284,-1.8189894035458565e-11,0.5914024047554503,0.5913884406548112,-1.3964100639030086e-05,0.5963521375704596,0.5963381200502171,-1.401752024243752e-05,0.07900855401479973,0.07901492569764235,6.371682842620796e-06,0.4768775230004639,0.4768850793722005,7.556371736605616e-06,73.46137653842487,73.46802182083844,0.006645282413572318,-0.034467057729429665,-0.03446419652600481,2.861203424853187e-06,376.99299524954176,377.18826420488705,0.1952689553452842
DC03,3.0763634311134798,7383.27223467234,7383.272234672327,-1.3642420526593924e-11,0.5984534720744324,0.5984394233152365,-1.4048759195972593e-05,0.6034032048894417,0.6033890952076102,-1.4109681831464549e-05,0.07505620128384892,0.07506263518567616,6.43390182723802e-06,0.47217191061795744,0.47217957770578706,7.667087829621444e-06,70.82217605533388,70.82955036532886,0.00737430999497235,-0.034547501380984696,-0.03454460864627985,2.8927347048499086e-06,377.8582007012221,378.05758166473817,0.19938096351609147
DC03,3.1174543372722434,7481.890409453375,7481.890409453355,-2.000888343900442e-11,0.6055045393934028,0.605490394964196,-1.4144429206774944e-05,0.6104542722083988,0.6104400592688854,-1.4212939513313927e-05,0.07139455560717879,0.07140055458523886,5.998978060070548e-06,0.4674662982354603,0.4674740783604756,7.780125015288686e-06,67.89497877638664,67.90308379868299,0.008105022296348352,-0.0346440691680527,-0.03464114732415967,2.9218438930347923e-06,377.2345001076382,377.4371245341328,0.20262442649459445
DC03,3.1585452434310075,7580.508584234409,7580.508584234386,-2.2737367544323206e-11,0.6125556067123882,0.6125413574492231,-1.4249263165067028e-05,0.6175053395273923,0.6174910159590312,-1.4323568361063188e-05,0.0683061721735463,0.06831109575989734,4.923586351041065e-06,0.4627606858529524,0.4627685816802045,7.895827252135668e-06,64.74023945294452,64.74889029326107,0.00865084031654817,-0.03475690745343319,-0.03475398807976858,2.919373664610203e-06,374.90296294507647,375.1061222625601,0.203159317483653
DC03,3.1996361495897716,7679.126759015442,7679.126759015424,-1.8189894035458565e-11,0.6196066740313803,0.6195923162208721,-1.4357810508180968e-05,0.6245564068463922,0.6245419732416138,-1.4433604778485432e-05,0.06606684500048228,0.06607010249952737,3.2574990450895402e-06,0.45805507347044,0.4580630879644574,8.014494017383189e-06,61.51839566297156,61.527183539919584,0.008787876948026963,-0.03487789243397805,-0.03487503750227583,2.854931702218899e-06,371.00088593486885,371.19972089775854,0.19883496288969127
DC03,3.2407270557485357,7777.74493379648,7777.744933796458,-2.1827872842550278e-11,0.626657741350369,0.6266432794016868,-1.4461948682154002e-05,0.6316074741653747,0.6315929406528558,-1.453351251889945e-05,0.06483682040132263,0.06483807971708079,1.2593157581591852e-06,0.4533494610879305,0.4533575974578247,8.136369894218287e-06,58.4602191311462,58.46863836850864,0.008419237362446097,-0.03499494901080255,-0.034992224209253985,2.7248015485661914e-06,366.0996862664731,366.28871251032666,0.18902624385356148
DC03,3.2818179619072994,7876.363108577512,7876.363108577493,-1.9099388737231493e-11,0.6337088086693523,0.6336942544649734,-1.4554204378902647e-05,0.6386585414843607,0.638643924700761,-1.4616783599707972e-05,0.06460525306125449,0.06460452446307542,-7.285981790672302e-07,0.4486438487054238,0.44865211034003016,8.261634606376855e-06,55.771827258564926,55.779488590819085,0.007661332254158992,-0.035102385091121076,-0.03509982666833004,2.5584227910380175e-06,360.9808404598911,361.1562180419978,0.17537758210670518
DC03,3.3229088680660634,7974.981283358546,7974.981283358533,-1.2732925824820995e-11,0.6407598759883341,0.6407452454102114,-1.4630578122676319e-05,0.6457096088033346,0.6456949268561527,-1.4681947181904853e-05,0.06523127333150842,0.06522881551732158,-2.4578141868403236e-06,0.44393823632291946,0.44394662671082186,8.390387902401653e-06,53.55735017631136,53.56409220032435,0.006742024012993397,-0.035204603261392076,-0.03520221369624761,2.389565144464423e-06,356.29523123886923,356.45577187344946,0.16054063458022938
DC03,3.3639997742248275,8073.599458139586,8073.599458139566,-2.000888343900442e-11,0.6478109433073214,0.6477962525122757,-1.4690795045679828e-05,0.6527606761223266,0.6527459449988041,-1.4731123522460088e-05,0.06652522348035116,0.06652134314633587,-3.880334015285425e-06,0.43923262394041046,0.4392411465748516,8.522634441121557e-06,51.81550454030185,51.82134627553993,0.005841735238078627,-0.03531073544416515,-0.035308499213468354,2.236230696797681e-06,352.39277810684786,352.5393073764424,0.14652926959456636
DC03,3.4050906803835916,8172.217632920628,8172.217632920598,-3.001332515850663e-11,0.6548620106263133,0.6548472737099552,-1.4736916358115693e-05,0.6598117434413141,0.6597969756719068,-1.4767769407342257e-05,0.06830553792492894,0.06830052235781416,-5.015567114782793e-06,0.43452701155789814,0.43453566981776726,8.658259869120943e-06,50.480912366075415,50.48598173297141,0.005069366895995131,-0.03542862184827496,-0.03542651962584439,2.1022224305708437e-06,349.35515271679964,349.4894951558403,0.13434243904066534
DC03,3.4461815865423553,8270.835807701664,8270.835807701627,-3.637978807091713e-11,0.6619130779453009,0.6618983060998359,-1.477184546494481e-05,0.6668628107603187,0.6668480155184099,-1.4795241908838186e-05,0.070422742002852,0.07041681700834233,-5.924994509673431e-06,0.4298213991753892,0.42983019618397716,8.797008587968502e-06,49.46676429175165,49.47120257743006,0.004438285678411091,-0.035562650980009776,-0.03556066663677404,1.9843432357349866e-06,347.10636863005647,347.2305321319277,0.12416350187123726
DC03,3.4872724927011194,8369.4539824827,8369.45398248266,-4.001776687800884e-11,0.6689641452642885,0.6689493468444764,-1.4798419812112051e-05,0.6739138780793008,0.6738990618000464,-1.4816279254370457e-05,0.07276219313127295,0.07275554358418874,-6.649547084208729e-06,0.4251157867928799,0.42512472524864947,8.938455769547105e-06,48.68997379490896,48.69392332131309,0.003949526404134929,-0.03571430416959614,-0.03571242633879793,1.87783079820536e-06,345.507069258459,345.62291007258597,0.11584081412695468
DC03,3.5283633988598835,8468.072157263732,8468.072157263698,-3.456079866737127e-11,0.6760152125832768,0.6760003935658514,-1.481901742539371e-05,0.6809649453982869,0.6809501124679507,-1.4832930336217132e-05,0.0752392529374444,0.07523201090996841,-7.242027475998225e-06,0.4204101744103704,0.4204192563931567,9.081982786318665e-06,48.081728113772144,48.08529448073124,0.0035663669590988434,-0.03588342390602195,-0.035881643915538795,1.7799904831541924e-06,344.410920845556,344.51995957171613,0.10903872616012222
DC03,3.5694543050186476,8566.69033204476,8566.690332044733,-2.7284841053187847e-11,0.6830662799022712,0.6830514444226116,-1.4835479659636164e-05,0.6880160127172832,0.6880011660456375,-1.4846671645640797e-05,0.07779244553945014,0.07778471347374473,-7.73206570540974e-06,0.415704562027857,0.4157137887811206,9.226753263591458e-06,47.589126196006504,47.59239403962139,0.003267843614885635,-0.03606921090508994,-0.036067522313066966,1.688592022972002e-06,343.6894655675143,343.79293483529983,0.10346926778555599
DC03,3.6105452111774117,8665.308506825795,8665.30850682576,-3.456079866737127e-11,0.6901173472212454,0.6901024980531109,-1.4849168134545288e-05,0.6950670800362283,0.6950522214937317,-1.4858542496609672e-05,0.08037738692255109,0.08036924205203864,-8.144870512441504e-06,0.41099894964535666,0.41100832134091503,9.37169555836892e-06,47.17325476468335,47.17628498200669,0.003030217323342299,-0.036270803151383715,-0.036269200072598776,1.6030787849397043e-06,343.23937835584735,343.3382647299232,0.0988863740758461
DC03,3.6516361173361753,8763.926681606834,8763.926681606798,-3.637978807091713e-11,0.697168414540226,0.6971535534772201,-1.4861063005966457e-05,0.7021181473552345,0.7021032780852265,-1.4869270007933366e-05,0.08296194673694075,0.08295344843087887,-8.498306061879846e-06,0.4062933372628519,0.40630285275809097,9.515495239087457e-06,46.80620029368848,46.80903668567963,0.002836391991152709,-0.036487535778720194,-0.0364860118347366,1.5239439835959545e-06,342.9812191507047,343.0763514347089,0.09513228400419393
DC03,3.6927270234949394,8862.544856387862,8862.544856387829,-3.2741809263825417e-11,0.7042194818592097,0.7042046099998981,-1.4871859311593738e-05,0.7091692146742047,0.7091543353150298,-1.4879359174879703e-05,0.08552262471781666,0.08551382492995978,-8.799787856880736e-06,0.401587724880346,0.40159738148323537,9.656602889374089e-06,46.468208269657865,46.47088406235777,0.0026757926999039228,-0.03671902045323793,-0.036717567855752045,1.4525974858861646e-06,342.8550235509107,342.9470934066442,0.09206985573354132
DC03,3.7338179296537035,8961.163031168891,8961.163031168864,-2.7284841053187847e-11,0.7112705491781927,0.7112556671316763,-1.4882046516340175e-05,0.7162202819931904,0.716205392829527,-1.4889163663434068e-05,0.08804194017889484,0.08803288139101699,-9.058787877852525e-06,0.3968821124978404,0.3968919057605159,9.793262675528158e-06,46.145374334615255,46.14791538648206,0.002541051866806754,-0.03696514291270677,-0.036963752396267945,1.3905164388261504e-06,342.8151634811202,342.90484696530075,0.08968348418056848
