protocol_pair,protocol_label_DCAC,file_name_DCAC,Q_label,Q_Ah,is_anchor,segment_label,t_DC_s,t_DCAC_s,dt_raw_s,t_geom_DC_s,t_geom_DCAC_s,dt_geom_s,dt_resid_s,dt_geom_fit_s,dt_resid_fit_s,geometry_phase_offset_rad,geometry_phase_offset_s,geometry_phase_reference_status,geometry_phase_fit_rmse_A,geometry_phase_fit_window_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,fit_rmse_A
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5,False,A_shared_prescribed_current,1764.9048187402043,1763.396761618705,1.5080571214991778,1764.7058823528755,1764.5573335062966,0.14854884657893308,1.3595082749202447,0.5580653413981054,0.9499917801010724,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.51,False,A_shared_prescribed_current,1800.2023053172709,1798.4485536571472,1.7537516601237257,1799.9999999999382,1799.6746879988461,0.32531200109201563,1.42843965903171,0.6229429227519176,1.130808737371808,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.52,False,A_shared_prescribed_current,1835.4997772332817,1833.5120493300124,1.9877279032693878,1835.2941176470008,1834.7722286579085,0.5218889890923037,1.465838914177084,0.6887264544770915,1.2990014487922963,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.53,False,A_shared_prescribed_current,1870.7974441611943,1868.5932641633628,2.2041799978314884,1870.5882352940637,1869.8555271962653,0.7327080977984224,1.471471900033066,0.7542816015204608,1.4498983963110277,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.54,False,A_shared_prescribed_current,1906.0949608418478,1903.7032152571264,2.3917455847213205,1905.8823529411263,1904.9288978962804,0.9534550448458958,1.4382905398754247,0.8135126743450201,1.5782329103763004,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.55,False,A_shared_prescribed_current,1941.392558667636,1938.8579820694888,2.5345765981471686,1941.176470588189,1939.9958024097057,1.1806681784833017,1.3539084196638669,0.8539007341155411,1.6806758640316275,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.56,False,A_shared_prescribed_current,1976.6901450197636,1974.334591856424,2.355553163339664,1976.4705882352519,1975.06311290333,1.4074753319218871,0.9480778314177769,0.8855201295232291,1.470033033816435,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5700000000000001,False,A_shared_prescribed_current,2011.9879773876826,2012.0866469256373,-0.09866953795472,2011.7647058823145,2010.1374452181176,1.6272606641969105,-1.7259302021516305,0.9075489671806736,-1.0062185051353936,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5800000000000001,False,A_shared_prescribed_current,2047.2858967413845,2047.2661173626766,0.019779378707880824,2047.0588235293774,2045.2223663780794,1.8364571512979637,-1.816677772590083,0.8998972975459765,-0.8801179188380956,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5900000000000001,False,A_shared_prescribed_current,2082.583649999608,2082.3936795123273,0.1899704872807888,2082.35294117644,2080.32239444189,2.0305467345497163,-1.8405762472689275,0.8624541077992944,-0.6724836205185056,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6000000000000001,False,A_shared_prescribed_current,2117.881501505299,2117.4872081334047,0.39429337189449143,2117.647058823503,2115.4434072091203,2.2036516143825793,-1.8093582424880879,0.8169323455904305,-0.42263897369593906,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6100000000000001,False,A_shared_prescribed_current,2153.1791959933503,2152.557757431334,0.6214385620164649,2152.9411764705656,2150.593296629081,2.3478798414844277,-1.7264412794679629,0.7663931493598284,-0.14495458734336353,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6200000000000001,False,A_shared_prescribed_current,2188.476926116449,2187.6129151642085,0.8640109522402781,2188.235294117628,2185.782982978431,2.4523111391972634,-1.5883001869569853,0.7209881377489182,0.1430228144913599,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.63,False,A_shared_prescribed_current,2223.774657012772,2222.660043328839,1.1146136839329301,2223.5294117646904,2221.163100627012,2.366311137678167,-1.251697453745237,0.6836858597962419,0.4309278241366883,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.64,False,A_shared_prescribed_current,2259.072180025756,2257.7033576838357,1.3688223419203496,2258.8235294117535,2259.0230779062426,-0.19954849448913592,1.5683708364094855,0.6767614819850678,0.6920608599352818,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.65,False,A_shared_prescribed_current,2294.3698014567053,2292.747385408938,1.622416047767274,2294.117647058816,2294.2062063640633,-0.08855930524714495,1.710975353014419,0.6989492761626934,0.9234667716045806,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.66,False,A_shared_prescribed_current,2329.667277151953,2327.7971988059317,1.8700783460212733,2329.411764705879,2329.3535610759777,0.05820362990107242,1.811874716120201,0.7307150941942382,1.1393632518270351,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.67,False,A_shared_prescribed_current,2364.964963371247,2362.8551804787257,2.1097828925212525,2364.7058823529414,2364.4745148568427,0.2313674960987555,1.878415396422497,0.7712352662947524,1.3385476262265001,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.68,False,A_shared_prescribed_current,2400.262454866745,2397.9283515935845,2.3341032731605083,2400.000000000004,2399.5759999640304,0.42400003597367686,1.9101032371868314,0.8307600418056609,1.5033432313548474,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6900000000000001,False,A_shared_prescribed_current,2435.5600685558766,2433.045169410884,2.514899144992796,2435.294117647067,2434.663294103844,0.6308235432234142,1.884075601769382,0.8963281239070966,1.6185710210856996,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7000000000000001,False,A_shared_prescribed_current,2470.8575459210797,2468.3491858490015,2.508360072078176,2470.58823529413,2469.740542504889,0.847692789240682,1.660667282837494,0.962106094515093,1.546253977563083,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7100000000000001,False,A_shared_prescribed_current,2506.155159961605,2503.9042956559238,2.2508643056812616,2505.8823529411925,2504.811117298668,1.071235642524698,1.1796286631565636,1.0269596346429353,1.2239046710383263,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7200000000000001,False,A_shared_prescribed_current,2541.4527892467804,2541.433661255954,0.019127990826291352,2541.176470588255,2539.8778750232195,1.2985955650356118,-1.2794675742093204,1.0822304025919038,-1.0631024117656125,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7300000000000001,False,A_shared_prescribed_current,2576.7505302501463,2576.648466355759,0.10206389438735641,2576.4705882353182,2574.94335038386,1.527237851458267,-1.4251739570709105,1.1181146391018046,-1.0160507447144482,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7400000000000001,False,A_shared_prescribed_current,2612.0481756054555,2611.7886973521704,0.2594782532851241,2611.764705882381,2610.0123696123314,1.7523362700494545,-1.4928580167643304,1.1447021524486445,-0.8852238991635204,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7500000000000001,False,A_shared_prescribed_current,2647.3458438899693,2646.883037153402,0.4628067365674724,2647.0588235294435,2645.106211043516,1.9526124859276024,-1.48980574936013,1.1612482518021352,-0.6984415152346628,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.76,False,A_shared_prescribed_current,2682.6436400128664,2681.9481937647392,0.6954462481271548,2682.3529411765057,2680.2211805819097,2.1317605945960167,-1.436314346468862,1.1421615432964245,-0.44671529516926967,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.77,False,A_shared_prescribed_current,2717.941485042848,2716.996925942353,0.9445591004950984,2717.6470588235684,2715.36570560681,2.2813532167583617,-1.3367941162632633,1.100140672199359,-0.15558157170426057,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.78,False,A_shared_prescribed_current,2753.2391062337174,2752.033939593911,1.2051666398065208,2752.94117647063,2750.5516611126436,2.389515357986511,-1.18434871817999,1.051029153015861,0.15413748679065975,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.79,False,A_shared_prescribed_current,2788.5367034724404,2787.0728461482213,1.4638573242191342,2788.235294117693,2785.796338284654,2.4389558330385626,-0.9750985088194284,1.0016837121775097,0.46217361204162444,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8,False,A_shared_prescribed_current,2823.834438969487,2822.1177596283887,1.71667934109837,2823.5294117647554,2823.4780501351925,0.05136162956296175,1.6653177115354083,0.9604651737481618,0.7562141673502083,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.81,False,A_shared_prescribed_current,2859.132157592543,2857.17599618886,1.956161403682927,2858.823529411818,2859.0143413705296,-0.19081195871149248,2.1469733623944194,0.9282048003651653,1.0279566033177616,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8200000000000001,False,A_shared_prescribed_current,2894.429970599904,2892.255884528017,2.174086071887359,2894.117647058881,2894.162499084731,-0.04485202584965009,2.2189380977370092,0.932731164328743,1.241354907558616,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8300000000000001,False,A_shared_prescribed_current,2929.727760461149,2927.3690403481046,2.3587201130444555,2929.411764705944,2929.285237331581,0.12652737436292227,2.2321927386815332,0.9601547691531778,1.3985653438912777,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8400000000000001,False,A_shared_prescribed_current,2965.0253965826128,2962.5343742023274,2.491022380285358,2964.7058823530065,2964.3890009749357,0.3168813780707751,2.174141002214583,0.9966544541616713,1.4943679261236866,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8500000000000001,False,A_shared_prescribed_current,3000.3231865343437,2997.7875059732824,2.5356805610613264,3000.000000000069,2999.478765511201,0.521234488868231,2.0144460721930955,1.041341743157318,1.4943388179040085,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8600000000000001,False,A_shared_prescribed_current,3035.620929372918,3035.514755874233,0.10617349868516612,3035.294117647132,3034.55849155083,0.7356260963024397,-0.6294525976172736,1.1039427673881619,-0.9977692687029958,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
0.3C DC vs 0.3C+0.4C 0.1tau,0.3C+0.4C 0.1tau,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8700000000000001,False,A_shared_prescribed_current,3070.918581349728,3070.958527200782,-0.03994585105419901,3070.588235294195,3069.6314437702463,0.9567915239485956,-0.9967373750027946,1.1698252120418147,-1.2097710630960137,0.5623450849925731,0.6242030443417562,estimated_from_current_waveform,0.012622226024300714,34.87167845484671,ok,1.0204122791314518,0.17438263436790427,0.1433828316143201,0.14332853774208673,-378.66369091818916,0.9534172040551391
