parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,delta_t_model_s,delta_t_model_min,delta_t_geom_s,delta_t_geom_min,delta_t_resid_s,delta_t_resid_min,q_window_lo_Ah,q_window_hi_Ah,q_margin_Ah,dt_geom_resolution_s
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.3647466804282335,0.6729493360856467,0.7229493360856467,238.1901110073877,3.969835183456462,238.19180403774135,3.9698634006290225,-0.0016930303536355495,-2.821717256059249e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.399851483443591,0.6799702966887182,0.7299702966887183,297.1166410945525,4.951944018242542,297.1194385792005,4.951990642986675,-0.0027974846479992266,-4.6624744133320446e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.4349562864589482,0.6869912572917897,0.7369912572917897,355.4195671533744,5.923659452556239,355.42350018253273,5.923725003042212,-0.003933029158361023,-6.555048597268372e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.470061089474306,0.6940122178948612,0.7440122178948613,411.91068182926665,6.865178030487778,411.91543911333883,6.865257318555647,-0.00475728407218412,-7.928806786973533e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.5051658924896634,0.7010331784979327,0.7510331784979327,464.5211820061095,7.7420197001018245,464.5271146081741,7.742118576802901,-0.005932602064603998,-9.88767010767333e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.5402706955050207,0.7080541391010041,0.7580541391010042,507.6353743606278,8.46058957267713,507.6497868798324,8.46082978133054,-0.01441251920459763,-0.0002402086534099605,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.575375498520378,0.7150750997040756,0.7650750997040756,106.97193508748933,1.7828655847914887,106.97267042975909,1.7828778404959849,-0.0007353422697633505,-1.2255704496055841e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.6104803015357354,0.7220960603071471,0.7720960603071472,163.50569597337562,2.725094932889594,163.50639259374293,2.7251065432290487,-0.0006966203673073323,-1.1610339455122205e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.6455851045510927,0.7291170209102186,0.7791170209102186,221.82725932658468,3.6971209887764114,221.82876760394174,3.6971461267323624,-0.0015082773570611607,-2.5137955951019346e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.68068990756645,0.73613798151329,0.7861379815132901,280.7559378273163,4.679265630455272,280.7584830569649,4.679308050949415,-0.0025452296486037085,-4.2420494143395145e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.7157947105818074,0.7431589421163615,0.7931589421163615,339.33432569789693,5.655572094964949,339.3380006110183,5.655633343516971,-0.0036749131213582586,-6.124855202263765e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.750899513597165,0.7501799027194329,0.800179902719433,396.4798994981011,6.607998324968351,396.48448106408614,6.608074684401435,-0.004581565985063207,-7.635943308438679e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.786004316612522,0.7572008633225045,0.8072008633225045,450.48275697764075,7.508045949627346,450.4878765687208,7.508131276145347,-0.005119591080074315,-8.532651800123859e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.8211091196278795,0.7642218239255759,0.814221823925576,497.3465860273627,8.289109767122712,497.35811843303236,8.289301973883873,-0.011532405669640866,-0.0001922067611606811,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.856213922643237,0.7712427845286474,0.8212427845286474,510.8136996051362,8.513561660085603,510.84804452298704,8.514134075383117,-0.034344917850830825,-0.0005724152975138471,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.891318725658594,0.7782637451317188,0.8282637451317189,147.54747211461836,2.4591245352436393,147.54787199491147,2.4591311999151912,-0.00039988029311643913,-6.664671551940652e-06,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.9264235286739515,0.7852847057347903,0.8352847057347903,205.5099134022912,3.42516522337152,205.5114959017592,3.425191598362653,-0.0015824994679860538,-2.6374991133100897e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.961528331689309,0.7923056663378618,0.8423056663378619,264.3689278250786,4.406148797084643,264.37112770886415,4.4061854618144025,-0.0021998837855790043,-3.6664729759650075e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.996633134704666,0.7993266269409333,0.8493266269409333,323.14150750617046,5.385691791769507,323.14494736603774,5.385749122767296,-0.003439859867285122,-5.733099778808537e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.031737937720023,0.8063475875440046,0.8563475875440046,380.81608692388727,6.346934782064788,380.82083751062237,6.347013958510373,-0.004750586735099205,-7.917644558498674e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.066842740735381,0.8133685481470762,0.8633685481470762,435.93737849506397,7.265622974917733,435.94368607354227,7.2657281012257044,-0.006307578478299547,-0.00010512630797165912,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.101947543750738,0.8203895087501476,0.8703895087501476,485.50371710489344,8.09172861841489,485.51400348348034,8.091900058058005,-0.010286378586897627,-0.00017143964311496044,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.137052346766095,0.8274104693532189,0.877410469353219,517.7888513466696,8.62981418911116,517.8110324880381,8.630183874800634,-0.022181141368491808,-0.00036968568947486346,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.1721571497814525,0.8344314299562905,0.8844314299562905,131.75558604647267,2.1959264341078777,131.7553779606278,2.1959229660104636,0.00020808584486076143,3.4680974143460236e-06,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.207261952796809,0.8414523905593618,0.8914523905593619,189.26034317431004,3.154339052905167,189.26166823705898,3.1543611372843166,-0.001325062748946948,-2.20843791491158e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.242366755812167,0.8484733511624334,0.8984733511624334,247.97535736298596,4.132922622716433,247.97729837362203,4.1329549728937005,-0.00194101063607377,-3.235017726789617e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.277471558827524,0.8554943117655048,0.9054943117655049,306.8662165376154,5.11443694229359,306.8693169148137,5.114488615246895,-0.0031003771982796025,-5.167295330466004e-05,0.1,4.277471558827524,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.1,0.02,0.07,17.152412763393443,0.2858735460565574,17.15659158410176,0.2859431930683627,-0.0041788207083186535,-6.964701180531089e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.13183273496907297,0.026366546993814594,0.0763665469938146,21.753767243200343,0.3625627873866724,21.767907460293713,0.3627984576715619,-0.014140217093370211,-0.0002356702848895035,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.1636654699381459,0.03273309398762918,0.08273309398762918,26.398471848351278,0.43997453080585464,26.42113241631847,0.4403522069386412,-0.0226605679671934,-0.0003776761327865567,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.19549820490721886,0.03909964098144377,0.08909964098144377,31.041381668072972,0.5173563611345495,31.069213009739713,0.5178202168289953,-0.027831341666740173,-0.00046385569444566953,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.22733093987629183,0.045466187975258365,0.09546618797525837,35.632777024474365,0.5938796170745727,35.664045088289924,0.5944007514714987,-0.0312680638155598,-0.0005211343969259967,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.2591636748453648,0.05183273496907296,0.10183273496907297,40.10480982928834,0.6684134971548057,40.1452906608954,0.66908817768159,-0.040480831607055734,-0.0006746805267842622,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.29099640981443775,0.05819928196288755,0.10819928196288756,44.37430422502848,0.7395717370838081,44.42098325036898,0.7403497208394829,-0.04667902534049517,-0.0007779837556749196,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.32282914478351066,0.06456582895670213,0.11456582895670213,48.216416737845066,0.8036069456307511,48.31184843492531,0.8051974739154218,-0.0954316970802438,-0.0015905282846707298,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.3546618797525837,0.07093237595051674,0.12093237595051674,51.20851491105827,0.8534752485176379,51.306556403895115,0.8551092733982519,-0.09804149283684183,-0.0016340248806140305,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.3864946147216566,0.07729892294433131,0.12729892294433132,10.548075706463578,0.17580126177439298,10.53652390166826,0.17560873169447103,0.011551804795317366,0.0001925300799219561,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4183273496907296,0.08366546993814591,0.13366546993814593,14.977039866859286,0.24961733111432144,14.975883031260082,0.24959805052100137,0.001156835599203987,1.928059332006645e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4501600846598025,0.0900320169319605,0.1400320169319605,19.539384732400777,0.3256564122066796,19.54835460461163,0.32580591007686055,-0.008969872210855101,-0.00014949787018091835,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4819928196288754,0.09639856392577509,0.1463985639257751,24.169025964919456,0.4028170994153243,24.187657045625883,0.4031276174270981,-0.018631080706427383,-0.0003105180117737897,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5138255545979484,0.10276511091958969,0.1527651109195897,28.817510018434632,0.4802918336405772,28.843931866245384,0.48073219777075643,-0.026421847810752297,-0.00044036413017920493,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5456582895670213,0.10913165791340426,0.15913165791340428,33.43987819936251,0.5573313033227085,33.47073917978423,0.5578456529964039,-0.03086098042172125,-0.0005143496736953542,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5774910245360944,0.11549820490721888,0.1654982049072189,37.98179643885601,0.6330299406476001,38.015449343304,0.6335908223884,-0.033652904447990295,-0.0005608817407998383,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6093237595051673,0.12186475190103345,0.17186475190103345,42.362927165359,0.7060487860893166,42.40463381293557,0.7067438968822596,-0.04170664757657505,-0.0006951107929429175,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6411564944742402,0.12823129889484802,0.178231298894848,46.44019739495843,0.7740032899159739,46.51251558731269,0.7752085931218782,-0.07231819235425974,-0.001205303205904329,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6729892294433132,0.13459784588866264,0.18459784588866263,49.92691491510982,0.8321152485851636,50.05026373651003,0.8341710622751672,-0.12334882140021364,-0.0020558136900035604,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.7048219644123861,0.14096439288247722,0.19096439288247724,51.53061898547253,0.8588436497578755,51.7154993239169,0.8619249887319483,-0.18488033844437268,-0.0030813389740728782,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.7366546993814591,0.1473309398762918,0.1973309398762918,12.831237503170541,0.21385395838617569,12.82555010456008,0.21375916840933465,0.005687398610461969,9.478997684103282e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.768487434350532,0.1536974868701064,0.20369748687010641,17.3400219757566,0.28900036626261,17.34391031901987,0.2890651719836645,-0.0038883432632701442,-6.48057210545024e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.800320169319605,0.160064033863921,0.21006403386392103,21.944277686643545,0.36573796144405907,21.958019632246078,0.365966993870768,-0.013741945602532724,-0.00022903242670887873,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8321529042886779,0.1664305808577356,0.2164305808577356,26.588890979120606,0.4431481829853434,26.6119586847783,0.443532644746305,-0.023067705657695114,-0.00038446176096158525,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8639856392577508,0.17279712785155016,0.22279712785155015,31.228666499984683,0.5204777749997447,31.25886927363672,0.520981154560612,-0.03020277365203583,-0.0005033795608672639,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8958183742268239,0.17916367484536477,0.22916367484536476,35.81569384468639,0.5969282307447732,35.850297633397076,0.597504960556618,-0.03460378871068315,-0.0005767298118447192,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9276511091958968,0.18553022183917936,0.23553022183917938,40.28511347214044,0.6714185578690073,40.32542901981151,0.6720904836635252,-0.04031554767107082,-0.000671925794517847,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9594838441649698,0.19189676883299395,0.24189676883299394,44.53119088524727,0.7421865147541211,44.589482070261056,0.7431580345043509,-0.05829118501378616,-0.0009715197502297694,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9913165791340427,0.19826331582680853,0.24826331582680855,48.3552819929896,0.8059213665498267,48.457938378717245,0.807632306311954,-0.10265638572764146,-0.0017109397621273578,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0231493141031158,0.20462986282062318,0.25462986282062317,51.25199708463424,0.8541999514105707,51.38906311232904,0.856484385205484,-0.13706602769480014,-0.002284433794913336,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0549820490721886,0.21099640981443774,0.2609964098144377,10.724921701559651,0.1787486950259942,10.714457899710851,0.17857429832851418,0.010463801848800358,0.00017439669748000596,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0868147840412616,0.21736295680825232,0.26736295680825234,15.161673965018963,0.2526945660836494,15.16123908290092,0.25268731804834865,0.0004348821180428786,7.248035300714643e-06,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.1186475190103347,0.22372950380206694,0.27372950380206695,19.728631900543405,0.32881053167572344,19.737384712871062,0.32895641188118435,-0.008752812327657011,-0.00014588020546095018,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.1504802539794077,0.23009605079588152,0.2800960507958815,24.35984816055816,0.405997469342636,24.378367714695287,0.40630612857825477,-0.01851955413712858,-0.00030865923561880965,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.1823129889484805,0.23646259778969608,0.28646259778969607,29.00690662831994,0.4834484438053323,29.03441411362155,0.4839069018936925,-0.027507485301612178,-0.00045845808836020296,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.2141457239175535,0.2428291447835107,0.2928291447835107,33.624739623172445,0.5604123270528741,33.658996866670805,0.5609832811111801,-0.03425724349835946,-0.0005709540583059909,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.2459784588866265,0.2491956917773253,0.2991956917773253,38.158971529694554,0.6359828588282426,38.198805939039175,0.6366467656506529,-0.039834409344621236,-0.0006639068224103539,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.2778111938556995,0.2555622387711399,0.3055622387711399,42.528215962530794,0.7088035993755132,42.5794174502189,0.7096569575036483,-0.05120148768810395,-0.0008533581281350658,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.3096439288247723,0.2619287857649545,0.3119287857649545,46.58981091992473,0.7764968486654121,46.6716099073692,0.7778601651228201,-0.081798987444472,-0.0013633164574078668,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.3414766637938453,0.26829533275876905,0.31829533275876903,50.05779366381512,0.8342965610635853,50.17375728054094,0.8362292880090156,-0.11596361672582134,-0.0019327269454303556,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.3733093987629184,0.27466187975258366,0.32466187975258365,51.31603071711288,0.8552671786185481,51.63778682129623,0.8606297803549372,-0.32175610418335054,-0.005362601736389176,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.4051421337319911,0.2810284267463982,0.3310284267463982,13.011883615353327,0.21686472692255546,13.007847844174648,0.21679746406957748,0.00403577117867826,6.7262852977971e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.4369748687010642,0.28739497374021283,0.3373949737402128,17.527061095696354,0.29211768492827256,17.531517425697075,0.29219195709495127,-0.004456330000721209,-7.427216667868683e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.4688076036701372,0.29376152073402745,0.34376152073402744,22.13457913931279,0.36890965232187983,22.14818040776754,0.369136340129459,-0.013601268454749516,-0.0002266878075791586,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.5006403386392102,0.30012806772784206,0.35012806772784205,26.779441129675433,0.4463240188279239,26.802781567721013,0.4467130261286835,-0.023340438045579504,-0.0003890073007596584,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.532473073608283,0.3064946147216566,0.3564946147216566,31.416436532197167,0.5236072755366195,31.448461805303396,0.52414103008839,-0.03202527310622827,-0.0005337545517704711,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.564305808577356,0.3128611617154712,0.36286116171547117,35.99748665650441,0.5999581109417401,36.036472996912835,0.6006078832818805,-0.03898634040842808,-0.0006497723401404679,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.596138543546429,0.3192277087092858,0.3692277087092858,40.45742465862395,0.6742904109770659,40.505146777657956,0.6750857796276326,-0.04772211903400603,-0.0007953686505667671,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.6279712785155018,0.32559425570310035,0.37559425570310034,44.69018212096944,0.744836368682824,44.757482690550205,0.7459580448425034,-0.06730056958076602,-0.0011216761596794338,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.6598040134845748,0.33196080269691497,0.38196080269691496,48.497274310932426,0.8082879051822071,48.60270989966921,0.8100451649944868,-0.10543558873678194,-0.001757259812279699,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.6916367484536479,0.3383273496907296,0.3883273496907296,51.2978931718244,0.8549648861970733,51.466401640091135,0.8577733606681855,-0.1685084682667366,-0.002808474471112277,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.7234694834227209,0.3446938966845442,0.3946938966845442,10.90050528201391,0.18167508803356516,10.89316686854545,0.18155278114242415,0.007338413468460203,0.0001223068911410034,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.7553022183917937,0.35106044367835876,0.40106044367835875,15.345522249082933,0.2557587041513822,15.3467493004664,0.2557791550077733,-0.0012270513834664598,-2.0450856391107662e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.7871349533608667,0.3574269906721733,0.4074269906721733,19.91748175063003,0.3319580291771672,19.926652431688126,0.33211087386146876,-0.009170681058094488,-0.00015284468430157478,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.8189676883299397,0.36379353766598793,0.4137935376659879,24.55061997482062,0.40917699958034365,24.569131771040702,0.409485529517345,-0.018511796220082033,-0.0003085299370013672,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.8508004232990127,0.37016008465980255,0.42016008465980254,29.19659503468847,0.48660991724480784,29.224782379997123,0.4870797063332854,-0.028187345308651857,-0.00046978908847753094,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.8826331582680855,0.3765266316536171,0.4265266316536171,33.810266126095485,0.5635044354349248,33.84707746323784,0.5641179577206307,-0.036811337142353295,-0.0006135222857058882,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.9144658932371585,0.3828931786474317,0.4328931786474317,38.33703646203503,0.6389506077005839,38.382030712970845,0.6397005118828474,-0.044994250935815217,-0.000749904182263587,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.9462986282062316,0.38925972564124633,0.4392597256412463,42.69520343601471,0.7115867239335785,42.753876963583934,0.7125646160597322,-0.05867352756922628,-0.0009778921261537714,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.9781313631753044,0.3956262726350609,0.4456262726350609,46.741948209207294,0.7790324701534549,46.829667060686006,0.7804944510114334,-0.08771885147871217,-0.0014619808579785362,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,2.009964098144377,0.40199281962887545,0.45199281962887544,50.19242813339224,0.8365404688898707,50.294793659207244,0.8382465609867874,-0.10236552581500291,-0.001706092096916715,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,2.0417968331134504,0.40835936662269007,0.45835936662269006,51.13623188225938,0.8522705313709896,51.521001131961384,0.8586833521993564,-0.38476924970200344,-0.006412820828366724,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,2.073629568082523,0.4147259136165046,0.4647259136165046,13.191502793021755,0.21985837988369591,13.190296316761305,0.21983827194602176,0.0012064762604495627,2.010793767415938e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,2.1054623030515964,0.4210924606103193,0.4710924606103193,17.713502613035416,0.29522504355059026,17.719311754284718,0.29532186257141196,-0.0058091412493013195,-9.681902082168866e-05,0.1,3.888095461319682,0.1,0.25
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,2.1372950380206692,0.42745900760413386,0.47745900760413384,22.32464741066633,0.3720774568444388,22.33849537131482,0.3723082561885803,-0.013847960648490698,-0.00023079934414151163,0.1,3.888095461319682,0.1,0.25
