#Device,NGU201,,,
#Device Name,RS-NGU201-00000.local,,,
#Format,LOG,,,
#Date,20/11/2025,,,
#Version,04.013 0092C027A93,,,
#Serial No.,101322,,,
#Logging Interval[s],1,,,
#Mode,Unlimited,,,
#Start Time,10:44:25,,,
#Stop Time,XX:XX:XX,,,
#Actual Count,0000000000,,,
#Calibration Ch1,factory,,,
#Calibration Date Ch1,none,,,
Timestamp,U1[V],I1[A],P1[W],DVM1[V]
03:06.5,4.200177E+00,2.781498E-01,1.168278E+00,nan
03:07.5,4.200180E+00,2.773542E-01,1.164937E+00,nan
03:08.5,4.200187E+00,2.772707E-01,1.164589E+00,nan
03:09.5,4.200187E+00,2.769507E-01,1.163244E+00,nan
03:10.5,4.200187E+00,2.764409E-01,1.161103E+00,nan
03:11.5,4.200177E+00,2.763802E-01,1.160846E+00,nan
03:12.5,4.200187E+00,2.754087E-01,1.156768E+00,nan
03:13.5,4.200172E+00,2.750014E-01,1.155053E+00,nan
03:14.5,4.200192E+00,2.757351E-01,1.158140E+00,nan
03:15.5,4.200219E+00,2.753315E-01,1.156453E+00,nan
03:16.5,4.200204E+00,2.748116E-01,1.154265E+00,nan
03:17.5,4.200189E+00,2.739199E-01,1.150515E+00,nan
03:18.5,4.200207E+00,2.735024E-01,1.148767E+00,nan
03:19.5,4.200202E+00,2.739211E-01,1.150524E+00,nan
03:20.5,4.200199E+00,2.734809E-01,1.148674E+00,nan
03:21.5,4.200219E+00,2.728054E-01,1.145843E+00,nan
03:22.5,4.200204E+00,2.725056E-01,1.144579E+00,nan
03:23.5,4.200204E+00,2.726739E-01,1.145286E+00,nan
03:24.5,4.200207E+00,2.723880E-01,1.144086E+00,nan
03:25.5,4.200199E+00,2.718061E-01,1.141640E+00,nan
03:26.5,4.200219E+00,2.710472E-01,1.138458E+00,nan
03:27.5,4.200192E+00,2.710813E-01,1.138594E+00,nan
03:28.5,4.200202E+00,2.708878E-01,1.137783E+00,nan
03:29.5,4.200222E+00,2.705083E-01,1.136195E+00,nan
03:30.5,4.200202E+00,2.696102E-01,1.132417E+00,nan
03:31.5,4.200204E+00,2.699150E-01,1.133698E+00,nan
03:32.5,4.200202E+00,2.695217E-01,1.132045E+00,nan
03:33.5,4.200194E+00,2.692370E-01,1.130848E+00,nan
03:34.5,4.200209E+00,2.691839E-01,1.130629E+00,nan
03:35.5,4.200189E+00,2.684553E-01,1.127563E+00,nan
03:36.5,4.200209E+00,2.684629E-01,1.127600E+00,nan
03:37.5,4.200192E+00,2.678684E-01,1.125099E+00,nan
03:38.5,4.200197E+00,2.668842E-01,1.120966E+00,nan
03:39.5,4.200214E+00,2.675850E-01,1.123914E+00,nan
03:40.5,4.200212E+00,2.667641E-01,1.120466E+00,nan
03:41.5,4.200207E+00,2.663871E-01,1.118881E+00,nan
03:42.5,4.200197E+00,2.663555E-01,1.118745E+00,nan
03:43.5,4.200212E+00,2.664099E-01,1.118978E+00,nan
03:44.5,4.200197E+00,2.653195E-01,1.114394E+00,nan
03:45.5,4.200197E+00,2.653321E-01,1.114447E+00,nan
03:46.5,4.200194E+00,2.649451E-01,1.112821E+00,nan
03:47.5,4.200199E+00,2.645049E-01,1.110973E+00,nan
03:48.5,4.200224E+00,2.645403E-01,1.111128E+00,nan
03:49.5,4.200214E+00,2.639673E-01,1.108719E+00,nan
03:50.5,4.200219E+00,2.637472E-01,1.107796E+00,nan
03:51.5,4.200226E+00,2.637914E-01,1.107984E+00,nan
03:52.5,4.200219E+00,2.630148E-01,1.104720E+00,nan
03:53.5,4.200222E+00,2.632640E-01,1.105767E+00,nan
03:54.5,4.200209E+00,2.621091E-01,1.100913E+00,nan
03:55.5,4.200207E+00,2.620218E-01,1.100546E+00,nan
03:56.5,4.200212E+00,2.617536E-01,1.099421E+00,nan
03:57.5,4.200202E+00,2.617954E-01,1.099593E+00,nan
03:58.5,4.200219E+00,2.608656E-01,1.095693E+00,nan
03:59.5,4.200217E+00,2.606873E-01,1.094943E+00,nan
04:00.5,4.200217E+00,2.607328E-01,1.095134E+00,nan
04:01.5,4.200217E+00,2.602699E-01,1.093190E+00,nan
04:02.5,4.200207E+00,2.597133E-01,1.090849E+00,nan
04:03.5,4.200214E+00,2.593603E-01,1.089369E+00,nan
04:04.5,4.200204E+00,2.589518E-01,1.087650E+00,nan
04:05.5,4.200197E+00,2.587595E-01,1.086841E+00,nan
04:06.5,4.200192E+00,2.585533E-01,1.085973E+00,nan
04:07.5,4.200222E+00,2.585305E-01,1.085885E+00,nan
04:08.5,4.200229E+00,2.581991E-01,1.084495E+00,nan
04:09.5,4.200207E+00,2.578197E-01,1.082896E+00,nan
04:10.5,4.200229E+00,2.576514E-01,1.082195E+00,nan
04:11.5,4.200229E+00,2.571581E-01,1.080123E+00,nan
04:12.5,4.200232E+00,2.572454E-01,1.080490E+00,nan
04:13.5,4.200222E+00,2.565281E-01,1.077475E+00,nan
04:14.5,4.200226E+00,2.565990E-01,1.077774E+00,nan
04:15.5,4.200222E+00,2.560209E-01,1.075345E+00,nan
04:16.5,4.200207E+00,2.555465E-01,1.073348E+00,nan
04:17.5,4.200204E+00,2.548875E-01,1.070580E+00,nan
04:18.5,4.200222E+00,2.550013E-01,1.071062E+00,nan
04:19.5,4.200217E+00,2.543967E-01,1.068521E+00,nan
04:20.5,4.200226E+00,2.541817E-01,1.067620E+00,nan
04:21.5,4.200217E+00,2.542360E-01,1.067846E+00,nan
04:22.5,4.200222E+00,2.537819E-01,1.065940E+00,nan
04:23.5,4.200236E+00,2.534063E-01,1.064366E+00,nan
04:24.5,4.200234E+00,2.531836E-01,1.063430E+00,nan
04:25.5,4.200212E+00,2.521679E-01,1.059158E+00,nan
04:26.5,4.200212E+00,2.519819E-01,1.058377E+00,nan
04:27.5,4.200217E+00,2.520793E-01,1.058788E+00,nan
04:28.5,4.200214E+00,2.516201E-01,1.056858E+00,nan
04:29.5,4.200212E+00,2.514001E-01,1.055933E+00,nan
04:30.5,4.200217E+00,2.511255E-01,1.054782E+00,nan
04:31.5,4.200204E+00,2.510509E-01,1.054465E+00,nan
04:32.5,4.200212E+00,2.505045E-01,1.052172E+00,nan
04:33.5,4.200232E+00,2.505323E-01,1.052294E+00,nan
04:34.5,4.200209E+00,2.498745E-01,1.049525E+00,nan
04:35.5,4.200209E+00,2.496506E-01,1.048585E+00,nan
04:36.5,4.200229E+00,2.497113E-01,1.048845E+00,nan
04:37.5,4.200229E+00,2.491029E-01,1.046289E+00,nan
04:38.5,4.200219E+00,2.490928E-01,1.046244E+00,nan
04:39.5,4.200217E+00,2.483806E-01,1.043252E+00,nan
04:40.5,4.200222E+00,2.486058E-01,1.044199E+00,nan
04:41.5,4.200192E+00,2.479075E-01,1.041259E+00,nan
04:42.5,4.200187E+00,2.474990E-01,1.039542E+00,nan
04:43.5,4.200222E+00,2.472270E-01,1.038408E+00,nan
04:44.5,4.200204E+00,2.471789E-01,1.038202E+00,nan
04:45.5,4.200209E+00,2.468260E-01,1.036721E+00,nan
04:46.5,4.200222E+00,2.462479E-01,1.034296E+00,nan
04:47.5,4.200229E+00,2.464073E-01,1.034967E+00,nan
04:48.5,4.200217E+00,2.458141E-01,1.032472E+00,nan
04:49.5,4.200226E+00,2.453271E-01,1.030429E+00,nan
04:50.5,4.200229E+00,2.452322E-01,1.030031E+00,nan
04:51.5,4.200222E+00,2.448603E-01,1.028467E+00,nan
04:52.5,4.200224E+00,2.445226E-01,1.027049E+00,nan
04:53.5,4.200241E+00,2.443176E-01,1.026193E+00,nan
04:54.5,4.200232E+00,2.439293E-01,1.024560E+00,nan
04:55.5,4.200244E+00,2.440406E-01,1.025030E+00,nan
04:56.5,4.200229E+00,2.435308E-01,1.022885E+00,nan
04:57.5,4.200214E+00,2.429414E-01,1.020406E+00,nan
04:58.5,4.200209E+00,2.426783E-01,1.019299E+00,nan
04:59.5,4.200207E+00,2.422178E-01,1.017365E+00,nan
05:00.5,4.200217E+00,2.421192E-01,1.016953E+00,nan
05:01.5,4.200207E+00,2.419863E-01,1.016393E+00,nan
05:02.5,4.200214E+00,2.411274E-01,1.012787E+00,nan
05:03.5,4.200199E+00,2.410693E-01,1.012539E+00,nan
05:04.5,4.200209E+00,2.409213E-01,1.011920E+00,nan
05:05.5,4.200224E+00,2.406202E-01,1.010659E+00,nan
05:06.5,4.200207E+00,2.402243E-01,1.008992E+00,nan
05:07.5,4.200189E+00,2.393742E-01,1.005417E+00,nan
05:08.5,4.200204E+00,2.395197E-01,1.006032E+00,nan
05:09.5,4.200212E+00,2.395324E-01,1.006087E+00,nan
05:10.5,4.200184E+00,2.390023E-01,1.003854E+00,nan
05:11.5,4.200209E+00,2.388429E-01,1.003190E+00,nan
05:12.5,4.200219E+00,2.385596E-01,1.002003E+00,nan
05:13.5,4.200204E+00,2.380372E-01,9.998048E-01,nan
05:14.5,4.200202E+00,2.379815E-01,9.995704E-01,nan
05:15.5,4.200204E+00,2.377134E-01,9.984447E-01,nan
05:16.5,4.200222E+00,2.374237E-01,9.972321E-01,nan
05:17.5,4.200174E+00,2.367330E-01,9.943200E-01,nan
05:18.5,4.200202E+00,2.368013E-01,9.946133E-01,nan
05:19.5,4.200214E+00,2.366242E-01,9.938724E-01,nan
05:20.5,4.200202E+00,2.362612E-01,9.923447E-01,nan
05:21.5,4.200217E+00,2.359462E-01,9.910253E-01,nan
05:22.5,4.200194E+00,2.353998E-01,9.887248E-01,nan
05:23.5,4.200202E+00,2.354428E-01,9.889072E-01,nan
05:24.5,4.200212E+00,2.349229E-01,9.867258E-01,nan
05:25.5,4.200226E+00,2.344017E-01,9.845403E-01,nan
05:26.5,4.200214E+00,2.347104E-01,9.858338E-01,nan
05:27.5,4.200217E+00,2.344144E-01,9.845912E-01,nan
05:28.5,4.200192E+00,2.336225E-01,9.812594E-01,nan
05:29.5,4.200204E+00,2.334163E-01,9.803963E-01,nan
05:30.5,4.200219E+00,2.333936E-01,9.803041E-01,nan
05:31.5,4.200207E+00,2.330609E-01,9.789040E-01,nan
05:32.5,4.200232E+00,2.330154E-01,9.787185E-01,nan
05:33.5,4.200209E+00,2.323298E-01,9.758336E-01,nan
05:34.5,4.200217E+00,2.321438E-01,9.750543E-01,nan
05:35.5,4.200207E+00,2.318503E-01,9.738194E-01,nan
05:36.5,4.200226E+00,2.318630E-01,9.738770E-01,nan
05:37.5,4.200209E+00,2.312950E-01,9.714875E-01,nan
05:38.5,4.200222E+00,2.314848E-01,9.722873E-01,nan
05:39.5,4.200204E+00,2.306132E-01,9.686227E-01,nan
05:40.5,4.200209E+00,2.306486E-01,9.687725E-01,nan
05:41.5,4.200214E+00,2.302451E-01,9.670788E-01,nan
05:42.5,4.200209E+00,2.300212E-01,9.661372E-01,nan
05:43.5,4.200189E+00,2.298024E-01,9.652135E-01,nan
05:44.5,4.200194E+00,2.290940E-01,9.622394E-01,nan
05:45.5,4.200212E+00,2.291206E-01,9.623550E-01,nan
05:46.5,4.200194E+00,2.290991E-01,9.622607E-01,nan
05:47.5,4.200204E+00,2.287980E-01,9.609985E-01,nan
05:48.5,4.200212E+00,2.286842E-01,9.605220E-01,nan
05:49.5,4.200214E+00,2.280821E-01,9.579935E-01,nan
05:50.5,4.200197E+00,2.271764E-01,9.541854E-01,nan
05:51.5,4.200197E+00,2.270904E-01,9.538242E-01,nan
05:52.5,4.200192E+00,2.266717E-01,9.520645E-01,nan
05:53.5,4.200219E+00,2.269727E-01,9.533351E-01,nan
05:54.5,4.200229E+00,2.265085E-01,9.513875E-01,nan
05:55.5,4.200212E+00,2.260152E-01,9.493114E-01,nan
05:56.5,4.200207E+00,2.258899E-01,9.487844E-01,nan
05:57.5,4.200194E+00,2.256686E-01,9.478518E-01,nan
05:58.5,4.200204E+00,2.257483E-01,9.481888E-01,nan
05:59.5,4.200202E+00,2.252537E-01,9.461107E-01,nan
06:00.5,4.200209E+00,2.251676E-01,9.457512E-01,nan
06:01.5,4.200214E+00,2.248097E-01,9.442487E-01,nan
06:02.5,4.200209E+00,2.245668E-01,9.432275E-01,nan
06:03.5,4.200209E+00,2.246300E-01,9.434932E-01,nan
06:04.5,4.200212E+00,2.242999E-01,9.421070E-01,nan
06:05.5,4.200189E+00,2.233841E-01,9.382553E-01,nan
06:06.5,4.200177E+00,2.230716E-01,9.369403E-01,nan
06:07.5,4.200202E+00,2.230425E-01,9.368236E-01,nan
06:08.5,4.200204E+00,2.224543E-01,9.343537E-01,nan
06:09.5,4.200189E+00,2.221027E-01,9.328733E-01,nan
06:10.5,4.200204E+00,2.222456E-01,9.334770E-01,nan
06:11.5,4.200199E+00,2.223873E-01,9.340709E-01,nan
06:12.5,4.200207E+00,2.219509E-01,9.322396E-01,nan
06:13.5,4.200167E+00,2.212615E-01,9.293352E-01,nan
06:14.5,4.200187E+00,2.209364E-01,9.279741E-01,nan
06:15.5,4.200194E+00,2.209895E-01,9.281990E-01,nan
06:16.5,4.200194E+00,2.205506E-01,9.263554E-01,nan
06:17.5,4.200197E+00,2.197511E-01,9.229981E-01,nan
06:18.5,4.200194E+00,2.202888E-01,9.252556E-01,nan
06:19.5,4.200197E+00,2.199788E-01,9.239544E-01,nan
06:20.5,4.200184E+00,2.192591E-01,9.209286E-01,nan
06:21.5,4.200189E+00,2.192793E-01,9.210146E-01,nan
06:22.5,4.200199E+00,2.189239E-01,9.195239E-01,nan
06:23.5,4.200202E+00,2.187759E-01,9.189028E-01,nan
06:24.5,4.200184E+00,2.182294E-01,9.166038E-01,nan
06:25.5,4.200184E+00,2.177500E-01,9.145902E-01,nan
06:26.5,4.200187E+00,2.178563E-01,9.150370E-01,nan
06:27.5,4.200184E+00,2.168734E-01,9.109083E-01,nan
06:28.5,4.200197E+00,2.175324E-01,9.136791E-01,nan
06:29.5,4.200224E+00,2.173870E-01,9.130740E-01,nan
06:30.5,4.200197E+00,2.166419E-01,9.099387E-01,nan
06:31.5,4.200192E+00,2.162308E-01,9.082109E-01,nan
06:32.5,4.200192E+00,2.166432E-01,9.099430E-01,nan
06:33.5,4.200209E+00,2.159879E-01,9.071945E-01,nan
06:34.5,4.200202E+00,2.154314E-01,9.048551E-01,nan
06:35.5,4.200194E+00,2.152973E-01,9.042904E-01,nan
06:36.5,4.200209E+00,2.154959E-01,9.051278E-01,nan
06:37.5,4.200204E+00,2.146699E-01,9.016573E-01,nan
06:38.5,4.200199E+00,2.142120E-01,8.997329E-01,nan
06:39.5,4.200204E+00,2.146218E-01,9.014554E-01,nan
06:40.5,4.200199E+00,2.141323E-01,8.993981E-01,nan
06:41.5,4.200189E+00,2.135428E-01,8.969202E-01,nan
06:42.5,4.200172E+00,2.139286E-01,8.985369E-01,nan
06:43.5,4.200170E+00,2.132683E-01,8.957631E-01,nan
06:44.5,4.200184E+00,2.124891E-01,8.924934E-01,nan
06:45.5,4.200172E+00,2.128812E-01,8.941378E-01,nan
06:46.5,4.200167E+00,2.125359E-01,8.926863E-01,nan
06:47.5,4.200172E+00,2.123095E-01,8.917363E-01,nan
06:48.5,4.200164E+00,2.119414E-01,8.901887E-01,nan
06:49.5,4.200170E+00,2.116909E-01,8.891378E-01,nan
06:50.5,4.200182E+00,2.112343E-01,8.872224E-01,nan
06:51.5,4.200164E+00,2.107106E-01,8.850191E-01,nan
06:52.5,4.200157E+00,2.104690E-01,8.840028E-01,nan
06:53.5,4.200170E+00,2.108004E-01,8.853975E-01,nan
06:54.5,4.200180E+00,2.105879E-01,8.845070E-01,nan
06:55.5,4.200170E+00,2.102185E-01,8.829535E-01,nan
06:56.5,4.200162E+00,2.100187E-01,8.821124E-01,nan
06:57.5,4.200167E+00,2.093267E-01,8.792073E-01,nan
06:58.5,4.200172E+00,2.090763E-01,8.781563E-01,nan
06:59.5,4.200162E+00,2.093090E-01,8.791319E-01,nan
07:00.5,4.200187E+00,2.087714E-01,8.768790E-01,nan
07:01.5,4.200182E+00,2.089321E-01,8.775528E-01,nan
07:02.5,4.200177E+00,2.084792E-01,8.756496E-01,nan
07:03.5,4.200177E+00,2.081086E-01,8.740929E-01,nan
07:04.5,4.200184E+00,2.080327E-01,8.737757E-01,nan
07:05.5,4.200164E+00,2.075659E-01,8.718111E-01,nan
07:06.5,4.200167E+00,2.075166E-01,8.716045E-01,nan
07:07.5,4.200189E+00,2.072687E-01,8.705677E-01,nan
07:08.5,4.200180E+00,2.071207E-01,8.699441E-01,nan
07:09.5,4.200177E+00,2.067956E-01,8.685780E-01,nan
07:10.5,4.200174E+00,2.061100E-01,8.656979E-01,nan
07:11.5,4.200172E+00,2.063061E-01,8.665209E-01,nan
07:12.5,4.200172E+00,2.061151E-01,8.657187E-01,nan
07:13.5,4.200189E+00,2.055382E-01,8.632995E-01,nan
07:14.5,4.200184E+00,2.052195E-01,8.619596E-01,nan
07:15.5,4.200202E+00,2.054952E-01,8.631213E-01,nan
07:16.5,4.200202E+00,2.050373E-01,8.611981E-01,nan
07:17.5,4.200194E+00,2.048944E-01,8.605962E-01,nan
07:18.5,4.200199E+00,2.043555E-01,8.583338E-01,nan
07:19.5,4.200180E+00,2.044517E-01,8.587336E-01,nan
07:20.5,4.200199E+00,2.041557E-01,8.574944E-01,nan
07:21.5,4.200174E+00,2.037926E-01,8.559645E-01,nan
07:22.5,4.200172E+00,2.031956E-01,8.534563E-01,nan
07:23.5,4.200184E+00,2.031968E-01,8.534641E-01,nan
07:24.5,4.200172E+00,2.032044E-01,8.534935E-01,nan
07:25.5,4.200180E+00,2.031412E-01,8.532294E-01,nan
07:26.5,4.200197E+00,2.026795E-01,8.512937E-01,nan
07:27.5,4.200172E+00,2.018484E-01,8.477980E-01,nan
07:28.5,4.200170E+00,2.016232E-01,8.468518E-01,nan
07:29.5,4.200187E+00,2.019458E-01,8.482101E-01,nan
07:30.5,4.200184E+00,2.014702E-01,8.462119E-01,nan
07:31.5,4.200192E+00,2.011425E-01,8.448373E-01,nan
07:32.5,4.200189E+00,2.013083E-01,8.455328E-01,nan
07:33.5,4.200192E+00,2.008782E-01,8.437270E-01,nan
07:34.5,4.200192E+00,2.006492E-01,8.427653E-01,nan
07:35.5,4.200209E+00,2.001673E-01,8.407445E-01,nan
07:36.5,4.200204E+00,2.000775E-01,8.403663E-01,nan
07:37.5,4.200204E+00,1.998106E-01,8.392452E-01,nan
07:38.5,4.200182E+00,1.994614E-01,8.377744E-01,nan
07:39.5,4.200184E+00,1.992464E-01,8.368716E-01,nan
07:40.5,4.200214E+00,1.993856E-01,8.374620E-01,nan
07:41.5,4.200194E+00,1.985799E-01,8.340740E-01,nan
07:42.5,4.200204E+00,1.985280E-01,8.338581E-01,nan
07:43.5,4.200180E+00,1.980954E-01,8.320362E-01,nan
07:44.5,4.200184E+00,1.979942E-01,8.316121E-01,nan
07:45.5,4.200182E+00,1.979183E-01,8.312929E-01,nan
07:46.5,4.200189E+00,1.977007E-01,8.303805E-01,nan
07:47.5,4.200202E+00,1.974958E-01,8.295223E-01,nan
07:48.5,4.200174E+00,1.969823E-01,8.273599E-01,nan
07:49.5,4.200177E+00,1.966471E-01,8.259525E-01,nan
07:50.5,4.200182E+00,1.964245E-01,8.250185E-01,nan
07:51.5,4.200217E+00,1.964282E-01,8.250412E-01,nan
07:52.5,4.200192E+00,1.960488E-01,8.234425E-01,nan
07:53.5,4.200199E+00,1.959096E-01,8.228595E-01,nan
07:54.5,4.200204E+00,1.957439E-01,8.221645E-01,nan
07:55.5,4.200212E+00,1.954150E-01,8.207845E-01,nan
07:56.5,4.200202E+00,1.952139E-01,8.199378E-01,nan
07:57.5,4.200192E+00,1.947927E-01,8.181668E-01,nan
07:58.5,4.200212E+00,1.945751E-01,8.172568E-01,nan
07:59.5,4.200189E+00,1.938478E-01,8.141975E-01,nan
08:00.5,4.200177E+00,1.938352E-01,8.141420E-01,nan
08:01.5,4.200192E+00,1.939946E-01,8.148144E-01,nan
08:02.5,4.200207E+00,1.936189E-01,8.132393E-01,nan
08:03.5,4.200187E+00,1.932217E-01,8.115672E-01,nan
08:04.5,4.200209E+00,1.932976E-01,8.118903E-01,nan
08:05.5,4.200202E+00,1.929814E-01,8.105606E-01,nan
08:06.5,4.200212E+00,1.926259E-01,8.090696E-01,nan
08:07.5,4.200170E+00,1.922983E-01,8.076855E-01,nan
08:08.5,4.200184E+00,1.918088E-01,8.056323E-01,nan
08:09.5,4.200182E+00,1.918834E-01,8.059453E-01,nan
08:10.5,4.200170E+00,1.914129E-01,8.039665E-01,nan
08:11.5,4.200180E+00,1.914508E-01,8.041278E-01,nan
08:12.5,4.200174E+00,1.915077E-01,8.043659E-01,nan
08:13.5,4.200197E+00,1.909853E-01,8.021759E-01,nan
08:14.5,4.200189E+00,1.911498E-01,8.028652E-01,nan
08:15.5,4.200182E+00,1.904199E-01,7.997983E-01,nan
08:16.5,4.200180E+00,1.905300E-01,8.002600E-01,nan
08:17.5,4.200177E+00,1.903238E-01,7.993935E-01,nan
08:18.5,4.200184E+00,1.899291E-01,7.977373E-01,nan
08:19.5,4.200162E+00,1.890930E-01,7.942213E-01,nan
08:20.5,4.200189E+00,1.895952E-01,7.963357E-01,nan
08:21.5,4.200172E+00,1.893966E-01,7.954982E-01,nan
08:22.5,4.200172E+00,1.889109E-01,7.934581E-01,nan
08:23.5,4.200174E+00,1.882266E-01,7.905843E-01,nan
08:24.5,4.200170E+00,1.880659E-01,7.899087E-01,nan
08:25.5,4.200177E+00,1.882620E-01,7.907335E-01,nan
08:26.5,4.200152E+00,1.875245E-01,7.876315E-01,nan
08:27.5,4.200172E+00,1.874271E-01,7.872262E-01,nan
08:28.5,4.200180E+00,1.874803E-01,7.874507E-01,nan
08:29.5,4.200192E+00,1.873917E-01,7.870812E-01,nan
08:30.5,4.200174E+00,1.872931E-01,7.866635E-01,nan
08:31.5,4.200155E+00,1.864620E-01,7.831693E-01,nan
08:32.5,4.200174E+00,1.868124E-01,7.846446E-01,nan
08:33.5,4.200172E+00,1.865341E-01,7.834753E-01,nan
08:34.5,4.200184E+00,1.860522E-01,7.814534E-01,nan
08:35.5,4.200187E+00,1.860446E-01,7.814219E-01,nan
08:36.5,4.200180E+00,1.857385E-01,7.801349E-01,nan
08:37.5,4.200192E+00,1.856208E-01,7.796431E-01,nan
08:38.5,4.200184E+00,1.852540E-01,7.781010E-01,nan
08:39.5,4.200172E+00,1.850390E-01,7.771955E-01,nan
08:40.5,4.200184E+00,1.850415E-01,7.772084E-01,nan
08:41.5,4.200187E+00,1.850301E-01,7.771610E-01,nan
08:42.5,4.200177E+00,1.842522E-01,7.738918E-01,nan
08:43.5,4.200192E+00,1.842547E-01,7.739052E-01,nan
08:44.5,4.200180E+00,1.841029E-01,7.732654E-01,nan
08:45.5,4.200167E+00,1.839575E-01,7.726521E-01,nan
08:46.5,4.200182E+00,1.831188E-01,7.691324E-01,nan
08:47.5,4.200174E+00,1.832137E-01,7.695295E-01,nan
08:48.5,4.200182E+00,1.830771E-01,7.689571E-01,nan
08:49.5,4.200187E+00,1.832732E-01,7.697815E-01,nan
08:50.5,4.200172E+00,1.823650E-01,7.659642E-01,nan
08:51.5,4.200187E+00,1.826521E-01,7.671729E-01,nan
08:52.5,4.200189E+00,1.825926E-01,7.669236E-01,nan
08:53.5,4.200202E+00,1.819222E-01,7.641100E-01,nan
08:54.5,4.200187E+00,1.821512E-01,7.650690E-01,nan
08:55.5,4.200194E+00,1.817856E-01,7.635349E-01,nan
08:56.5,4.200187E+00,1.813189E-01,7.615731E-01,nan
08:57.5,4.200202E+00,1.811683E-01,7.609436E-01,nan
08:58.5,4.200202E+00,1.811177E-01,7.607310E-01,nan
08:59.5,4.200209E+00,1.810406E-01,7.604083E-01,nan
09:00.5,4.200182E+00,1.807535E-01,7.591974E-01,nan
09:01.5,4.200212E+00,1.803854E-01,7.576567E-01,nan
09:02.5,4.200192E+00,1.802918E-01,7.572600E-01,nan
09:03.5,4.200182E+00,1.798680E-01,7.554784E-01,nan
09:04.5,4.200164E+00,1.794746E-01,7.538229E-01,nan
09:05.5,4.200189E+00,1.790774E-01,7.521591E-01,nan
09:06.5,4.200192E+00,1.793077E-01,7.531266E-01,nan
09:07.5,4.200192E+00,1.790129E-01,7.518886E-01,nan
09:08.5,4.200202E+00,1.790066E-01,7.518638E-01,nan
09:09.5,4.200199E+00,1.789155E-01,7.514809E-01,nan
09:10.5,4.200192E+00,1.783375E-01,7.490516E-01,nan
09:11.5,4.200189E+00,1.784172E-01,7.493858E-01,nan
09:12.5,4.200184E+00,1.780149E-01,7.476955E-01,nan
09:13.5,4.200202E+00,1.781009E-01,7.480598E-01,nan
09:14.5,4.200204E+00,1.773761E-01,7.450160E-01,nan
09:15.5,4.200187E+00,1.768398E-01,7.427602E-01,nan
09:16.5,4.200189E+00,1.771118E-01,7.439029E-01,nan
09:17.5,4.200189E+00,1.767412E-01,7.423463E-01,nan
09:18.5,4.200202E+00,1.768854E-01,7.429541E-01,nan
09:19.5,4.200189E+00,1.766779E-01,7.420806E-01,nan
09:20.5,4.200197E+00,1.759948E-01,7.392130E-01,nan
09:21.5,4.200212E+00,1.764097E-01,7.409582E-01,nan
09:22.5,4.200192E+00,1.760809E-01,7.395734E-01,nan
09:23.5,4.200182E+00,1.751980E-01,7.358633E-01,nan
09:24.5,4.200209E+00,1.752928E-01,7.362665E-01,nan
09:25.5,4.200189E+00,1.747375E-01,7.339307E-01,nan
09:26.5,4.200194E+00,1.749551E-01,7.348454E-01,nan
09:27.5,4.200174E+00,1.750360E-01,7.351819E-01,nan
09:28.5,4.200189E+00,1.748691E-01,7.344832E-01,nan
09:29.5,4.200214E+00,1.747249E-01,7.338819E-01,nan
09:30.5,4.200189E+00,1.742328E-01,7.318108E-01,nan
09:31.5,4.200197E+00,1.740987E-01,7.312490E-01,nan
09:32.5,4.200180E+00,1.740975E-01,7.312407E-01,nan
09:33.5,4.200197E+00,1.740671E-01,7.311162E-01,nan
09:34.5,4.200197E+00,1.734283E-01,7.284332E-01,nan
09:35.5,4.200182E+00,1.730830E-01,7.269802E-01,nan
09:36.5,4.200202E+00,1.731020E-01,7.270632E-01,nan
09:37.5,4.200177E+00,1.726896E-01,7.253270E-01,nan
09:38.5,4.200192E+00,1.728730E-01,7.261000E-01,nan
09:39.5,4.200202E+00,1.719016E-01,7.220214E-01,nan
09:40.5,4.200192E+00,1.720331E-01,7.225722E-01,nan
09:41.5,4.200219E+00,1.722153E-01,7.233420E-01,nan
09:42.5,4.200207E+00,1.719193E-01,7.220966E-01,nan
09:43.5,4.200222E+00,1.718232E-01,7.216954E-01,nan
09:44.5,4.200219E+00,1.715006E-01,7.203402E-01,nan
09:45.5,4.200209E+00,1.707530E-01,7.171985E-01,nan
09:46.5,4.200229E+00,1.713400E-01,7.196672E-01,nan
09:47.5,4.200207E+00,1.706417E-01,7.167306E-01,nan
09:48.5,4.200219E+00,1.707556E-01,7.172109E-01,nan
09:49.5,4.200222E+00,1.704646E-01,7.159893E-01,nan
09:50.5,4.200212E+00,1.704925E-01,7.161045E-01,nan
09:51.5,4.200207E+00,1.696918E-01,7.127406E-01,nan
09:52.5,4.200207E+00,1.700396E-01,7.142016E-01,nan
09:53.5,4.200202E+00,1.694249E-01,7.116187E-01,nan
09:54.5,4.200212E+00,1.694907E-01,7.118966E-01,nan
09:55.5,4.200224E+00,1.692693E-01,7.109690E-01,nan
09:56.5,4.200197E+00,1.686988E-01,7.085683E-01,nan
09:57.5,4.200194E+00,1.689910E-01,7.097952E-01,nan
09:58.5,4.200192E+00,1.685142E-01,7.077918E-01,nan
09:59.5,4.200192E+00,1.681587E-01,7.062989E-01,nan
10:00.5,4.200202E+00,1.683737E-01,7.072037E-01,nan
10:01.5,4.200180E+00,1.676616E-01,7.042089E-01,nan
10:02.5,4.200207E+00,1.677856E-01,7.047341E-01,nan
