protocol_pair,protocol_label_DCAC,file_name_DCAC,Q_label,Q_Ah,is_anchor,segment_label,t_DC_s,t_DCAC_s,dt_raw_s,t_geom_DC_s,t_geom_DCAC_s,dt_geom_s,dt_resid_s,geometry_phase_offset_rad,geometry_phase_offset_s,geometry_phase_reference_status,geometry_phase_fit_rmse_A,geometry_phase_fit_window_s
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.6,False,A_shared_prescribed_current,9177.43853740253,9176.275070148338,1.163467254191346,9176.470588233837,9174.125544506498,2.345043727338634,-1.1815764731472882,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.61,False,A_shared_prescribed_current,9212.736359781244,9211.380719560875,1.3556402203685138,9211.764705880885,9209.215980746352,2.548725134533015,-1.1930849141645012,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.6199999999999997,False,A_shared_prescribed_current,9248.034225479041,9246.816581513562,1.2176439654795104,9247.058823527934,9244.747796263075,2.311027264859149,-1.0933832993796386,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.63,False,A_shared_prescribed_current,9283.332150674867,9285.722041423658,-2.3898907487910037,9282.352941174984,9283.614909200003,-1.2619680250190868,-1.127922723771917,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.6399999999999997,False,A_shared_prescribed_current,9318.630050485745,9320.728093895808,-2.0980434100638377,9317.64705882203,9318.650038526039,-1.0029797040078847,-1.095063706055953,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.65,False,A_shared_prescribed_current,9353.928036915844,9355.791683198682,-1.86364628283809,9352.941176469081,9353.669025518195,-0.7278490491135017,-1.1357972337245883,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.6599999999999997,False,A_shared_prescribed_current,9389.225988592827,9390.80265918802,-1.5766705951937183,9388.23529411613,9388.674767601127,-0.4394734849975066,-1.1371971101962117,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,2.67,False,A_shared_prescribed_current,9424.524159980469,9409.842476301206,14.681683679262278,9423.529411763178,9437.53356615189,-14.004154388710958,28.685838067973236,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.69,False,B_voltage_boundary_control_state_split,9495.120126004156,9439.108897669892,56.01122833426416,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.6999999999999997,False,B_voltage_boundary_control_state_split,9530.417935112997,9453.844631811444,76.5733033015531,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.71,False,B_voltage_boundary_control_state_split,9565.715822937165,9469.859091511684,95.85673142548148,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.7199999999999998,False,B_voltage_boundary_control_state_split,9601.013674133035,9486.943393901453,114.07028023158273,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.73,False,B_voltage_boundary_control_state_split,9636.311599478388,9504.931542739901,131.38005673848602,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.7399999999999998,False,B_voltage_boundary_control_state_split,9671.60961411185,9523.713315590207,147.89629852164398,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.75,False,B_voltage_boundary_control_state_split,9706.90785195986,9543.206703693382,163.7011482664784,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.76,False,B_voltage_boundary_control_state_split,9742.205861557759,9563.359000442604,178.84686111515475,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.77,False,B_voltage_boundary_control_state_split,9777.503952039384,9584.138697187638,193.3652548517457,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.78,False,B_voltage_boundary_control_state_split,9812.802229335271,9605.515755636257,207.2864736990141,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.79,False,B_voltage_boundary_control_state_split,9848.100505208475,9627.475593218536,220.62491198993848,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.8,False,B_voltage_boundary_control_state_split,9883.398841874125,9650.01370976807,233.3851321060538,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.81,False,B_voltage_boundary_control_state_split,9918.69715726361,9673.118819899557,245.57833736405337,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.82,False,B_voltage_boundary_control_state_split,9953.995398518264,9696.784839364993,257.2105591532709,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.83,False,B_voltage_boundary_control_state_split,9989.293701774104,9721.005327841865,268.28837393223876,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.84,False,B_voltage_boundary_control_state_split,10024.592142948215,9745.771212458525,278.82093048969,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.85,False,B_voltage_boundary_control_state_split,10059.890473872296,9771.08455559641,288.80591827588614,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.86,False,B_voltage_boundary_control_state_split,10095.188786153276,9796.928345813401,298.26044033987455,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.87,False,B_voltage_boundary_control_state_split,10130.486813140513,9823.299701144908,307.18711199560494,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.88,False,B_voltage_boundary_control_state_split,10165.78489965067,9850.194417833942,315.59048181672733,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.89,False,B_voltage_boundary_control_state_split,10201.082742349614,9877.609973973777,323.4727683758374,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.9,False,B_voltage_boundary_control_state_split,10236.380563835355,9905.54470743686,330.8358563984948,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.91,False,B_voltage_boundary_control_state_split,10271.678533455211,9933.989225537525,337.68930791768616,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.92,False,B_voltage_boundary_control_state_split,10306.976443973404,9962.946979053075,344.0294649203297,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.9299999999999997,False,B_voltage_boundary_control_state_split,10342.274515326471,9992.418031568837,349.8564837576341,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.94,False,B_voltage_boundary_control_state_split,10377.572681942282,10022.406784391693,355.16589755058885,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.95,False,B_voltage_boundary_control_state_split,10412.870745221442,10052.912078806092,359.9586664153503,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentB_grid,2.96,False,B_voltage_boundary_control_state_split,10448.16908813963,10083.942249917398,364.2268382222319,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,2.98,False,D_late_CV_feedback,10520.29562031818,10147.633736023066,372.66188429511385,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,2.9899999999999998,False,D_late_CV_feedback,10557.827119603593,10180.323679004969,377.50344059862437,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.0,False,D_late_CV_feedback,10596.27184992409,10213.605651836062,382.66619808802716,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.01,False,D_late_CV_feedback,10635.65043314687,10247.490390656778,388.16004249009166,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.02,False,D_late_CV_feedback,10676.01086261153,10282.011226118859,393.9996364926719,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.03,False,D_late_CV_feedback,10717.4405929759,10317.190208990354,400.25038398554534,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.04,False,D_late_CV_feedback,10760.02315425276,10353.075699100178,406.9474551525818,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.05,False,D_late_CV_feedback,10803.862492670783,10389.693966678058,414.16852599272534,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.06,False,D_late_CV_feedback,10849.087218189294,10427.096760176768,421.9904580125258,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.07,False,D_late_CV_feedback,10895.848449994726,10465.333255876281,430.5151941184449,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.08,False,D_late_CV_feedback,10944.335644022818,10504.45615244993,439.8794915728886,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.09,False,D_late_CV_feedback,10994.738974855702,10544.537533423243,450.2014414324585,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.1,False,D_late_CV_feedback,11047.308712230972,10585.643798804487,461.6649134264844,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.11,False,D_late_CV_feedback,11102.36568242666,10627.863094393522,474.5025880331377,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.12,False,D_late_CV_feedback,11160.258360828695,10671.303209959384,488.9551508693112,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.13,False,D_late_CV_feedback,11221.420823512575,10716.069781843315,505.35104166926067,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.14,False,D_late_CV_feedback,11286.42016849044,10762.293818705426,524.1263497850141,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.15,False,D_late_CV_feedback,11355.952216394402,10810.14345461447,545.808761779932,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.16,False,D_late_CV_feedback,11430.938042803278,10859.809755368475,571.1282874348035,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.17,False,D_late_CV_feedback,11512.534477410607,10911.481470855244,601.053006555363,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.18,False,D_late_CV_feedback,11602.294923455172,10965.419268987367,636.8756544678054,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.19,False,D_late_CV_feedback,11702.448048800505,11021.92090832081,680.5271404796949,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.2,False,D_late_CV_feedback,11816.043718828085,11081.339291451206,734.7044273768788,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.21,False,D_late_CV_feedback,11947.63281883244,11144.139310927809,803.4935079046318,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.2199999999999998,False,D_late_CV_feedback,12104.451883180589,11210.892797183227,893.5590859973618,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.23,False,D_late_CV_feedback,12298.551668211538,11282.258600521676,1016.2930676898613,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.24,False,D_late_CV_feedback,12551.373638629128,11359.152014142413,1192.221624486714,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentD_grid,3.25,False,D_late_CV_feedback,12906.66433617718,11442.796492905503,1463.867843271677,,,,,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
