parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,t_DC_s,t_DCAC_s,t_DC_min,t_DCAC_min,delta_t_full_s,delta_t_full_min,control_state_DC_Qbased,control_state_DCAC_Qbased,segment_label_Qbased,control_state_DC_timebased,control_state_DCAC_timebased,segment_label_timebased
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.049380908595659,0.6098761817191318,0.6598761817191319,7318.5141806295815,7121.756843787645,121.97523634382635,118.69594739646075,196.7573368419362,3.279288947365603,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.0836760354397947,0.6167352070879589,0.666735207087959,7400.822485055507,7146.6345394892505,123.34704141759178,119.11057565815418,254.18794556625653,4.236465759437609,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.11797116228393,0.623594232456786,0.6735942324567861,7483.130789481433,7171.439324853394,124.71884649135721,119.52398874755657,311.6914646280384,5.19485774380064,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.152266289128066,0.6304532578256132,0.6804532578256133,7565.439093907358,7197.084709177352,126.09065156512264,119.95141181962254,368.35438473000613,6.139239745500102,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.1865614159722013,0.6373122831944402,0.6873122831944403,7647.747398333284,7224.791017130565,127.46245663888807,120.41318361884275,422.95638120271906,7.049273020045318,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.2208565428163367,0.6441713085632673,0.6941713085632674,7730.0557027592085,7256.825182002676,128.83426171265347,120.94708636671128,473.2305207565323,7.887175345942206,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.2551516696604725,0.6510303339320945,0.7010303339320946,7812.364007185134,7299.962230670718,130.20606678641892,121.6660371778453,512.4017765144163,8.540029608573604,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.289446796504608,0.6578893593009216,0.7078893593009217,7894.672311611059,7780.342107872657,131.5778718601843,129.6723684645443,114.3302037384019,1.9055033956400318,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.3237419233487437,0.6647483846697487,0.7147483846697488,7976.980616036985,7807.125528299659,132.94967693394975,130.11875880499431,169.85508773732636,2.8309181289554393,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.358037050192879,0.6716074100385758,0.7216074100385759,8059.28892046291,7832.352925393135,134.32148200771516,130.5392154232189,226.93599506977534,3.7822665844962557,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.3923321770370145,0.6784664354074029,0.728466435407403,8141.597224888835,7857.083586558658,135.69328708148058,130.95139310931097,284.51363833017695,4.741893972169616,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.4266273038811503,0.68532546077623,0.7353254607762301,8223.905529314761,7882.206515981876,137.06509215524602,131.37010859969794,341.69901333288544,5.694983555548091,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.4609224307252857,0.6921844861450571,0.7421844861450572,8306.213833740685,7908.746568104385,138.4368972290114,131.81244280173976,397.4672656363,6.624454427271667,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.4952175575694215,0.6990435115138843,0.7490435115138844,8388.522138166612,7938.318490615509,139.80870230277688,132.30530817692517,450.20364755110313,7.5033941258517185,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.529512684413557,0.7059025368827114,0.7559025368827115,8470.830442592536,7974.635646904725,141.18050737654227,132.91059411507874,496.19479568781117,8.26991326146352,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.5638078112576927,0.7127615622515385,0.7627615622515386,8553.138747018464,8038.603900191792,142.55231245030774,133.9767316698632,514.534846826672,8.575580780444534,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.598102938101828,0.7196205876203656,0.7696205876203657,8635.447051444387,8492.155153235191,143.92411752407313,141.53591922058652,143.291898209196,2.3881983034866,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.6323980649459635,0.7264796129891927,0.7764796129891928,8717.755355870313,8517.962614727461,145.29592259783854,141.96604357879102,199.7927411428518,3.3298790190475303,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.6666931917900993,0.7333386383580198,0.7833386383580199,8800.063660296239,8542.814020017526,146.66772767160398,142.38023366695876,257.24964027871283,4.287494004645214,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.7009883186342347,0.7401976637268469,0.790197663726847,8882.371964722164,8567.63926217133,148.0395327453694,142.7939877028555,314.7327025508348,5.245545042513913,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.7352834454783705,0.7470566890956741,0.7970566890956742,8964.68026914809,8593.358718233005,149.41133781913484,143.2226453038834,371.321550915085,6.188692515251417,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.769578572322506,0.7539157144645012,0.8039157144645013,9046.988573574014,8621.222768362357,150.78314289290023,143.68704613937263,425.7658052116567,7.096096753527612,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.8038736991666418,0.7607747398333283,0.8107747398333284,9129.296877999941,8653.597531556803,152.15494796666567,144.22662552594673,475.699346443138,7.928322440718967,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.838168826010777,0.7676337652021554,0.8176337652021555,9211.605182425865,8697.84579026945,153.5267530404311,144.96409650449084,513.7593921564148,8.562656535940247,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.8724639528549125,0.7744927905709825,0.8244927905709826,9293.91348685179,9176.694346619946,154.8985581141965,152.9449057769991,117.219140231844,1.9536523371974,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.9067590796990483,0.7813518159398096,0.8313518159398097,9376.221791277716,9203.361591378445,156.27036318796192,153.3893598563074,172.8601998992708,2.8810033316545134,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.9410542065431837,0.7882108413086367,0.8382108413086368,9458.530095703642,9228.538689372368,157.64216826172736,153.80897815620614,229.99140633127354,3.8331901055212256,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,3.9753493333873196,0.7950698666774639,0.845069866677464,9540.838400129567,9253.268020649588,159.01397333549278,154.22113367749313,287.57037947997924,4.792839657999654,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.0096444602314545,0.8019288920462909,0.851928892046291,9623.146704555491,9278.438141572979,160.3857784092582,154.64063569288297,344.7085629825124,5.745142716375207,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.043939587075591,0.8087879174151181,0.8587879174151182,9705.455008981418,9305.089875783973,161.75758348302364,155.0848312630662,400.3651331974452,6.672752219957419,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.078234713919726,0.8156469427839452,0.8656469427839453,9787.763313407344,9334.895385745895,163.12938855678905,155.58158976243158,452.86792766144936,7.547798794357489,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.1125298407638615,0.8225059681527723,0.8725059681527724,9870.071617833268,9371.784948516888,164.50119363055447,156.1964158086148,498.28666931637963,8.30477782193966,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.146824967607997,0.8293649935215994,0.8793649935215995,9952.379922259193,9441.615578974226,165.87299870431988,157.36025964957042,510.76434328496725,8.512739054749455,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.181120094452132,0.8362240188904264,0.8862240188904265,10034.688226685117,9888.435404353371,167.2448037780853,164.80725673922285,146.25282233174585,2.437547038862431,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.215415221296268,0.8430830442592535,0.8930830442592536,10116.996531111043,9914.165327765018,168.6166088518507,165.23608879608364,202.83120334602427,3.380520055767071,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.249710348140404,0.8499420696280808,0.8999420696280809,10199.30483553697,9938.993433101241,169.98841392561616,165.64989055168735,260.3114024357292,4.33852337392882,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.284005474984539,0.8568010949969078,0.9068010949969079,10281.613139962894,9963.841580725795,171.36021899938157,166.0640263454299,317.7715592370987,5.296192653951645,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.318300601828675,0.8636601203657349,0.913660120365735,10363.92144438882,9989.638323691905,172.732024073147,166.49397206153174,374.2831206969149,6.238052011615249,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.35259572867281,0.870519145734562,0.9205191457345621,10446.229748814743,10017.665548787316,174.10382914691237,166.9610924797886,428.56420002742743,7.14273666712379,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.3868908555169455,0.8773781711033891,0.9273781711033892,10528.538053240669,10050.399606802364,175.47563422067782,167.50666011337273,478.1384464383045,7.968974107305075,CC,AC_off_CV,B_boundary_transition,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.421185982361082,0.8842371964722163,0.9342371964722164,10610.846357666596,10095.866252625896,176.84743929444326,168.26443754376493,514.9801050407004,8.58300175067834,CC,AC_off_CV,B_boundary_transition,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.455481109205217,0.8910962218410434,0.9410962218410435,10693.15466209252,10634.642612193546,178.21924436820868,177.2440435365591,58.51204989897451,0.9752008316495752,CC,AC_off_CV,B_boundary_transition,CC,AC_off_CV,B_DCAC_CV__DC_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.4897762360493525,0.8979552472098705,0.9479552472098706,10775.462966518446,10710.665896694949,179.5910494419741,178.51109827824914,64.79706982349671,1.0799511637249453,CC,AC_off_CV,B_boundary_transition,CC,AC_off_CV,B_DCAC_CV__DC_CC
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.524071362893488,0.9048142725786976,0.9548142725786977,10862.737665598685,10796.584231436425,181.0456277599781,179.94307052394043,66.15343416225915,1.1025572360376523,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.558366489737623,0.9116732979475246,0.9616732979475247,10961.318650556652,10893.962092441408,182.6886441759442,181.56603487402347,67.35655811524339,1.122609301920723,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.5926616165817595,0.9185323233163519,0.968532323316352,11072.703386483818,11004.856660106014,184.54505644139695,183.41427766843356,67.84672637780386,1.1307787729633978,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.626956743425895,0.925391348685179,0.9753913486851791,11199.528946857477,11132.06888900664,186.65881578095795,185.53448148344398,67.46005785083798,1.1243342975139663,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.66125187027003,0.932250374054006,0.9822503740540061,11345.633485222625,11279.560968300828,189.09389142037708,187.9926828050138,66.0725169217967,1.1012086153632785,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.695546997114166,0.9391093994228331,0.9891093994228332,11516.759337482554,11453.21168014751,191.94598895804256,190.88686133579182,63.54765733504428,1.059127622250738,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.729842123958301,0.9459684247916602,0.9959684247916603,11721.980700954638,11662.297732546407,195.36634501591064,194.37162887577344,59.68296840823132,0.9947161401371887,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.764137250802437,0.9528274501604874,1.0028274501604875,11976.817532326459,11922.713923287494,199.6136255387743,198.71189872145823,54.10360903896435,0.9017268173160725,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.798432377646573,0.9596864755293145,1.0096864755293145,12311.197525904998,12265.170867677572,205.18662543174997,204.41951446129286,46.02665822742529,0.7671109704570881,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.832727504490708,0.9665455008981416,1.0165455008981417,12795.371572928723,12761.86808349015,213.2561928821454,212.6978013915025,33.503489438573524,0.5583914906428921,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P01_0p3DC_vs_0p3p0p7_10tau,4.8670226313348435,0.9734045262669687,1.0234045262669687,13677.123152429967,13667.683851076676,227.95205254049947,227.79473085127793,9.43930135329174,0.15732168922152898,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.1,0.02,0.07,240.0,222.84758723660656,4.0,3.7141264539434427,17.152412763393443,0.2858735460565574,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.13429901732555038,0.026859803465110077,0.07685980346511008,322.3176415813209,296.43363045503963,5.371960693022015,4.940560507583994,25.88401112628128,0.43140018543802133,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.16859803465110074,0.03371960693022015,0.08371960693022015,404.63528316264177,370.0098756996871,6.74392138604403,6.166831261661452,34.62540746295468,0.577090124382578,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.20289705197665112,0.04057941039533022,0.09057941039533023,486.9529247439627,443.96371975371045,8.115882079066045,7.399395329228508,42.98920499025223,0.7164867498375372,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.2371960693022015,0.047439213860440296,0.0974392138604403,569.2705663252837,519.234361035175,9.487842772088062,8.653906017252917,50.03620529010868,0.8339367548351447,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.2714950866277519,0.05429901732555038,0.10429901732555039,651.5882079066046,639.0826118556528,10.859803465110076,10.651376864260879,12.505596050951794,0.20842660084919656,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.3057941039533022,0.06115882079066044,0.11115882079066045,733.9058494879253,712.8140407563799,12.231764158132087,11.880234012606332,21.09180873154537,0.3515301455257562,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.3400931212788526,0.06801862425577052,0.11801862425577052,816.2234910692462,786.3589469881975,13.603724851154103,13.105982449803292,29.86454408104862,0.4977424013508103,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.374392138604403,0.0748784277208806,0.1248784277208806,898.5411326505673,860.0467359769424,14.975685544176121,14.334112266282373,38.49439667362492,0.6415732778937486,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4086911559299533,0.08173823118599066,0.13173823118599065,980.858774231888,934.4041509867143,16.347646237198134,15.573402516445238,46.45462324517371,0.7742437207528952,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4429901732555037,0.08859803465110075,0.13859803465110077,1063.176415813209,1011.594790382774,17.71960693022015,16.859913173046234,51.58162543043488,0.8596937571739147,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.4772891905810541,0.09545783811621082,0.14545783811621082,1145.4940573945298,1129.141536644224,19.091567623242163,18.819025610737068,16.352520750305757,0.27254201250509597,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5115882079066044,0.10231764158132088,0.15231764158132088,1227.8116989758505,1202.7445027310976,20.463528316264174,20.04574171218496,25.06719624475295,0.4177866040792158,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5458872252321548,0.10917744504643097,0.15917744504643097,1310.1293405571716,1276.313850852017,21.835489009286196,21.271897514200283,33.81548970515473,0.5635914950859122,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.5801862425577052,0.11603724851154104,0.16603724851154106,1392.4469821384926,1350.2127309198133,23.20744970230821,22.503545515330224,42.23425121867922,0.703904186977987,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6144852598832555,0.1228970519766511,0.17289705197665112,1474.7646237198132,1425.2642605921747,24.57941039533022,23.75440434320291,49.50036312763859,0.8250060521273099,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6487842772088059,0.1297568554417612,0.17975685544176118,1557.0822653011342,1545.3531269844198,25.951371088352236,25.75588544974033,11.729138316714398,0.19548563861190663,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.6830832945343563,0.13661665890687127,0.1866166589068713,1639.3999068824553,1619.1194185905435,27.323331781374254,26.985323643175725,20.28048829191175,0.3380081381985292,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.7173823118599066,0.14347646237198133,0.19347646237198135,1721.717548463776,1692.669020141613,28.695292474396265,28.21115033569355,29.048528322163065,0.4841421387027178,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.751681329185457,0.15033626583709142,0.2003362658370914,1804.035190045097,1766.3343013215867,30.067253167418283,29.438905022026447,37.70088872351016,0.628348145391836,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.7859803465110075,0.15719606930220148,0.20719606930220147,1886.3528316264178,1840.5927495850674,31.439213860440297,30.67654582641779,45.760082041350415,0.7626680340225069,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8202793638365578,0.16405587276731154,0.21405587276731153,1968.6704732077387,1917.173829930777,32.811174553462315,31.952897165512947,51.49664327696178,0.8582773879493629,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8545783811621082,0.17091567623242163,0.22091567623242164,2050.9881147890596,2035.4345718208606,34.183135246484326,33.92390953034768,15.553542968199054,0.2592257161366509,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.8888773984876586,0.1777754796975317,0.2277754796975317,2133.3057563703805,2109.0547246359583,35.555095939506344,35.15091207726597,24.251031734422213,0.40418386224037023,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9231764158132089,0.18463528316264177,0.23463528316264176,2215.6233979517015,2182.617036208597,36.927056632528355,36.376950603476615,33.00636174310466,0.5501060290517443,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9574754331387593,0.19149508662775186,0.24149508662775188,2297.9410395330224,2256.4693334900553,38.29901732555037,37.60782222483426,41.47170604296707,0.6911951007161179,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,0.9917744504643097,0.19835489009286195,0.24835489009286194,2380.2586811143433,2331.331069826605,39.67097801857239,38.85551783044342,48.92761128773827,0.8154601881289713,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0260734677898602,0.20521469355797203,0.25521469355797205,2462.576322695664,2451.621071230521,41.0429387115944,40.86035118717535,10.955251465143192,0.1825875244190532,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0603724851154104,0.21207449702308206,0.26207449702308205,2544.8939642769847,2525.4245966108333,42.41489940461641,42.09040994351389,19.469367666151356,0.3244894611025226,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.0946715024409608,0.21893430048819215,0.26893430048819217,2627.211605858306,2598.9785452567257,43.78686009763843,43.3163090876121,28.23306060158029,0.4705510100263382,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.1289705197665112,0.22579410395330224,0.2757941039533022,2709.529247439627,2672.6223390648365,45.15882079066045,44.54370565108061,36.90690837479042,0.6151151395798403,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Chen2020,P02_0p3DC_vs_0p3p0p7_1tau,1.1632695370920616,0.23265390741841233,0.28265390741841234,2791.846889020948,2746.793083940036,46.53078148368247,45.77988473233393,45.05380508091184,0.7508967513485307,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
