t_s,I_charge_A,I_py_A,Q_geom_Ah,AC_C_scheduled,condition
1029.0,1.6396577456612245,-1.6396577456612245,0.4287921788824924,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1029.5,1.671750774380118,-1.671750774380118,0.4290221378074952,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1030.0,1.703829333902978,-1.703829333902978,0.4292565530927927,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1030.5,1.735890721761809,-1.735890721761809,0.42949542254110273,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1031.0,1.7679322369352977,-1.7679322369352977,0.42973874357990116,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1031.5,1.7999511800762615,-1.7999511800762615,0.42998651326163806,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1032.0,1.8319448537391552,-1.8319448537391552,0.4302387282639864,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1032.5,1.8639105626072188,-1.8639105626072188,0.43049538489012157,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1033.0,1.8958456137196447,-1.8958456137196447,0.43075647906903314,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1033.5,1.9277473166983472,-1.9277473166983472,0.43102200635586774,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1034.0,1.959612983974714,-1.959612983974714,0.4312919619323034,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1034.5,1.9914399310159223,-1.9914399310159223,0.4315663406069555,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1035.0,2.0232254765511963,-2.0232254765511963,0.4318451368158143,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1035.5,2.054966942797593,-2.054966942797593,0.43212834462271354,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1036.0,2.0866616556856923,-2.0866616556856923,0.43241595771983043,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1036.5,2.118306945084776,-2.118306945084776,0.43270796942821727,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1037.0,2.1499001450278703,-2.1499001450278703,0.433004372698364,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1037.5,2.181438593936246,-2.181438593936246,0.43330516011079206,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1038.0,2.212919634843728,-2.212919634843728,0.4336103238766796,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1038.5,2.2443406156204944,-2.2443406156204944,0.4339198558385174,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1039.0,2.275698889196472,-2.275698889196472,0.4342337474707963,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1039.5,2.306991813784422,-2.306991813784422,0.4345519898807255,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1040.0,2.3382167531024036,-2.3382167531024036,0.43487457380898153,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1040.5,2.3693710765959644,-2.3693710765959644,0.4352014896304884,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1041.0,2.400452159659654,-2.400452159659654,0.43553272735522836,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1041.5,2.4314573838582323,-2.4314573838582323,0.4358682766290838,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1042.0,2.4623841371471653,-2.4623841371471653,0.4362081267347091,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1042.5,2.4932298140927722,-2.4932298140927722,0.43655226659243407,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1043.0,2.523991816091626,-2.523991816091626,0.4369006847611969,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1043.5,2.5546675515895663,-2.5546675515895663,0.4372533694395081,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1044.0,2.5852544362999352,-2.5852544362999352,0.4376103084664449,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1044.5,2.615749893421383,-2.615749893421383,0.4379714893226755,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1045.0,2.6461513538548576,-2.6461513538548576,0.43833689913151413,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1045.5,2.676456256420133,-2.676456256420133,0.4387065246600054,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1046.0,2.7066620480714843,-2.7066620480714843,0.43908035232003956,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1046.5,2.736766184112861,-2.736766184112861,0.4394583681694968,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1047.0,2.7667661284121743,-2.7667661284121743,0.43984055791342214,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1047.5,2.7966593536150475,-2.7966593536150475,0.4402269069052296,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1048.0,2.826443341357638,-2.826443341357638,0.440617400147936,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1048.5,2.8561155824788953,-2.8561155824788953,0.4410120222954247,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1049.0,2.8856735772318483,-2.8856735772318483,0.4414107576537379,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1049.5,2.9151148354942933,-2.9151148354942933,0.44181359018239946,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1050.0,2.9444368769784814,-2.9444368769784814,0.44222050349576564,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1050.5,2.9736372314401507,-2.9736372314401507,0.4426314808644058,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1051.0,3.002713438886601,-3.002713438886601,0.44304650521651184,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1051.5,3.0316630497838997,-3.0316630497838997,0.44346555913933616,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1052.0,3.0604836252633247,-3.0604836252633247,0.44388862488065883,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1052.5,3.0891727373267366,-3.0891727373267366,0.4443156843502831,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1053.0,3.117727969051216,-3.117727969051216,0.4447467191215594,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1053.5,3.146146914792589,-3.146146914792589,0.4451817104329374,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1054.0,3.174427180388179,-3.174427180388179,0.4456206391895472,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1054.5,3.2025663833584184,-3.2025663833584184,0.4460634859648074,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1055.0,3.2305621531076447,-3.2305621531076447,0.44651023100206194,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1055.5,3.2584121311237277,-3.2584121311237277,0.4469608542162447,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1056.0,3.286113971176851,-3.286113971176851,0.44741533519557114,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1056.5,3.3136653395170788,-3.3136653395170788,0.44787365320325817,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1057.0,3.341063915071058,-3.341063915071058,0.44833578717927125,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1057.5,3.3683073896374647,-3.3683073896374647,0.44880171574209826,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1058.0,3.3953934680815463,-3.3953934680815463,0.449271417190551,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1058.5,3.422319868528395,-3.422319868528395,0.44974486950559334,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1059.0,3.4490843225552625,-3.4490843225552625,0.45022205035219637,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1059.5,3.475684575382588,-3.475684575382588,0.45070293708121983,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1060.0,3.502118386064029,-3.502118386064029,0.45118750673132024,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1060.5,3.528383527675172,-3.528383527675172,0.4516757360308855,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1061.0,3.554477787501221,-3.554477787501221,0.45216760139999496,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1061.5,3.580398967223328,-3.580398967223328,0.4526630789524064,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1062.0,3.6061448831038705,-3.6061448831038705,0.453162144497568,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1062.5,3.6317133661703407,-3.6317133661703407,0.45366477354265644,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1063.0,3.6571022623981535,-3.6571022623981535,0.4541709412946403,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1063.5,3.6823094328920303,-3.6823094328920303,0.4546806226623688,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1064.0,3.707332754066263,-3.707332754066263,0.4551937922586854,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1064.5,3.732170117823583,-3.732170117823583,0.45571042440256665,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1065.0,3.7568194317327337,-3.7568194317327337,0.45623049312128583,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1065.5,3.7812786192048127,-3.7812786192048127,0.4567539721526009,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1066.0,3.8055456196681385,-3.8055456196681385,0.4572808349469671,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1066.5,3.8296183887419204,-3.8296183887419204,0.4578110546697734,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1067.0,3.853494898408413,-3.853494898408413,0.4583446042036033,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1067.5,3.87717313718384,-3.87717313718384,0.4588814561505194,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1068.0,3.9006511102877806,-3.9006511102877806,0.45942158283437157,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1068.5,3.9239268398112928,-3.9239268398112928,0.4599649563031285,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1069.0,3.94699836488347,-3.94699836488347,0.4605115483312323,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1069.5,3.969863741836707,-3.969863741836707,0.4610613304219767,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1070.0,3.9925210443703745,-3.9925210443703745,0.46161427380990777,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1070.5,4.0149683637131695,-4.0149683637131695,0.4621703494632469,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1071.0,4.037203808783854,-4.037203808783854,0.462729528086337,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1071.5,4.059225506350634,-4.059225506350634,0.4632917801221102,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1072.0,4.081031601188907,-4.081031601188907,0.46385707575457824,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1072.5,4.102620256237621,-4.102620256237621,0.46442538491134394,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1073.0,4.12398965275397,-4.12398965275397,0.4649966772661351,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1073.5,4.145137990466685,-4.145137990466685,0.4655709222413587,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1074.0,4.166063487727628,-4.166063487727628,0.4661480890106778,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1074.5,4.186764381661957,-4.186764381661957,0.4667281465016076,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1075.0,4.2072389283165705,-4.2072389283165705,0.46731106339813394,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1075.5,4.227485402807096,-4.227485402807096,0.4678968081433509,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1076.0,4.247502099463137,-4.247502099463137,0.46848534894211963,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1076.5,4.267287331972033,-4.267287331972033,0.469076653763747,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1077.0,4.286839433520858,-4.286839433520858,0.469670690344684,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1077.5,4.3061567569368995,-4.3061567569368995,0.47026742619124356,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1078.0,4.325237674826397,-4.325237674826397,0.47086682858233825,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1078.5,4.344080579711626,-4.344080579711626,0.47146886457223675,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1079.0,4.362683884166367,-4.362683884166367,0.4720735009933394,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1079.5,4.381046020949585,-4.381046020949585,0.4726807044589725,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1080.0,4.399165443137511,-4.399165443137511,0.47329044136620074,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1080.5,4.41704062425392,-4.41704062425392,0.4739026778986585,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1081.0,4.434670058398773,-4.434670058398773,0.47451738002939825,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1081.5,4.452052260375034,-4.452052260375034,0.4751345135237575,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1082.0,4.469185765813842,-4.469185765813842,0.47575404394224285,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1082.5,4.486069131297826,-4.486069131297826,0.47637593664343114,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1083.0,4.502700934482754,-4.502700934482754,0.4770001567868882,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1083.5,4.519079774217316,-4.519079774217316,0.4776266693361034,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1084.0,4.535204270661202,-4.535204270661202,0.47825543906144224,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1084.5,4.551073065401313,-4.551073065401313,0.47888643054311325,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1085.0,4.566684821566239,-4.566684821566239,0.4795196081741526,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1085.5,4.582038223938834,-4.582038223938834,0.4801549361634238,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1086.0,4.597131979067077,-4.597131979067077,0.48079237853863255,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1086.5,4.611964815372978,-4.611964815372978,0.4814318991493576,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1087.0,4.62653548325976,-4.62653548325976,0.482073461670096,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1087.5,4.640842755217077,-4.640842755217077,0.4827170296033236,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1088.0,4.654885425924478,-4.654885425924478,0.4833625662825695,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1088.5,4.668662312352904,-4.668662312352904,0.4840100348755055,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1089.0,4.68217225386439,-4.68217225386439,0.48465939838704836,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1089.5,4.69541411230981,-4.69541411230981,0.4853106196624771,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1090.0,4.70838677212479,-4.70838677212479,0.48596366139056285,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1090.5,4.7210891404236754,-4.7210891404236754,0.48661848610671204,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1091.0,4.733520147091591,-4.733520147091591,0.4872750561961228,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1091.5,4.7456787448746205,-4.7456787448746205,0.4879333338969538,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1092.0,4.757563909468001,-4.757563909468001,0.48859328130350543,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1092.5,4.769174639602444,-4.769174639602444,0.48925486036941307,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1093.0,4.780509957128465,-4.780509957128465,0.48991803291085273,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1093.5,4.79156890709881,-4.79156890709881,0.4905827606097574,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1094.0,4.802350557848878,-4.802350557848878,0.49124900501704544,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1094.5,4.812854001075243,-4.812854001075243,0.49191672755585963,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1095.0,4.823078351912137,-4.823078351912137,0.4925858895248171,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1095.5,4.833022749006035,-4.833022749006035,0.4932564521012697,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1096.0,4.84268635458818,-4.84268635458818,0.49392837634457487,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1096.5,4.8520683545451995,-4.8520683545451995,0.4946016231993758,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1097.0,4.861167958487655,-4.861167958487655,0.495276153498892,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1097.5,4.86998439981666,-4.86998439981666,0.49595192796821863,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1098.0,4.87851693578844,-4.87851693578844,0.4966289072276357,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1098.5,4.886764847576918,-4.886764847576918,0.49730705179592494,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1099.0,4.894727440334261,-4.894727440334261,0.4979863220936966,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1099.5,4.902404043249434,-4.902404043249434,0.49866667844672324,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1100.0,4.909794009604692,-4.909794009604692,0.4993480810892825,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1100.5,4.916896716830086,-4.916896716830086,0.5000304901675072,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1101.0,4.923711566555887,-4.923711566555887,0.5007138657427423,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1101.5,4.930237984663018,-4.930237984663018,0.5013981677949103,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1102.0,4.936475421331404,-4.936475421331404,0.5020833562258822,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1102.5,4.9424233510863065,-4.9424233510863065,0.5027693908628555,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1103.0,4.948081272842577,-4.948081272842577,0.5034562314617396,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1103.5,4.953448709946882,-4.953448709946882,0.5041438377105444,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1104.0,4.958525210217861,-4.958525210217861,0.5048321692327781,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1104.5,4.963310345984202,-4.963310345984202,0.5055211855908477,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1105.0,4.9678037141206985,-4.9678037141206985,0.5062108462894661,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1105.5,4.972004936082186,-4.972004936082186,0.5069011107790635,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1106.0,4.97591365793545,-4.97591365793545,0.5075919384592036,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1106.5,4.9795295503890316,-4.9795295503890316,0.5082832886820039,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1107.0,4.982852308820974,-4.982852308820974,0.5089751207555602,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1107.5,4.985881653304487,-4.985881653304487,0.5096673939473744,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1108.0,4.988617328631527,-4.988617328631527,0.5103600674877866,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1108.5,4.991059104334296,-4.991059104334296,0.5110531005734092,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1109.0,4.99320677470466,-4.99320677470466,0.5117464523705647,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1109.5,4.995060158811478,-4.995060158811478,0.5124400820187256,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1110.0,4.996619100515844,-4.996619100515844,0.5131339486339567,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1110.5,4.997883468484241,-4.997883468484241,0.5138280113123594,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1111.0,4.998853156199607,-4.998853156199607,0.5145222291335181,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1111.5,4.999528081970306,-4.999528081970306,0.5152165611639465,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1112.0,4.999908188937011,-4.999908188937011,0.5159109664605374,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1112.5,4.999993445077498,-4.999993445077498,0.5166054040740106,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1113.0,4.999783843209336,-4.999783843209336,0.5172998330523638,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1113.5,4.999279400990497,-4.999279400990497,0.5179942124443221,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1114.0,4.998480160917871,-4.998480160917871,0.518688501302788,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1114.5,4.997386190323677,-4.997386190323677,0.5193826586882908,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1115.0,4.995997581369803,-4.995997581369803,0.5200766436724362,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1115.5,4.994314451040029,-4.994314451040029,0.5207704153413536,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1116.0,4.99233694113018,-4.99233694113018,0.5214639327991432,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1116.5,4.990065218236177,-4.990065218236177,0.5221571551713214,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1117.0,4.987499473740005,-4.987499473740005,0.5228500416082642,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1117.5,4.984639923793586,-4.984639923793586,0.5235425512886485,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1118.0,4.9814868093005735,-4.9814868093005735,0.5242346434228912,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1118.5,4.978040395896052,-4.978040395896052,0.5249262772565854,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1119.0,4.974300973924164,-4.974300973924164,0.525617412073934,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1119.5,4.970268858413647,-4.970268858413647,0.5263080072011797,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1120.0,4.965944389051295,-4.965944389051295,0.5269980220100314,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1120.5,4.961327930153338,-4.961327930153338,0.5276874159210873,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1121.0,4.9564198706347575,-4.9564198706347575,0.528376148407253,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1121.5,4.951220623976514,-4.951220623976514,0.5290641789971566,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1122.0,4.945730628190719,-4.945730628190719,0.529751467278557,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1122.5,4.93995034578373,-4.93995034578373,0.5304379729017498,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1123.0,4.933880263717194,-4.933880263717194,0.5311236555829651,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1123.5,4.927520893367008,-4.927520893367008,0.5318084751077626,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1124.0,4.920872770480264,-4.920872770480264,0.5324923913344187,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1124.5,4.913936455130079,-4.913936455130079,0.5331753641973083,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1125.0,4.906712531668452,-4.906712531668452,0.5338573537102804,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1125.5,4.899201608676997,-4.899201608676997,0.5345383199700267,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1126.0,4.891404318915704,-4.891404318915704,0.5352182231594429,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1126.5,4.883321319269607,-4.883321319269607,0.5358970235509835,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1127.0,4.874953290693467,-4.874953290693467,0.5365746815100088,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1127.5,4.866300938154381,-4.866300938154381,0.5372511574981231,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1128.0,4.857364990572417,-4.857364990572417,0.5379264120765069,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1128.5,4.848146200759183,-4.848146200759183,0.5386004059092383,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1129.0,4.838645345354428,-4.838645345354428,0.5392730997666073,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1129.5,4.828863224760591,-4.828863224760591,0.5399444545284209,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1130.0,4.818800663075381,-4.818800663075381,0.5406144311872983,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1130.5,4.808458508022366,-4.808458508022366,0.5412829908519579,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1131.0,4.797837630879527,-4.797837630879527,0.5419500947504927,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1131.5,4.786938926405884,-4.786938926405884,0.5426157042336375,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1132.0,4.775763312766092,-4.775763312766092,0.5432797807780244,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1132.5,4.764311731453117,-4.764311731453117,0.5439422859894286,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1133.0,4.752585147208889,-4.752585147208889,0.5446031816060023,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1133.5,4.740584547943063,-4.740584547943063,0.545262429501499,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1134.0,4.728310944649749,-4.728310944649749,0.5459199916884846,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1134.5,4.715765371322389,-4.715765371322389,0.5465758303215382,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1135.0,4.7029488848666,-4.7029488848666,0.5472299077004402,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1135.5,4.689862565011177,-4.689862565011177,0.5478821862733484,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1136.0,4.676507514217095,-4.676507514217095,0.5485326286399614,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1136.5,4.662884857584665,-4.662884857584665,0.54918119755467,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1137.0,4.6489957427587125,-4.6489957427587125,0.5498278559296937,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1137.5,4.634841339831938,-4.634841339831938,0.550472566838207,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1138.0,4.620422841246295,-4.620422841246295,0.5511152935174485,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1138.5,4.60574146169258,-4.60574146169258,0.5517559993718193,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1139.0,4.590798438008051,-4.590798438008051,0.5523946479759652,0.7,Chen2020_DFN_Day34_fixed_AC0p7
1139.5,4.575595029072277,-4.575595029072277,0.5530312030778457,0.7,Chen2020_DFN_Day34_fixed_AC0p7
