Q_Ah,t_full_s,t_even_s,t_odd_s,dt_even_minus_odd_s,dt_full_minus_even_s,dt_full_minus_odd_s
2.31,6115.310611916023,6115.43155071837,6116.189487787058,-0.7579370686880793,-0.1209388023471547,-0.878875871035234
2.32,6141.782551658005,6141.903487012573,6142.661430370865,-0.7579433582914135,-0.12093535456824611,-0.8788787128596596
2.33,6168.254521746719,6168.375445217717,6169.133419857786,-0.7579746400688236,-0.1209234709986049,-0.8788981110674285
2.34,6194.726580206126,6194.847499256381,6195.605482649223,-0.7579833928421067,-0.12091905025499727,-0.878902443097104
2.35,6221.198687501228,6221.319593184034,6222.0775980501685,-0.7580048661347973,-0.12090568280564185,-0.8789105489404392
2.36,6247.670756744798,6247.791652683008,6248.549680697991,-0.7580280149832106,-0.12089593820928712,-0.8789239531924977
2.3699999999999997,6274.142890548217,6274.263782287662,6275.021820316277,-0.7580380286144646,-0.12089173944514187,-0.8789297680596064
2.38,6300.614999305193,6300.7359122349535,6301.493905576285,-0.7579933413317121,-0.12091292976037948,-0.8789062710920916
2.3899999999999997,6327.086990639672,6327.207899507795,6327.965894802074,-0.7579952942787713,-0.1209088681234789,-0.8789041624022502
2.4,6353.558989417473,6353.679892611559,6354.437911739416,-0.7580191278575512,-0.12090319408616779,-0.878922321943719
2.4099999999999997,6380.031042231744,6380.1519679394,6380.909933026095,-0.757965086695549,-0.12092570765526034,-0.8788907943508093
2.42,6406.503112533841,6406.624033226861,6407.382012266845,-0.7579790399840931,-0.12092069301979791,-0.878899733003891
2.4299999999999997,6432.97512654196,6433.096030947367,6433.854041557344,-0.7580106099776458,-0.12090440540669078,-0.8789150153843366
2.44,6459.447238990978,6459.5681657945515,6460.326136535752,-0.7579707412005519,-0.12092680357363861,-0.8788975447741905
2.4499999999999997,6485.919294152359,6486.040206644198,6486.798204967256,-0.7579983230580183,-0.12091249183959007,-0.8789108148976084
2.46,6512.391440687821,6512.512359664988,6513.270346042902,-0.7579863779137668,-0.12091897716709354,-0.8789053550808603
2.4699999999999998,6538.863516744629,6538.984438692498,6539.742418561362,-0.757979868863913,-0.12092194786873733,-0.8789018167326503
2.48,6565.335489630415,6565.456395667548,6566.2144060414985,-0.7580103739501283,-0.12090603713295422,-0.8789164110830825
2.4899999999999998,6591.807559697761,6591.928472399412,6592.686476230441,-0.7580038310288728,-0.12091270165183232,-0.8789165326807051
2.5,6618.279648178603,6618.4005373467935,6619.158578288697,-0.7580409419033458,-0.12088916819084261,-0.8789301100941884
2.51,6644.7517148107645,6644.872593201552,6645.630653622331,-0.7580604207787474,-0.12087839078776597,-0.8789388115665133
2.52,6671.223735906547,6671.3446071087,6672.102680251177,-0.7580731424768601,-0.12087120215346658,-0.8789443446303267
2.53,6697.695807179972,6697.816672285845,6698.574765271005,-0.7580929851601468,-0.12086510587323573,-0.8789580910333825
2.54,6724.167785375938,6724.288641392302,6725.046745805546,-0.7581044132439274,-0.12085601636408683,-0.8789604296080142
2.55,6750.639850292094,6750.760710044372,6751.518819181788,-0.7581091374158859,-0.1208597522781929,-0.8789688896940788
2.56,6777.111992365894,6777.232856443758,6777.990950921461,-0.7580944777037075,-0.12086407786318887,-0.8789585555668964
2.57,6803.584061438969,6803.704910936193,6804.4630326224315,-0.7581216862381552,-0.12084949722429883,-0.8789711834624541
2.58,6830.056158604783,6830.177008749411,6830.935128902632,-0.7581201532211708,-0.12085014462718391,-0.8789702978483547
2.59,6856.528339377947,6856.649195983292,6857.407305376816,-0.758109393524137,-0.12085660534467024,-0.8789659988688072
2.6,6883.000456606054,6883.121316461814,6883.879415496501,-0.758099034686893,-0.12085985575959057,-0.8789588904464836
2.61,6909.472579609915,6909.593443864582,6910.351540516211,-0.7580966516288754,-0.1208642546671399,-0.8789609062960153
2.6199999999999997,6935.944802979155,6936.065675562683,6936.823754963494,-0.7580794008108569,-0.12087258352858044,-0.8789519843394373
2.63,6962.416971292574,6962.537862958593,6963.295905014935,-0.7580420563417647,-0.12089166601890611,-0.8789337223606708
2.6399999999999997,6988.889107998418,6989.010000525757,6989.768035309294,-0.7580347835364591,-0.12089252733949252,-0.8789273108759517
2.65,7015.361193847259,7015.482087389023,7016.240123404331,-0.75803601530788,-0.12089354176441702,-0.878929557072297
2.6599999999999997,7041.833352354198,7041.954231498904,7042.712299183262,-0.7580676843581386,-0.12087914470612304,-0.8789468290642617
2.67,7068.305608502128,7068.426514760441,7069.1845256281385,-0.7580108676975215,-0.12090625831297075,-0.8789171260104922
2.6799999999999997,7094.777792917767,7094.898704113985,7095.656710834789,-0.758006720803678,-0.12091119621800317,-0.8789179170216812
2.69,7121.249929131707,7121.370840098469,7122.128846546235,-0.7580064477660926,-0.12091096676158486,-0.8789174145276775
2.6999999999999997,7147.722141923125,7147.843046492502,7148.601066391325,-0.7580198988225675,-0.12090456937767158,-0.8789244682002391
2.71,7174.194356136059,7174.315263199107,7175.0732826804415,-0.758019481334486,-0.12090706304843479,-0.8789265443829208
2.7199999999999998,7200.666599162714,7200.787503915661,7201.545527705268,-0.7580237896072504,-0.1209047529464442,-0.8789285425536946
2.73,7227.138770451535,7227.259646907776,7228.017713734185,-0.7580668264090491,-0.12087645624160359,-0.8789432826506527
2.7399999999999998,7253.610760317543,7253.731633636752,7254.489702455465,-0.7580688187126725,-0.12087331920884026,-0.8789421379215128
2.75,7280.082734806038,7280.203613625041,7280.961678229194,-0.7580646041533328,-0.12087881900242792,-0.8789434231557607
2.76,7306.5547859223,7306.67565858411,7307.433731455312,-0.7580728712018754,-0.1208726618106084,-0.8789455330124838
2.77,7333.026813542979,7333.147700589257,7333.905749774041,-0.7580491847847952,-0.12088704627785773,-0.878936231062653
2.78,7359.498813617724,7359.619692469122,7360.377749598205,-0.758057129082772,-0.1208788513977197,-0.8789359804804917
2.79,7385.970843216024,7386.0917391859,7386.84976364529,-0.7580244593900716,-0.12089596987607365,-0.8789204292661452
2.8,7412.442888336958,7412.563774910861,7413.321816384914,-0.7580414740532433,-0.12088657390268054,-0.8789280479559238
2.81,7438.914853916989,7439.035733359698,7439.793791727845,-0.7580583681474309,-0.12087944270842854,-0.8789378108558594
2.82,7465.386847960994,7465.507722295176,7466.265792012496,-0.7580697173198132,-0.12087433418219007,-0.8789440515020033
2.83,7491.858806854892,7491.9796821252085,7492.737743495071,-0.758061369862844,-0.12087527031690115,-0.8789366401797452
2.84,7518.330665577541,7518.451544252838,7519.209604829046,-0.7580605762077539,-0.12087867529680807,-0.878939251504562
2.85,7544.802520415645,7544.9234099337755,7545.681445793386,-0.7580358596105725,-0.12088951813075255,-0.8789253777413251
2.86,7571.274432131461,7571.395318101159,7572.153363352,-0.7580452508409508,-0.12088596969806531,-0.8789312205390161
2.8699999999999997,7597.7463026345595,7597.867205379348,7598.625214596707,-0.7580092173593584,-0.12090274478850915,-0.8789119621478676
2.88,7624.218116253607,7624.338999624975,7625.097045222056,-0.7580455970810362,-0.12088337136810878,-0.878928968449145
2.8899999999999997,7650.840518502205,7650.957319240998,7651.746764701655,-0.7894454606566796,-0.11680073879324482,-0.9062461994499245
2.9,7678.205041800539,7678.323613307017,7679.133056443475,-0.8094431364579577,-0.11857150647756498,-0.9280146429355227
2.9099999999999997,7706.153728909543,7706.272808554351,7707.1013606906845,-0.8285521363332009,-0.11907964480815281,-0.9476317811413537
2.92,7734.636428054023,7734.759543284372,7735.599796925262,-0.8402536408902961,-0.123115230348958,-0.9633688712392541
2.9299999999999997,7763.623578788688,7763.747692904484,7764.604079164142,-0.8563862596574836,-0.1241141157961465,-0.9805003754536301
2.94,7793.108137494309,7793.234164618785,7794.105665552376,-0.8715009335910509,-0.12602712447642261,-0.9975280580674735
2.9499999999999997,7823.087511284494,7823.22032489183,7824.097139943916,-0.876815052085476,-0.13281360733617475,-1.0096286594216508
2.96,7853.568279484714,7853.703954265532,7854.593851906363,-0.8898976408308954,-0.13567478081768058,-1.025572421648576
2.9699999999999998,7884.549105081054,7884.688538381051,7885.590137583296,-0.9015992022450519,-0.1394332999971084,-1.0410325022421603
2.98,7916.043683200423,7916.185696080027,7917.102006857562,-0.916310777534818,-0.14201287960349873,-1.0583236571383168
2.9899999999999998,7948.084482568351,7948.229972014953,7949.160504612341,-0.9305325973882645,-0.14548944660236884,-1.0760220439906334
3.0,7980.68365816189,7980.83605408182,7981.774379477817,-0.9383253959967988,-0.15239591993031354,-1.0907213159271123
3.01,8013.856913298211,8014.01437146376,8014.963701480617,-0.9493300168569476,-0.15745816554863268,-1.1067881824055803
3.02,8047.622542935255,8047.784403781385,8048.748351046456,-0.9639472650715106,-0.16186084612945706,-1.1258081112009677
3.03,8082.020642582918,8082.18794701059,8083.165996108581,-0.978049097991061,-0.16730442767129716,-1.1453535256623582
3.04,8117.084345595619,8117.256901864455,8118.249832068423,-0.9929302039672621,-0.1725562688361606,-1.1654864728034227
3.05,8152.856336541833,8153.032120195399,8154.0462519076345,-1.014131712235212,-0.17578365356621362,-1.1899153658014257
3.06,8189.3786772414505,8189.557466797048,8190.5940676862165,-1.036600889168767,-0.17878955559717724,-1.2153904447659443
3.07,8226.706393250968,8226.89081746459,8227.949384043226,-1.0585665786366008,-0.1844242136212415,-1.2429907922578423
3.08,8264.901276944605,8265.091602366763,8266.172042739909,-1.080440373145393,-0.19032542215791182,-1.270765795303305
3.09,8304.034209830763,8304.228709553716,8305.337587099932,-1.1088775462158083,-0.19449972295296902,-1.3033772691687773
3.1,8344.180179523946,8344.3788580758,8345.519765588426,-1.1409075126266544,-0.19867855185293593,-1.3395860644795903
3.11,8385.421719512156,8385.629405040114,8386.794420628303,-1.1650155881889077,-0.20768552795743744,-1.3727011161463452
3.12,8427.869873867714,8428.082315516689,8429.28649558136,-1.2041800646711636,-0.2124416489750729,-1.4166217136462365
3.13,8471.656388399331,8471.874637532706,8473.120512489078,-1.245874956372063,-0.21824913337513863,-1.4641240897472017
3.1399999999999997,8516.90586964966,8517.132480885375,8518.419517159846,-1.2870362744706654,-0.22661123571560893,-1.5136475101862743
3.15,8563.791675840626,8564.027123706039,8565.362136125419,-1.3350124193802912,-0.23544786541242502,-1.5704602847927163
3.1599999999999997,8612.490250579463,8612.733747969965,8614.125536165166,-1.3917881952002062,-0.2434973905019433,-1.6352855857021495
3.17,8663.239852799103,8663.499228233599,8664.940618234383,-1.4413900007839402,-0.25937543449617806,-1.7007654352801183
3.1799999999999997,8716.307840642039,8716.580188415926,8718.089431603115,-1.5092431871889858,-0.27234777388730436,-1.7815909610762901
3.19,8772.010620236748,8772.295735172209,8773.885654545698,-1.5899193734894652,-0.2851149354610243,-1.8750343089504895
3.1999999999999997,8830.757944317133,8831.062011728573,8832.738118911673,-1.676107183100612,-0.3040674114399735,-1.9801745945405855
3.21,8893.026343283556,8893.35475353644,8895.12734768321,-1.7725941467706434,-0.3284102528832591,-2.1010043996539025
3.2199999999999998,8959.468174206495,8959.816177499879,8961.72123468722,-1.9050571873412991,-0.34800329338395386,-2.253060480725253
3.23,9030.884381322998,9031.252321458192,9033.326537118779,-2.0742156605865603,-0.36794013519465807,-2.4421557957812183
3.2399999999999998,9108.27943099456,9108.686880435864,9110.929322980619,-2.2424425447552494,-0.40744944130346994,-2.6498919860587193
3.25,9193.038564733157,9193.487969922535,9195.95615993316,-2.468190010624312,-0.44940518937801244,-2.9175952000023244
3.26,9287.02771247563,9287.542560067672,9290.27424666343,-2.7316865957582195,-0.5148475920414057,-3.246534187799625
3.27,9392.88814862188,9393.46274727263,9396.58622548465,-3.1234782120209275,-0.5745986507499765,-3.698076862770904
3.28,9514.430135564988,9515.092854236837,9518.733693619504,-3.640839382667764,-0.6627186718487792,-4.303558054516543
3.29,9657.612059718405,9658.397819912607,9662.75774881815,-4.359928905543711,-0.7857601942014298,-5.145689099745141
3.3,9831.76703978533,9832.752737746474,9838.157510181876,-5.404772435402265,-0.9856979611431598,-6.390470396545425
3.31,10053.844896330942,10055.10274876241,10062.256076291533,-7.15332752912218,-1.2578524314685637,-8.411179960590744
3.32,10356.895931647849,10358.662441233222,10368.885963287168,-10.223522053945999,-1.7665095853735693,-11.990031639319568
