protocol_pair,Q_Ah,dt_raw_s,dt_geom_s,dt_resid_s,abs_resid_s,t_DCAC_s,t_geom_DCAC_s,T_AC_s,geometry_phase_offset_rad,geom_prev_max_Q_Ah,geom_prev_max_time_s,geom_prev_max_deficit_mAh,geom_prev_max_lead_time_s,near_miss_deficit_le_1mAh,branch_jump_time_ge_0p25TAC,branch_jump_artifact_candidate
0.3C DC vs 0.3C+0.7C 10tau,1.03,513.601859555753,512.8051293145631,0.7967302411898345,0.7967302411898345,3122.079767375409,3122.488988332593,697.4335690969347,-0.0502654824574366,1.0297161830000887,3121.800000000003,0.2838169999113127,0.6889883325902701,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.5700000000000001,382.68493330215097,381.9126596920046,0.7722736101463852,0.7722736101463852,1629.3030440855316,1629.85204619031,697.4335690969347,-0.0502654824574366,0.5691754595851712,1628.9000000000015,0.8245404148288227,0.9520461903084652,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.46,115.08315052307512,114.33738590712552,0.7457646159496107,0.7457646159496107,1508.6310597844388,1509.1920258575267,697.4335690969347,-0.0502654824574366,0.4597567560760196,1508.9000000000015,0.2432439239803963,0.2920258575252319,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.56,358.72363991932116,357.9835815526935,0.7400583666276361,0.7400583666276361,1617.9665051004424,1618.4870066825583,697.4335690969347,-0.0502654824574366,0.5594751562415995,1617.9000000000015,0.5248437584005616,0.5870066825568756,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.47,138.5998259390533,137.87656635350254,0.7232595855507498,0.7232595855507498,1520.4121248931665,1520.9469630582053,697.4335690969347,-0.0502654824574366,0.4699591710016626,1520.9000000000015,0.040828998337349987,0.046963058203800756,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.55,334.44873076477165,333.7331670907797,0.7155636739919373,0.7155636739919373,1606.9438279028643,1607.4433034974093,697.4335690969347,-0.0502654824574366,0.54950225869101,1606.9000000000015,0.49774130899005176,0.5433034974078055,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.48,162.5499404779182,161.84379783613895,0.7061426417792518,0.7061426417792518,1531.7596960202247,1532.273849222625,697.4335690969347,-0.0502654824574366,0.47966473975839763,1531.9000000000015,0.3352602416023531,0.37384922262344844,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.54,309.9561714253348,309.25705211936565,0.6991193059691341,0.6991193059691341,1596.138789416513,1596.625300821761,697.4335690969347,-0.0502654824574366,0.5393240443640464,1595.9000000000015,0.6759556359536845,0.725300821759447,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.49,186.8149763185363,186.12159197880575,0.6933843397305282,0.6933843397305282,1542.7922946812964,1543.290172727014,697.4335690969347,-0.0502654824574366,0.48964176148156247,1542.9000000000015,0.35823851843752585,0.3901727270124411,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.53,285.3251915266717,284.6364023658473,0.688789160824399,0.688789160824399,1585.4722526345226,1585.9518329282164,697.4335690969347,-0.0502654824574366,0.529951233813485,1585.9000000000015,0.04876618651505904,0.05183292821493524,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.5,211.3022192235219,210.61614490865327,0.6860743148686197,0.6860743148686197,1553.6025995166824,1554.0897374442222,697.4335690969347,-0.0502654824574366,0.4998229182716699,1553.9000000000015,0.17708172833008629,0.18973744422078198,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.52,260.626692015677,259.943688462836,0.6830035528410008,0.6830035528410008,1574.8730852176047,1575.3504291841648,697.4335690969347,-0.0502654824574366,0.5195746019586354,1574.9000000000015,0.4253980413646552,0.4504291841633403,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.51,235.9301184299884,235.24751346165044,0.6826049683379551,0.6826049683379551,1564.2721868872825,1564.7524865382877,697.4335690969347,-0.0502654824574366,0.5091973538160713,1563.9000000000015,0.802646183928668,0.8524865382862572,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.23,515.8150333926119,515.1626373917984,0.6523960008134964,0.6523960008134964,3825.8176459236306,3826.013833196336,697.4335690969347,-0.0502654824574366,1.2299201614306325,3825.800000000003,0.07983856936744083,0.213833196332871,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7100000000000001,240.62000315659043,241.1560270680743,-0.5360239114838805,0.5360239114838805,2265.5351568050146,2264.726325873118,697.4335690969347,-0.0502654824574366,0.7091267084029863,2263.800000000003,0.87329159701377,0.9263258731152746,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7200000000000001,265.32181717927597,265.8575323136911,-0.5357151344151134,0.5357151344151134,2276.1309720675044,2275.318938274564,697.4335690969347,-0.0502654824574366,0.719510025586428,2274.800000000003,0.4899744135721251,0.518938274561151,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8200000000000001,495.19539071837926,494.6603295099585,0.5350612084207569,0.5350612084207569,2399.234579881525,2399.4573175489227,697.4335690969347,-0.0502654824574366,0.8196341488730174,2398.800000000003,0.36585112698261923,0.6573175489197638,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7000000000000001,215.9736580425497,216.50283902133424,-0.5291809787845523,0.5291809787845523,2254.88388787853,2254.0853962727956,697.4335690969347,-0.0502654824574366,0.6997329195029351,2253.800000000003,0.2670804970649199,0.2853962727926955,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7300000000000001,290.0131911815997,290.5393275304946,-0.5261363488948518,0.5261363488948518,2286.7373390685466,2285.9312607048237,697.4335690969347,-0.0502654824574366,0.7298767277927086,2285.800000000003,0.12327220729146937,0.13126070482076102,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.6900000000000001,191.45530914987148,191.96862848500817,-0.5133193351366572,0.5133193351366572,2244.104759406005,2243.325489162059,697.4335690969347,-0.0502654824574366,0.6895154477339449,2242.800000000003,0.48455226605514934,0.5254891620561466,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7400000000000001,314.6249395203695,315.13228287126367,-0.5073433508941889,0.5073433508941889,2297.423236085086,2296.632423011117,697.4335690969347,-0.0502654824574366,0.7392267072269885,2295.800000000003,0.7732927730116357,0.8324230111143152,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.68,167.14288136988716,167.6310168590794,-0.4881354891922456,0.4881354891922456,2233.119573496858,2232.3689831409247,697.4335690969347,-0.0502654824574366,0.679486718146436,2231.800000000003,0.5132818535640293,0.5689831409217732,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.7500000000000001,339.08364398920276,339.5621824564696,-0.4785384672668442,0.4785384672668442,2308.2621999007665,2307.496641072974,697.4335690969347,-0.0502654824574366,0.7493648508562686,2306.800000000003,0.6351491437315282,0.6966410729710333,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.67,143.1261735592052,143.5800473199747,-0.4538737607695111,0.4538737607695111,2221.838789812042,2221.1258350329667,697.4335690969347,-0.0502654824574366,0.6697145560283305,2220.800000000003,0.28544397166951896,0.3258350329638233,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.76,363.3086172585449,363.745125550623,-0.4365082920780878,0.4365082920780878,2319.3350227543215,2318.6078156258827,697.4335690969347,-0.0502654824574366,0.7592823936855193,2317.800000000003,0.717606314480701,0.8078156258798117,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.25,516.5963469387723,516.1890490159593,0.4072979228129725,0.4072979228129725,365.86365467903767,366.1638921605206,697.4335690969347,-0.0502654824574366,0.24996545228105266,366.0,0.03454771894734199,0.16389216052061784,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.66,119.52020202693755,119.92600394262718,-0.405801915689608,0.405801915689608,2210.1470751250154,2209.4857607632516,697.4335690969347,-0.0502654824574366,0.6594232885618768,2208.800000000003,0.5767114381232119,0.6857607632487088,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.45,511.0797485741482,510.6985631777859,0.381185396362298,0.381185396362298,1077.3369093579918,1077.5367309398105,697.4335690969347,-0.0502654824574366,0.44991607656347743,1076.9000000000015,0.08392343652258161,0.6367309398090129,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.77,387.2014420785481,387.5802401183459,-0.3787980397978572,0.3787980397978572,2330.7400429643,2330.0668187052224,697.4335690969347,-0.0502654824574366,0.769771592707599,2329.800000000003,0.22840729240103386,0.2668187052195208,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.78,410.63898301226845,410.94060313743967,-0.3016201251712118,0.3016201251712118,2342.600123221449,2342.0005733331905,697.4335690969347,-0.0502654824574366,0.7798361190862687,2341.800000000003,0.16388091373131797,0.200573333187549,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.02,498.44481185017,498.7062349781836,-0.2614231280135755,0.2614231280135755,3101.9392901985593,3101.293765021924,697.4335690969347,-0.0502654824574366,1.0197375182395345,3100.800000000003,0.262481760465505,0.4937650219212628,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.79,433.4622685777508,433.6555580121194,-0.1932894343685802,0.1932894343685802,2355.0744348946896,2354.5797361055734,697.4335690969347,-0.0502654824574366,0.7893981579141575,2353.800000000003,0.6018420858425744,0.7797361055704641,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.81,476.21742116805535,476.037768545119,0.1796526229363735,0.1796526229363735,2382.9147364244877,2382.785760866699,697.4335690969347,-0.0502654824574366,0.8093639668054246,2381.800000000003,0.6360331945755027,0.9857608666961823,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.42,517.5550563344677,517.6037094614267,-0.0486531269589249,0.0486531269589249,8024.520267439313,8023.572761125531,697.4335690969347,-0.0502654824574366,2.419707205205762,8022.600000000006,0.2927947942379383,0.9727611255248121,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8,455.43806437622607,455.481021995603,-0.0429576193769207,0.0429576193769207,2368.396374593261,2368.0483897691524,697.4335690969347,-0.0502654824574366,0.7998231609761729,2367.800000000003,0.17683902382714667,0.24838976914952582,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.54,54.790938436618035,11.861061104144255,42.92987733247378,42.92987733247378,1851.3040224052295,1894.021291836982,69.74335690969347,0.0125663706143592,0.5397286888138145,1893.7000000000044,0.27131118618550776,0.32129183697770713,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.56,55.06372607742287,12.422132678399748,42.64159339902312,42.64159339902312,1921.6264189423407,1964.048455556852,69.74335690969347,0.0125663706143592,0.5597029967596014,1963.7000000000044,0.2970032403986078,0.348455556847739,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.5800000000000001,55.29984946921877,12.98605939208528,42.31379007713349,42.31379007713349,1991.9860472721657,2034.072764137292,69.74335690969347,0.0125663706143592,0.5796794448394647,2033.7000000000044,0.32055516053541844,0.3727641372877315,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.46,51.69784577093401,9.656620587507632,42.04122518342638,42.04122518342638,1572.01636453658,1613.8727911771446,69.74335690969347,0.0125663706143592,0.4599254906749646,1573.9000000000015,0.07450932503544339,39.97279117714311,True,True,True
0.3C DC vs 0.3C+0.7C 1tau,0.6000000000000001,55.520884943181045,13.552650550996532,41.96823439218451,41.96823439218451,2062.360616562118,2104.0944082725064,69.74335690969347,0.0125663706143592,0.5996579565504458,2103.7000000000044,0.34204344955424126,0.3944082725020053,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.6200000000000001,55.72968111662885,14.121725980831345,41.60795513579751,41.60795513579751,2132.74724499982,2174.113568136797,69.74335690969347,0.0125663706143592,0.6196384542864577,2173.7000000000044,0.3615457135424105,0.4135681367924917,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.48,51.78914301188365,10.20326903341288,41.58587397847077,41.58587397847077,1642.5204934862593,1683.914378025351,69.74335690969347,0.0125663706143592,0.47998812632169224,1683.9000000000015,0.011873678307738889,0.014378025349515156,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.64,55.87692957125546,14.693115140050397,41.183814431205064,41.183814431205064,2203.1952504545006,2244.130414271703,69.74335690969347,0.0125663706143592,0.6396208593797692,2243.7000000000044,0.3791406202308112,0.43041427169873714,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.5,51.84019409562143,10.754843411180444,41.08535068444098,41.08535068444098,1713.0646246445829,1753.951038941695,69.74335690969347,0.0125663706143592,0.4999574138889302,1753.9000000000015,0.04258611106977561,0.05103894169360501,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.66,56.01653919947694,15.266656305112974,40.74988289436397,40.74988289436397,2273.650737952476,2314.145108400766,69.74335690969347,0.0125663706143592,0.6596050921430602,2313.7000000000044,0.3949078569398523,0.4451084007614554,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.52,51.79130013126928,11.309868709718785,40.4814314215505,40.4814314215505,1783.7084771020125,1823.984248937282,69.74335690969347,0.0125663706143592,0.5199290073312128,1823.9000000000015,0.07099266878718424,0.08424893728056304,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.68,56.06555543434297,15.842195820449888,40.22335961389308,40.22335961389308,2344.196899432402,2384.157804179554,69.74335690969347,0.0125663706143592,0.6795910719120167,2383.7000000000044,0.4089280879833179,0.4578041795498393,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.7000000000000001,56.07650817160993,16.419587406355276,39.656920765254654,39.656920765254654,2414.7810377494698,2454.1686478877746,69.74335690969347,0.0125663706143592,0.6995787170884502,2453.7000000000044,0.4212829115498584,0.46864788777020294,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.29,49.15989560345952,9.775126187098069,39.38476941636145,39.38476941636145,4504.258796795825,4543.166050283329,69.74335690969347,0.0125663706143592,1.2898602420285148,4503.5999999999985,0.13975797148524371,39.566050283330696,True,True,True
0.3C DC vs 0.3C+0.7C 1tau,1.31,49.56166295170351,10.322743204244034,39.23891974745948,39.23891974745948,4574.452253427551,4613.206668560281,69.74335690969347,0.0125663706143592,1.309620876835817,4572.5999999999985,0.37912316418298175,40.60666856028274,True,True,True
0.3C DC vs 0.3C+0.7C 1tau,1.33,49.95924131720312,10.87416407570072,39.0850772415024,39.0850772415024,4644.649926471301,4683.243482982923,69.74335690969347,0.0125663706143592,1.3294744690245262,4682.5999999999985,0.5255309754739201,0.6434829829240698,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.7200000000000001,55.943045959693336,16.998691518712803,38.94435444098053,38.94435444098053,2485.509743287087,2524.1777790695423,69.74335690969347,0.0125663706143592,0.7195679451839172,2523.7000000000044,0.432054816082883,0.47777906953797356,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.35,50.34640045709784,11.429136009498508,38.91726444759934,38.91726444759934,4714.858499291787,4753.2767463432265,69.74335690969347,0.0125663706143592,1.349441305530741,4752.5999999999985,0.5586944692590468,0.6767463432279328,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.37,50.71126942435694,11.986443362474349,38.724826061882595,38.724826061882595,4785.089062764896,4823.307674284349,69.74335690969347,0.0125663706143592,1.369328962796574,4822.5,0.6710372034262058,0.80767428434865,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.39,51.09504080246188,12.547765013174285,38.5472757892876,38.5472757892876,4855.30078063012,4893.334587927747,69.74335690969347,0.0125663706143592,1.3892995974745224,4892.5,0.7004025254775392,0.8345879277467247,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.41,51.47671282930969,13.111988664176351,38.36472416513334,38.36472416513334,4925.51517835104,4963.358599570843,69.74335690969347,0.0125663706143592,1.4092724952837397,4962.5,0.7275047162602633,0.8585995708426708,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.4300000000000002,51.84207646750565,13.678915158969176,38.16316130853647,38.16316130853647,4995.74599630674,5033.379908370147,69.74335690969347,0.0125663706143592,1.429247581619087,5032.5,0.7524183809131113,0.8799083701469499,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.7400000000000001,55.5963831013396,17.57937475510016,38.01700834623944,38.01700834623944,2556.451792504116,2594.1853311272807,69.74335690969347,0.0125663706143592,0.7395586728638146,2593.7000000000044,0.4413271361854987,0.4853311272763676,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.4500000000000002,52.20496297286809,14.248356701384182,37.956606271483906,37.956606271483906,5065.9788149147025,5103.39870212183,69.74335690969347,0.0125663706143592,1.4492247807055352,5102.5,0.7752192944650016,0.898702121829956,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.47,52.56497534270784,14.820135885207492,37.74483945750035,37.74483945750035,5136.213667559619,5173.415158232104,69.74335690969347,0.0125663706143592,1.4692040156386692,5172.5,0.7959843613307704,0.9151582321037495,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.49,52.92330984555065,15.394084805699094,37.52922503985155,37.52922503985155,5206.450688969989,5243.42944460571,69.74335690969347,0.0125663706143592,1.4891852084257995,5242.5,0.8147915742005019,0.9294446057101595,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.51,53.262232410301294,15.970044244189012,37.29218816611228,37.29218816611228,5276.706890617219,5313.441720461318,69.74335690969347,0.0125663706143592,1.5091682800276518,5312.5,0.8317199723482105,0.9417204613182548,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.53,53.594854309581024,16.547862917997918,37.046991391583106,37.046991391583106,5346.969867554737,5383.452137081607,69.74335690969347,0.0125663706143592,1.5291531504006175,5382.5,0.8468495993825265,0.9521370816073613,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.55,53.92495758509813,17.12739678872549,36.79756079637264,36.79756079637264,5417.235297206685,5453.460838504977,69.74335690969347,0.0125663706143592,1.5491397385395447,5452.5,0.8602614604553693,0.9608385049768913,True,False,False
